Original,EN,Positive,Negative,Neutral,Compound
"Darts, beer, cocktail and dine.
有好吃的炸物、咖哩飯、明太子麵...等等，和好喝又價格實在的調酒，還有鏢機可以抒壓一下喔！","Darts, beer, cocktail and dine.
There are delicious fried fried, curry rice, prince noodles ... and so on.",0.179,0.0,0.821,0.5719
有點不自在 店長好像很在乎客人在幹嘛,"A little unhappy, the manager seems to care about what the guests are doing",0.181,0.142,0.678,0.1761
"暢飲很便宜
適合弟弟妹妹們來的地方
如果追求比較好喝的調酒可以跟男生點看看","Drinking is cheap
Suitable for younger brothers and sisters to come
If you are pursuing more delicious bartending",0.19,0.0,0.81,0.6115
很棒的地方，店員個性很好相處，老客人也多，像家一樣的地方,"A great place, the clerk has a good personality, and there are many old guests.",0.35,0.0,0.65,0.7906
"事先定位 當天卻包場 有夠傻眼
就連通電話訊息通知  都 沒 有
連一星都不想給","事先定位 當天卻包場 有夠傻眼
就連通電話訊息通知  都 沒 有
連一星都不想給",0.0,0.0,1.0,0.0
滿不錯的小酒吧！可以免費唱歌，付費射鏢，調酒種類多樣。,"A good little bar!You can sing for free, pay darts, and have a variety of types of alcohol.",0.284,0.061,0.655,0.7263
酒水暢飲很讚，貓可愛但沒有到很親人，很好玩的bar,"The drink is very good to drink, the cat is cute but not very relative, very fun Bar",0.385,0.0,0.615,0.8549
店裡的兄弟姐妹都很厲害,店裡的兄弟姐妹都很厲害,0.0,0.0,1.0,0.0
"非常好的地方 服務員親切 氣氛好
適合朋友小聚","Very good local waiter's intimate atmosphere is good
Suitable for friends Xiaoju",0.505,0.0,0.495,0.8479
酒有點淡 但店員服務不錯都會詳細介紹,"The wine is a bit light, but the clerk service will be introduced in detail in detail",0.0,0.0,1.0,0.0
"氣氛很好飛鏢好玩～重點……
調酒姐姐好棒呀～～～～～～～～
姐姐很開朗隨和人也很漂釀～","The atmosphere is very good darts fun ~ the point ... the point ...
Sister for bartender is great ~~~~~~~~
My sister is very cheerful and easy -going ~",0.426,0.0,0.574,0.9572
店員美，得常去,"The clerk is beautiful, you have to go often",0.328,0.0,0.672,0.5994
店員親切 氣氛不錯 可以玩的東西很多,"The clerk's kind atmosphere is good, you can play a lot of things",0.465,0.0,0.535,0.8271
老闆服務親切，在這個空間消費，自在舒適，會想要再來,"The boss service is kind, consumes in this space, comfortable and comfortable, and you will want to come again",0.43,0.0,0.57,0.8834
調酒好喝，可以唱歌很棒，會再來！,"The bartending is delicious, you can sing great, you will come again!",0.447,0.0,0.553,0.8439
七七跟多多服務很好～,Qiqi and Duoduo service are very good ~,0.313,0.0,0.687,0.4927
"Bartender 好嗨欸
值得來喝","Bartender is so hi d
Worth drinking",0.265,0.0,0.735,0.2878
"服務態度差
環境髒亂
收費規則不一","服務態度差
環境髒亂
收費規則不一",0.0,0.0,1.0,0.0
"每次去都喝醉🍻
很適合跟朋友聊天歡聚的地方。 …","Drunk every time I go
Very suitable for chatting with friends.Mowing",0.0,0.194,0.806,-0.34
很不一樣的球桌,Very different table,0.0,0.0,1.0,0.0
服務好、店員好聊天。,Good service and good clerk chat.,0.592,0.0,0.408,0.7003
服務人員很.海,The service staff is very. The sea,0.0,0.0,1.0,0.0
老闆人很好NICE,老闆人很好NICE,0.0,0.0,1.0,0.0
七七服務超好！,The Qiqi service is super good!,0.639,0.0,0.361,0.7959
價錢合理，服務親切…很適合放鬆的地方,"Reasonable price, kind service ... very suitable for relaxation",0.502,0.0,0.498,0.7943
沒喝過這麼難喝的調酒,I haven't drank such a difficult bartending,0.0,0.294,0.706,-0.3612
店員爆正，態度一級棒棒一級棒！,"The clerk is bursting, attitude is a great level, one level!",0.305,0.0,0.695,0.6588
態度超級差，以後不會再來,態度超級差，以後不會再來,0.0,0.0,1.0,0.0
調酒師親切又可愛,Winemaster kind and cute,0.762,0.0,0.238,0.7506
77服務棒的,77 service,0.0,0.0,1.0,0.0
超貼心的店家❤️,Super -hearted shop ❤️,0.494,0.0,0.506,0.5994
沒去過，不知道怎麼表達。,"I haven't been to, I don't know how to express it.",0.0,0.0,1.0,0.0
老闆人真的很好,The boss is really good,0.444,0.0,0.556,0.4927
讚,praise,1.0,0.0,0.0,0.5574
貓很讚,The cat is great,0.577,0.0,0.423,0.6249
服務生親切熱情,Worship enthusiasm,1.0,0.0,0.0,0.6249
老闆不錯親切,The boss is good,0.492,0.0,0.508,0.4404
環境不錯,Good environment,0.744,0.0,0.256,0.4404
讚👍 …,Praise ...,0.783,0.0,0.217,0.5574
很開心,Very happy,0.8,0.0,0.2,0.6115
氛圍好,Good atmosphere,0.744,0.0,0.256,0.4404
這是與朋友聚會的好地方。這不是一個安靜的放鬆場所，但您也可以玩遊戲和唱歌。還有我喜歡的貓❤️,"This is a good place to meet with friends.This is not a quiet and relaxed place, but you can also play games and sing.And my favorite cat",0.327,0.0,0.673,0.8793
充滿活力的酒吧，充滿活動和有趣的人們，讓您流連忘返，讓您感到賓至如歸。非常好的人群，主要是年輕學生。調酒師非常友善和熱情，店主會幫助您感到賓至如歸並與您建立聯繫。,"A vibrant bar, full of activities and interesting people, make you linger, make you feel at home.Very good crowd, mainly young students.The bartender is very friendly and enthusiastic, and the owner will help you feel that you will have a contact with you.",0.335,0.0,0.665,0.9562
七七跟多多人超好的啦～,Seven or seven and many people are super good ~,0.459,0.0,0.541,0.7783
朋友小聚的好地方，又可唱歌，CP值高,朋友小聚的好地方，又可唱歌，CP值高,0.0,0.0,1.0,0.0
八天德很正很nice,Eight -day German is very nice,0.382,0.0,0.618,0.4754
吧天得超nice,It's super nice.,0.87,0.0,0.13,0.7717
77很正,77 very positive,0.661,0.0,0.339,0.5984
很嗨,Very hi,0.0,0.0,1.0,0.0
多多你很棒,You are great,0.672,0.0,0.328,0.6249
一般般,General,0.0,0.0,1.0,0.0
77很正,77 very positive,0.661,0.0,0.339,0.5984
食物非常不行,Food is very not good,0.0,0.402,0.598,-0.3988
嘿嘿的 酒吧,Hey bar,0.0,0.0,1.0,0.0
酒普普,Alcoholic,0.0,0.0,1.0,0.0
