Original,EN,Positive,Negative,Neutral,Compound
"水餃皮喜歡
炸物上的鹽撒的剛好
可樂同步全世界的好喝","Dumpling skin likes
The salt on the fried object is just like
Coke synchronized the world's delicious food",0.426,0.0,0.574,0.8555
相比以前空間又更大了，是值得和朋友相聚放鬆的餐酒館👍 …,"Compared to the previous space, it is a dining tavern worth relaxing with friends ...",0.406,0.0,0.594,0.802
讚 超讚 豪好喝 裝修後好漂亮<3,Zan Chaohao is so beautiful and beautiful after decoration. <3,0.633,0.0,0.367,0.9194
"氣氛不錯，空間舒適
晚上小酌的好地方。","The atmosphere is good, the space is comfortable
A good place to drink at night.",0.431,0.0,0.569,0.8442
好棒好棒！炒泡麵很好吃(´▽｀),It's great!Fried instant noodles are delicious (面 ▽ ｀),0.333,0.0,0.667,0.6114
輕鬆，愉快，調酒及菜色不錯，小聚好地方,"Easy, happy, good bartending and good dishes, small gathering places",0.674,0.0,0.326,0.9081
"柯夢波丹和伏特加萊姆好喝
麵份量偏少但好吃","Ke Meng Bodan and Volgarem are delicious
The face is small but delicious",0.402,0.0,0.598,0.8126
餐點好吃，價位合理。松板豬大推！,The meal is delicious and the price is reasonable.Push pine pigs!,0.285,0.0,0.715,0.6114
cp值高，環境清潔，適合放鬆的好地方,"CP value is high, the environment is clean, suitable for a good place for relaxation",0.509,0.0,0.491,0.886
我的朋友說這間很好喝：）,My friend said this is delicious :),0.712,0.0,0.288,0.872
Cp 質高 環境好 炒泡麵好ㄘ 🥺 …,"CP value high environment is good, fry noodles, good ㄘ ...",0.506,0.0,0.494,0.802
裝修舒適食物好吃酒也很讚～,The decoration comfortable food is also very good ~,0.481,0.0,0.519,0.7574
店員親切，餐點美味，價格親民,"The clerk is kind, the meals are delicious, and the price is close to the people",0.336,0.0,0.664,0.7964
氣氛很棒，東西超好吃😋 …,"The atmosphere is great, the things are super delicious ...",0.626,0.0,0.374,0.9136
如果家裡沒有溫暖，這裡就是你第二個家。,"If the home is not warm, this is your second home.",0.0,0.143,0.857,-0.1695
酒很便宜，老闆人很好，小聚好選擇,"The wine is very cheap, the boss is very good, and the small gathering choice",0.186,0.0,0.814,0.4927
酒好喝～ 環境又舒服☺️☺️☺️,The wine is good ~ the environment is comfortable ☺️ 喝️☺️☺️,0.58,0.0,0.42,0.9349
美食美酒讚 氣氛佳 ！,Gourmet wine is good at the atmosphere!,0.347,0.0,0.653,0.4926
食物很棒 酒也很好喝 很推薦,The food is great and the wine is very delicious and it is recommended,0.474,0.0,0.526,0.8718
店內裝潢很讚，東西好吃,"The interior decoration of the store is very good, the things are delicious",0.385,0.0,0.615,0.7841
酒很好喝！餅乾超好吃,The wine is delicious!Biscuits are super delicious,0.612,0.0,0.388,0.8356
酒很好喝，店員很nice ！,"The wine is delicious, the clerk is nice!",0.531,0.0,0.469,0.7777
棒棒的 氣氛很好 餐點好吃,The great atmosphere is very good meal delicious,0.692,0.0,0.308,0.9053
泡麵好好吃 酒好好喝 cp值好高,"Instant noodles, good alcohol, drink well, cp, good value, high value",0.679,0.0,0.321,0.8934
餐點好吃酒好喝～,Meals are delicious and delicious ~,0.649,0.0,0.351,0.8126
超棒服務酒超好喝呦～～～～,Superb service wine is super delicious ~~~~,0.745,0.0,0.255,0.9136
好吃好喝又離家近,"It's delicious, delicious and close to home",0.597,0.0,0.403,0.8126
店長超帥 一直請Shot 超好的,The manager super handsome has always asked Shot to be super good,0.635,0.0,0.365,0.9313
「評論送shot」真的很讚！！,"""Comment to send shot"" is really great!Intersection",0.0,0.0,1.0,0.0
我們六個人。SHOT起來🙌🏼🙌🏼 …,We six.Shot 起来 ...,0.0,0.0,1.0,0.0
薯條超好吃,French fries are super delicious,0.717,0.0,0.283,0.8225
雞翅超好吃,Chicken wings are super delicious,0.717,0.0,0.283,0.8225
店員帥，服務客氣讚,"The clerk is handsome, the service is welcome",0.508,0.0,0.492,0.7351
葉怡蘭推薦，就來！值得！,"Ye Yilan recommends, come!worth!",0.453,0.0,0.547,0.3578
氣氛好 東西好吃👍🏻👍🏻👍🏻 …,The atmosphere is delicious 好 ...,0.425,0.0,0.575,0.5719
老闆超好 酒超讚,The boss is super good wine and super praise,0.741,0.0,0.259,0.936
服務佳  餐點好吃,The service is delicious,0.552,0.0,0.448,0.5719
調酒師好帥,Winemaster so handsome,0.636,0.0,0.364,0.5413
義大利麵超好吃👍🏻 …,The pasta is super delicious ...,0.655,0.0,0.345,0.8225
大直聚餐的好據點～,The good base of the Dazhi dinner ~,0.293,0.0,0.707,0.4404
餐點很好吃！,The meal is delicious!,0.571,0.0,0.429,0.6114
好喝 推個👍 …,Sweet it 个 👍 个 ...,0.333,0.0,0.667,0.4588
舒服放鬆的好地方。,A good place to relax.,0.659,0.0,0.341,0.7003
氣氛佳 適合聚餐,The atmosphere is good for dinner,0.367,0.0,0.633,0.4404
不好沒東西吃,Nothing to eat,0.0,0.0,1.0,0.0
大直唯一推薦喝酒的地方,The only place to recommend drinking,0.333,0.0,0.667,0.3612
😄 …,😄 …,0.579,0.0,0.421,0.6705
老闆好大方,The boss is so generous,0.515,0.0,0.485,0.6418
鮮肉很優秀,Fresh meat is excellent,0.75,0.0,0.25,0.7184
很讚,Great,1.0,0.0,0.0,0.6249
讚！,praise!,1.0,0.0,0.0,0.5983
好吃的餐點,Delicious meal,0.787,0.0,0.213,0.5719
推超優質,Overtake,0.0,0.0,1.0,0.0
環境乾淨,Clean,1.0,0.0,0.0,0.4019
服務讚讚,Service praise,0.783,0.0,0.217,0.5574
氣氛佳,Good atmosphere,0.744,0.0,0.256,0.4404
大直老人聚會,Dazhi Elderly,0.0,0.0,1.0,0.0
讚,praise,1.0,0.0,0.0,0.5574
推水餃🥟 …,Push dumplings 🥟 ...,0.298,0.277,0.426,0.0258
讚👍 …,Praise ...,0.783,0.0,0.217,0.5574
讚,praise,1.0,0.0,0.0,0.5574
讚,praise,1.0,0.0,0.0,0.5574
"種類繁多且精美的雞尾酒。酒吧食物很美味而且分量很大。
與朋友一起放鬆的好地方！
老闆很親切:)","There are many types of cocktails.Bar food is delicious and large.
Relax with friends!
The boss is very kind :)",0.531,0.0,0.469,0.9514
喜歡這個地方！自從他們開業以來我就一直在去。他們的雞尾酒超級超值！閒逛和放鬆的好地方！,Like this place!I have been there since their opening.Their cocktail is super value!Stop streaming and relaxing place!,0.428,0.0,0.572,0.8879
酒跟食物都很棒❤️,Both wine and food are great ❤️,0.369,0.0,0.631,0.6249
酒偏甜好入口,"Sweet wine, good entrance",0.747,0.0,0.253,0.7096
下班後喝一杯的好地方。就在地鐵站旁邊。  方便的,Drink a good place after get off work.Just next to the subway station.Favorable,0.195,0.0,0.805,0.4404
酒好喝 食物好吃 CP值超高,Wine delicious food delicious CP value is super high,0.733,0.0,0.267,0.9287
吃完拉肚子,Diarrhea after eating,0.0,0.0,1.0,0.0
元元喝生命之水啦,Drink the water of life in Yuanyuan,0.0,0.0,1.0,0.0
各種各樣的飲料和美妙的音樂,All kinds of beverages and wonderful music,0.381,0.0,0.619,0.5719
不錯的酒吧！強烈推薦🙌🏾 …,Good bar!Recommended strongly ...,0.726,0.0,0.274,0.6476
食物很好吃、酒好喝,The food is delicious and drinks delicious,0.597,0.0,0.403,0.8126
超棒,Great,1.0,0.0,0.0,0.6249
元元等你喔,Yuan Yuan is waiting for you,0.0,0.0,1.0,0.0
交通方便，啤酒超值,"Convenient transportation, great beer value",0.684,0.0,0.316,0.7579
莓果好喝👍 …,Berry is delicious ...,0.552,0.0,0.448,0.5719
普通吧，就一般的bar,"Ordinary, just BAR",0.0,0.0,1.0,0.0
好喝👍 …,Delicate ...,0.545,0.0,0.455,0.0516
很棒的酒吧,Great bar,0.804,0.0,0.196,0.6249
草莓甜心 好喝,Strawberry sweetheart is delicious,0.8,0.0,0.2,0.8402
好ㄏ,Good -looking,0.744,0.0,0.256,0.4404
好吃,tasty,0.0,0.0,1.0,0.0
好喝一直喝,Drink all the time,0.0,0.0,1.0,0.0
我是雲深白蘭。,I am Yunshen Bailan.,0.0,0.0,1.0,0.0
CP值高！,CP value is high!,0.473,0.0,0.527,0.4003
不好吃,Not delicious,0.0,0.75,0.25,-0.4585
所以放鬆一下,So relax,0.762,0.0,0.238,0.4927
好棒好喝,It's great and delicious,0.796,0.0,0.204,0.8316
莓果伯爵好喝,Earl Berry Earl is delicious,0.481,0.0,0.519,0.5719
一百分,One hundred points,0.0,0.0,1.0,0.0
好的！,OK!,0.0,0.0,1.0,0.0
放鬆的好地方,Relaxed place,0.762,0.0,0.238,0.4939
偉大的,Great,1.0,0.0,0.0,0.6249
好！,good!,1.0,0.0,0.0,0.4926
好喝,Delicious,1.0,0.0,0.0,0.5719
喝🍺 …,Drink ...,0.0,0.0,1.0,0.0
大直bom,Big straight BOM,0.487,0.0,0.513,0.2263
好喝好喝好好喝,"It's delicious, delicious, delicious",0.917,0.0,0.083,0.9022
意外好喝的酒,Unexpectedly delicious wine,0.649,0.0,0.351,0.5719
很棒！,great!,1.0,0.0,0.0,0.6588
好地方🥰 …,Good place 🥰 ...,0.671,0.0,0.329,0.8807
cp高！,CP high!,0.0,0.0,1.0,0.0
大直之光！,Light of Dazhi!,0.0,0.0,1.0,0.0
超棒的～～～～～～～～～,Superb ~~~~~~~~~,0.804,0.0,0.196,0.6249
欽佩,admiration,1.0,0.0,0.0,0.5423
小聚的地方,Small gathering place,0.0,0.0,1.0,0.0
棒好喝,Stick is so delicious,0.612,0.0,0.388,0.6948
好的,OK,1.0,0.0,0.0,0.296
