Original,EN,Positive,Negative,Neutral,Compound
"標榜聘請米其林星級主廚的餐廳
卻一點也沒有體會到星級該有的餐點和服務！
一點都沒有！

我和女友是英迪格Indigo 飯店的住戶。
入住當晚包含一份 T.R Bar & Kitchen 餐廳晚膳
當晚到了指定用餐時間。
我們至二樓用餐check in
門口服務員表示沒有收到飯店櫃檯通知保留我們的座位
我們詢問原因為什麼會這樣
服務員表示說因為他們的電腦和飯店櫃檯沒有連線同步。
原來一間大飯店中的二樓米其林星級餐廳是消費者購買一泊二食之後，剩下的餐廳預約要消費者自己來訂位，我學到一課了。
最後我們請服務員打給一樓櫃檯詢問
詢問之後服務員才安排我們入座.....

非常好
還幫我們安排在一張會搖晃的餐桌用餐。

第一道菜 - 鮪魚塔塔
完全吃不出魚鮮香味和酪梨味，沾醬調味掩蓋整體，吃完很空虛。

第二道菜 - 手工義大利北海道干貝餃
干貝餃沒有干貝的香味，麵粉皮的味道搶走內餡鮮肉味。菇類和紅蘿蔔讓整體菜味很重，整碗湯喝起來不鹹也不香，像是清水煮菜一般。

第四道菜 - 香烤澳洲A5和牛
（女友的這道菜換成香煎松阪豬）
A5和牛吃起來毫無油香味，連最起碼的A3等級都應該要有油香味，但這邊的A5和牛完全沒有！搭配的蘆筍像是冷凍太久了，吃起來毫無水份！玉米筍也沒有！

女友點的松阪豬還送錯了！送過來的是A5和牛。經過我們告知送錯，服務員立刻端走，等待20分鐘給我們正確的松阪豬，我們品嚐後，豬肉吃起來不嫩，不香，稍微乾柴，應該是為了要趕快出餐給我們導致的。

第五道菜 - 烏賊珍珠麵
最失望的一道菜，整體完全沒有海鮮該有的鮮香味，口感沒有咬勁，吃不出是烏賊。醬汁完全不搭。

服務過程：
我們入座後，服務員在我們面前擦拭餐具，一件一件擦拭乾淨再幫我們擺在桌面上....正常不是應該要先準備好後再帶我們入座嗎？
更何況這裡還是號稱有米其林名廚的餐廳...
桌面上每個人的面前備用餐具，中間備有ㄧ盤子。
第一道菜「鮪魚塔塔」上來時，服務員直接把菜放在餐桌正中間，說明了菜名後就離去，我和女友疑惑的看著服務員離開，為什麼服務員不會幫我們把我們各自面前的空盤移開，再把「鮪魚塔塔」放到我們面前。
好吧，也許服務員是新來的，要我們自己移動料理到我們面前。
第二道菜、第三道、之後的每一道都是如此！每一道菜都是要我們把自己的料理移到我們面前！連主餐都是如此！完全不用服務員幫忙！
原來星級的餐廳教育訓練如此讓我大開眼界！

一頓美好的晚餐從一開始的登記得到傻眼的回覆，到帶位後的服務舉動，接著享用餐餚。整體下來沒有一次令人滿意的。

抱歉我說錯了，唯一一件讓人滿意的是途中女服務員會時常幫我們加水，其餘的男服務員從頭到尾讓人失望。

我們從一開始得知沒有為我們安排座位到最後，沒有一句催促過服務員，甚至兇過服務員，但我們卻被如此對待。好吧，這就是所謂的米其林名廚餐廳下的料理和服務，我們無法承受也不願再次光顧，留給其他消費者顧客去體會吧。

當下甜點不吃，我們直接走人。

以上句句屬實，並未增加或修改內容。","Mark the restaurant for hiring Michelin star chefs
But I didn't realize the meals and services that the star should have!
Nothing at all!

My girlfriend and I are the residents of the INDIGO Hotel.
Including a T.R Bar & Kitchen restaurant on the night of staying
It was the designated meal that night.
We will eat on the second floor. Check in
The waiter at the door stated that he did not receive the hotel counter notification to keep our seat
We asked why the reason would be like this
The waiter said that there was no connection synchronization because their computers and restaurants counters were not connected.
It turned out that the Michelin star restaurant on the second floor in a large restaurant was that after the consumer purchased one or two foods, the rest of the restaurant appointment to make a book to book a place. I learned a lesson.
Finally, we asked the waiter to call the first floor counter to inquire
The waiter arranged for us to take a seat after asking ...

very good
Also help us arrange to dine at a dining table that can shake.

The first dish -the catfish tower
Can't eat the fresh flavor and avocado flavor at all.

Second dish -Handmade Hokkaido scallop dumplings
Dry scallop dumplings have no fragrance of scallops, and the smell of flour peel snatched the flavor of the stuffing fresh meat.Mushrooms and carrots make the overall dishes very heavy.

The fourth dish -Xiang Baked Australia A5 and Cow
(This girlfriend's dish is replaced with Nor fried Matsusaka pig)
A5 and Niu have no oily fragrance. Even the minimum A3 level should have oil flavor, but there is no A5 and beef here!The asparagus with asparagus seems to be frozen for too long, and it has no water!There are no corn bamboo shoots!

My girlfriend's Matsusaka pig was also wrong!The A5 and cows were sent.After we informed the wrong, the waiter immediately left and waited for 20 minutes to give us the correct Matsusaka pig. After we tasted it, the pork was not tender, not fragrant, and a little dry wood. It should be caused to cause us to give us a meal.

Fifth dish -Squid Pearl Noodles
The most disappointed dish, there is no fresh fragrance of seafood as a whole, the taste is not bitter, and it is not a squid.The sauce does not match at all.

Service process:
After we took the seat, the waiter wiped the tableware in front of us, wiped it out one by one, and then helped us put on the table ... Do n’t you have to prepare before you should take us into the seat first?
Not to mention the restaurant of Michelin's chef here ...
Everyone on the desktop is a spare tableware in front of each person, with a plate in the middle.
When the first dish ""The Catfish Tower"" came up, the waiter put the dishes directly in the middle of the table, showing that the dish name left after the name of the dish. My girlfriend and I watched the waiter away. The empty tray in front of each other moved away, and then put the ""Curma Tower"" in front of us.
Well, maybe the waiter is new, and we have to move our own dishes to us.
This is the second dish, the third, and after each one!Every dish is to move our dishes to us!Even the main meal is like this!No waiter to help at all!
It turns out that star -level restaurant education and training makes me eye -catching!

A beautiful dinner received a dumbfound reply from the beginning, to the service movement after the position, and then enjoy the meals.There is no satisfactory one as a whole.

Sorry, I was wrong. The only thing I was satisfied was that the female waiters on the way would often help us add water, and the rest of the male waiters were disappointing from beginning to end.

From the beginning, we learned that we did not arrange a seat for us to the end, and none of them urged the waiter or even fiercely the waiter, but we were treated like this.Well, this is the so -called cooking and services under the Michelin famous kitchen restaurant. We cannot afford or patronize again, and leave it to other consumer customers to experience it.

If you do n’t eat the desserts now, we will leave directly.

The above sentences are true and have not increased or modified content.",0.063,0.069,0.868,0.7261
餐廳空間好，氣氛佳。餐點份量很足夠，但美味程度不一。服務不錯，可惜最後要結帳的時間都跑光了,"The restaurant space is good and the atmosphere is good.The meal is sufficient, but the degree of deliciousness is different.The service is good, but unfortunate",0.275,0.116,0.609,0.6705
在T.R度過了愉快的母親節，餐點和氣氛都很到位。波士頓龍蝦很好吃，服務員推薦的調酒濃度不會太重，適合平常不喝酒的女生～,"On T.R, I spent a pleasant Mother's Day, and the meals and atmosphere were in place.Boston lobster is delicious, the concentration of bartender recommended by the waiter will not be too heavy, suitable for girls who do not drink alcohol ~",0.188,0.0,0.812,0.8316
"年輕活潑的飯店全天候餐廳，但目前午間沒有供應下午茶，只有供應甜點和飲料。甜點水準很高！
服務人員皆美麗大方又親切，很舒服的地方！","Young and lively restaurants are all -weather restaurants, but no afternoon tea is currently available at noon, only desserts and drinks are available.The level of desserts is high!
The service staff are beautiful, generous and kind, very comfortable!",0.385,0.049,0.565,0.9683
"環境寬敞優雅，但服務生服務仍待加強，明明訂位沒人等卻讓客人空等10分鐘（雖然我們一邊聊天靜待）；點熱咖啡來冰咖啡，後來換了但說了2次給我一小杯鮮奶自己加卻還是忘了！
今天沒有別的僅供應午間套餐，一人2張小朋友，吃得挺飽，但味道普普，總之吃完沒一道菜有印象，服務還不如一般簡餐店親切貼心。
生菜新鮮但調味有些單調；蔬菜湯有著藥膳的清香，味道清雅，喝完沒什麼驚艷；鱸魚烤的有點柴；薑黃燉飯還可以；草莓雪絡甜點，只能說我偏愛巧克力&檸檬不懂欣賞，對了，餐後熱咖啡堪比吃到飽餐廳的全自動機器義式咖啡。
結論：天啊我今天到底吃了什麼？！
OS：我其實不常吃大餐，但品嚐好食物的舌頭還是有的，這價錢我寧可拿去吃居酒屋燒烤店或是有點特色的簡餐店（大直比比皆是）！","The environment is spacious and elegant, but the waiter's service is still to be strengthened. No one waits for the booking to wait for the guests to wait for 10 minutes (although we are chatting while chatting); I have forgotten a small cup of fresh milk by myself!
Today, there is no other supply for noon package. Two children in one person are full, but the taste is Popp. In short, there is no impression after eating a dish. The service is not as intimate as the average minimalist restaurant.
The lettuce is fresh but seasoned; the vegetable soup has the fragrance of medicated diet, the taste is elegant, and there is no stunning after drinking; the sea bass is a bit of firewood; the stewed rice is ok; the strawberry snowweed dessert, I can only say that I prefer chocolate & lemon By the way, hot coffee after meals is comparable to full -automatic machine -style coffee that eats a full restaurant.
Conclusion: Oh my god, what did I eat today?Intersection
OS: I do n’t actually eat big meals, but there are still some tongues that taste the food. I would rather take the izakaya barbecue restaurant or a bit of a simple dining restaurant (Dazhi is abound)!",0.083,0.055,0.862,0.8079
肉食主義Pizza、雞肉燉飯、前菜小卷、醃紅紺都很好吃，甜點愛吃巧克力的人應該很愛😊環境、服務都令人感到舒服、放鬆！可惜炸田雞腿賣完，沒吃到😂😂😂下次想再去一次，然後想試試威靈頓牛排🥩 …,"Carnivorous Pizza, chicken stewed rice, small rolls of previous vegetables, and pickled red crickets are delicious. Desserts who love chocolate should love the environment and services that are comfortable and relaxed!Unfortunately, the fried field chicken legs are sold.",0.316,0.0,0.684,0.9493
"TR凱撒沙拉：很普通
爆米花濃湯：味道特別、內容豐富好喝
義大利鹽漬豬背脂比薩：餅皮好吃，杏仁脆片及糖漬檸檬對於味道的點綴很好
西班牙伊比利豬上蓋肉：算好吃，醬有點少，CP值低
整體來說價格很高，如果放在客單價1000左右還可以，但是這邊大概要2000/人","TR Caesar Salad: Very ordinary
Popcorn soup: special taste, rich and delicious content
Italian salt -stained pig back fat Besa: cake skin is delicious, almond crispy tablets and sugar lemon are good for the taste
Spanish Ibish pig cover meat: It is delicious, the sauce is a bit less, and the CP value is low
Overall the price is very high.",0.292,0.027,0.681,0.9666
"環境設計美觀大方，員工服務良好，可以事先協調餐點先烹飪，一入座就可以上菜不用等。這次單點一份威靈頓牛排，想說餐廳直接把這道菜貼在大門口當廣告，一定是很有信心。
威靈頓牛排本是四人套餐中的一道菜，單點的話兩個人吃剛剛好，有附一盤烤蔬菜、一份麵包(可續)和薯泥，這些配餐口味普通，但威靈頓牛排本身相當好吃，牛肉肉質鮮嫩多汁，酥皮內層塗滿松露和蘑菇，口味很搭，和牛排一起入口非常享受。一份威靈頓牛排會切成四份，前後的純酥皮也會切成四塊，一人各吃兩塊，份量很足。
唯一可惜的是價位偏高，單點威靈頓牛排加上服務費就要4.2K，其他義大利麵、比薩單點也都要500以上，較不親民。","The environmental design is beautiful and generous, and the employee service is good. You can coordinate the meal in advance to cook first.This time, a single -order Verdon steak, wanting to say that the restaurant directly posted this dish at the gate as an advertisement, it must be very confident.
Wellington steak is a dish in the four -person set meal. For a single point, the two people just eat it. There is a plate of grilled vegetables, a piece of bread (can be continued) and the potato puree. The steak itself is quite delicious. The beef is fresh and juicy, and the inner layer of the plasma is covered with truffle and mushrooms. The taste is very good. It is very enjoyable with the steak.One of the Verxon steaks will be cut into four copies, and the pure meringue can also be cut into four pieces. One person eats two pieces each, and the portion is sufficient.
The only pity is that the price is high. The single -point Wellington steak plus the service fee is 4.2K. Other pasta and pizza are also more than 500, which is less close to the people.",0.122,0.03,0.849,0.9677
"在IG上看到了這餐廳，看來不錯，便來試試看！
整體來說，食材都還不錯，牛肉烤的也很香、好吃！
服務人員很親切，點了一份套餐，外加Pizza及烤40oz的牛排🥩。不錯吃的👍 …","I saw this restaurant on IG, and it seemed good, so come and try it!
Overall, the ingredients are not bad, and the beef roast is also very fragrant and delicious!
The service staff was very kind, ordered a package, plus Pizza and baking 40oz steak.Good 👍 👍 ...",0.229,0.0,0.771,0.9324
有時候還是不要抱太高的期待，失望才不會這麼大，憑良心講這威靈頓牛排真的不怎麼樣，看著長期追的美食部落客對他有如此高的評價，實際去吃卻不是如此，很令人失望啊！而且不是切片，是切成照片中的塊狀，影響美觀，不過其他義大利蘑菇餃、龍蝦細扁麵是還不錯，但最好吃的是炸雞翅！因為是現炸的，整體餐點選擇也不多，然後服務普通，另外有點了一瓶紅酒，紅酒裡有非常多的沈澱物，不知道是放太久還是怎麼樣，有先google查詢不是壞掉或什麼的，所以就沒有特別反應，不過經過這次的經驗，下次不會再回訪了。,"Sometimes don't expect too high expectations, disappointment will not be so great. It is really not good to talk about this Wei Linton steak with conscience. Looking at the long -term chasing gourmet bloggers have such a high evaluation of him. It's not so disappointing!And it is not a slice, it is cut into a block in the photo, which affects the beauty, but other Italian mushroom dumplings and lobster fine flat noodles are pretty good, but the best food is fried chicken wings!Because it is fried, there are not many choices for the overall meal, and then the service is ordinary. In addition, there is a bottle of red wine. There are a lot of sedents in the wine. I don’t know if it is too long or what. There is no special response, but after this experience, I will not return to visit next time.",0.132,0.07,0.798,0.9374
"很難得也很久沒有吃到這麼好吃的美食料理
令人驚喜的商業午餐
牛舌入口及融
切工非常漂亮
咖啡很好喝
餅乾，龍眼麵包也非常好吃

下次要來試pizza 和其他的美食","It's rare and I haven't eaten such delicious food for a long time
Surprising commercial lunch
Beef tongue entrance and melting
Cut it very beautifully
Coffee is delicious
Biscuits, longan bread is also very delicious

Next time I will try pizza and other foods",0.242,0.09,0.668,0.8654
威靈頓牛排很好吃，皮不會軟掉還保有酥脆口感，裡面的肉很軟嫩多汁，當日是選套餐，每道菜都很有特色，服務員也會細問有沒有不吃的東西能為客人調整菜色。,"Wellington steak is delicious, the skin will not be softened, and the crispy taste will be kept. The meat inside is very soft and juicy. On the same day, it is selected. Each dish is very distinctive. Things can adjust the dishes for guests.",0.079,0.0,0.921,0.5719
"預定點了威靈頓牛排, 還另外加點了其他前菜、沙拉、湯品, 上菜的時候一次全上, 完全沒有在管什麼順序的, 什麼叫 Starter? 根本他們不關心。威靈頓牛排第一道上, 湯擺在了最後, 徹底顛覆了我對於高級餐廳牛排的想像, 旁邊的 Prime 168 跟教父也不是沒吃過, 如果覺得這個價位是可以得到不錯的服務跟用餐體驗, 那你可能就錯了。消費差不多的價位你可以走到旁邊的維多莉亞, 會覺得更值得。餐費事小, 傷的是你帶家人來過紀念日卻還得吃得匆匆忙忙像難民似的。

不過用餐口味公正地說是還算可以, 但是這樣的用餐體驗跟服務, 真心推薦旁邊的維多莉亞不會讓你生氣, 真的把這間店當個 Bar 去就還算可以, 千萬不要當作高級餐廳期望太高。","After ordering the Verxon steak, I also added other previous dishes, salads, and soups. When they were served, they were all in the order. They did not care about the order at all. What is Starter? They don't care about it at all.On the first road of Wellington steak, the soup was at the end, completely subverting my imagination of high -end restaurant steaks. The Prime 168 next to the godfather did not have eaten with the godfather. Experience, then you may be wrong.You can go to the next Victoria next to the price of consumption, and you will feel more worthy.The meal cost is small. What hurts you to bring your family to the anniversary, but you still have to eat in a hurry like refugees.

However, it is okay to say fairly, but this dining experience and service, I really recommend Victoria next to it, it will not make you angry. It is okay to take this shop as a bar. As a high -end restaurant, it is expected to be too high.",0.081,0.03,0.889,0.8889
"這次使用一泊二食方案，服務員告知晚餐是1600元的套餐，水資另計。
1） 餐點味道還不錯，這是唯一的優點。
2） 窗邊整排兩人座位根本不應該安排給客人，因為椅子的高度相對於桌面太高了，用餐很不舒適，餐廳設計時都沒有注意桌椅搭配問題，太不可思議了。
3）開放式廚房設計很常見，但整晚都在聽服務員大聲點餐、廚師大聲回應或下指示，例如：「給我28份玉米」、「我要一份素的」、「給我推車」⋯⋯還有刺耳的碗盤敲擊聲，我還以為自己在夜市熱炒攤吃飯。
4）用餐當日有宴會，或許是這樣上菜非常不順暢，兩道菜的間隔很長，而且餐廳還有很多空位就混亂成這樣。如果餐廳人力無法同時承受宴會與一般客人，應考慮縮減宴會規模或是當日不接一般客人，讓客人乾等上菜一邊聽廚師咆哮難道是希望客人反省自己不應該點餐增加廚師負擔？？
5）廚師們常常口罩戴在下巴。

整體來說沒有星級酒店餐廳的水準。","This time, using the one -bodonal plan, the waiter informed the dinner for a package of 1,600 yuan, and the water capital was separated.
1) The taste of the meal is not bad, which is the only advantage.
2) The entire row of the two -person seats by the window should not be arranged to the guests at all, because the height of the chair is too high to the desktop, and the meal is very uncomfortable. The restaurant does not pay attention to the problem of tables and chairs during the design of the restaurant. It is incredible.
3) Open kitchen design is very common, but they are listening to waiters to order loudly all night, chef respond loudly or instructions, for example: ""Give me 28 corn"", ""I want a copy"", ""Push me for me to push me me. ""The car"" also harsh the sound of the dishes, and I thought I was eating hot stalls in the night market.
4) There is a banquet on the day of dining. Perhaps it is very unsatisfactory to the food. The two dishes are long, and there are many empty seats in the restaurant.If the restaurant's manpower cannot withstand the banquet and ordinary guests at the same time, you should consider shrinking the scale of the banquet or not receiving ordinary guests on the same day. Let the guests wait for the cooking to listen to the kitchen roaring, do you want the guest to reflect on themselves and not to order food to increase the burden on the chef?Intersection
5) Chefs often wear masks on chin.

Overall, there is no level of star hotel restaurants.",0.036,0.057,0.907,-0.8432
菜色很有創意味道也算中上，沾醬部分有一些些分子料理的巧思。服務人員很親切，這次吃套餐，下次還想試試看服務生推薦的Pizza^_^,"The dish is very creative and the same is considered to be medium. There are some ingenuity of molecular dishes in the dipping sauce.The service staff is very kind. This time I eat a package, and I want to try the pizza^_^recommended by the waiter next time",0.157,0.0,0.843,0.8012
分享餐的牛小排和伊比利豬都要快 3000，牛小排很軟嫩但調味太重吃不到牛肉的原味，伊比利豬真的份量超少，比牛小孩還不值，其他菜的口味也是表現普普，軟性飲料選擇很少，公司聚餐下來點分享餐一個人大概要 2000，老實說真的覺得價錢太貴C/P值很低。,"The cow small pows ​​and Iberbille pigs who share meals are 3,000 faster. Niu Xiaowei is very soft but the flavor of the beef is too heavy. The Iberbille pig really has a very small amount. The taste is also pretty Pop. There are very few soft drinks. The company's dinner will share the meal for about 2000. To be honest, it really feels that the price is too expensive. The C/P value is very low.",0.182,0.035,0.784,0.9211
"整體都很好吃！

濃湯跟燉飯的松露都超級重，
巴斯克的巧克力底有點煙燻，類似桂圓？","The whole is delicious!

Soup and the truffles of stewed rice are super heavy,
Basque's chocolate base is a bit smoky, similar to longan?",0.264,0.0,0.736,0.8356
南瓜濃湯濃郁好喝，肉類料理份量很足夠，建議兩人選一種肉類一樣澱粉主食，不理解怎麼會有人評論吃不飽😅 …,"Pumpkin soup is rich and delicious, and the amount of meat dishes is sufficient. It is recommended that two people choose a starch of starch like a meat.",0.326,0.0,0.674,0.891
食物色香味俱全，開胃菜的墨魚軟嫩好吃，爆米花濃湯香濃可口，威靈頓牛排更是不可以錯過。,"The food is full of color and fragrance, and the prejuopedic cuttlefish are soft and delicious. The popcorn soup is strong and delicious. Willington steak should not be missed.",0.335,0.0,0.665,0.9116
"澳洲和牛的Wellington beef 很好吃，
其他的每一道菜都有分子料理的做法，很不錯。不過因為是大年初一的套餐，價錢不便宜，但整體上來說，值得。","Australian Wellington Beef is delicious,
Every other dish has a molecular dishes, which is very good.However, because it is a package of New Year's Day, the price is not cheap, but overall, it is worth it.",0.121,0.0,0.879,0.5719
"2022.10.28
入住提供的早餐，樣式算多而精緻，有現榨果汁就是讚，平日入住還會幫忙送到位置。歐姆蛋非常優秀，是吃過前幾名好吃的。","2022.10.28
The breakfast provided by staying in, has many styles and exquisite styles. There is a lot of squeezing juice.Ohm egg is very good and has eaten the first few delicious.",0.192,0.0,0.808,0.7841
"餐的份量很足
也很好吃
服務和親切度需加強","The amount of meals is sufficient
It's also delicious
Service and intimacy need to be strengthened",0.317,0.0,0.683,0.7579
南法料理，我們常跟朋友一起來吃，伊比利豬很推，雞肉凱撒沙拉也很美味，緬因龍蝦義大利麵也是難忘的料理，肉食主義Pizza也別錯過，餐後建議要點甜點，因為每一種甜點都超級好吃,"Southern French cuisine, we often eat with friends, Iberbig pigs are very pushing, chicken Caesar salad is also delicious. The Maine lobster Italian noodles are also unforgettable dishes. Do n’t miss the meatist Pizza. Every kind of dessert is super delicious",0.277,0.031,0.692,0.93
"買了二人和牛券晚上前往，意外的餐點清爽無負擔，又好吃。
而且難得的是西餐中每一道菜都有充分的蔬果。
當天安排的座位區在最裡面，一邊是公司團體十多人的聚餐，另一邊是大家族聚餐加上兩個小小孩吵得不行。雖餐點好吃但毫無氣氛就是......
另外結帳要離開時，結帳區出現一位穿著便服踩著高跟鞋的員工? 老闆娘?  拋過來的眼光很奇怪，覺得不太舒服。
其他員工都非常親切。
整體來說還是很推薦的餐廳。","I bought the two and the cow voucher at night. The unexpected meal was refreshing and no burden, and it was delicious.
And it is rare that every dish in Western food has sufficient fruits and vegetables.
The seat area arranged on the day was at the bottom, one on the one hand, a dinner for more than a dozen people in the company, and the other side was the big family dinner and two little children.Although the meal is delicious, there is no atmosphere ...
In addition, when the checkout is to leave, a employee who is wearing a casual clothes on the checkout area? The boss lady?
Other employees are very kind.
Overall is a recommended restaurant.",0.154,0.025,0.821,0.9535
東西好吃 服務人員親切！餐廳氣氛也很不錯，位置寬敞不擁擠， 特別推地中海小捲和pizza！,"Good service staff is kind!The atmosphere of the restaurant is also very good, and the location is spacious and crowded. Special pushing the ground and Pizza!",0.29,0.0,0.71,0.8547
"小年夜，沒什麼客人，不吵雜，享受寬敞舒適的空間。
牛排、伊比利豬、嫩煎雞腿燉飯都合胃口。","Little, there is no guest, no noise, and enjoying spacious and comfortable space.
Steak, Ibilia pigs, and tender chicken legs stewed in the appetite.",0.281,0.063,0.655,0.7685
整個環境非常舒適，服務人員非常親切，對小孩友善，點了法國烤花枝，龍蝦義大利麵和招牌無骨雞翅燉飯，都非常好吃！,"The whole environment is very comfortable, the service staff is very kind, friendly to children, ordered French roasting flower branches, lobster Italian noodles and signs without bone chicken wings, which are very delicious!",0.342,0.0,0.658,0.9437
隨著Deanston的品酒會來到英迪格酒店內的西餐廳。走進來 時尚還有特別的裝潢設計 實在令人感到興奮與期待 。果不其然，每道菜的精緻與獨特的口感 ，在在體現出廚師對食材的尊敬與熟悉。才能創造出絕佳的風味。搭配著酒。非常開心的一個晚餐 。肯定會再訪。,"As Deanston's wine tasting will come to the Western Restaurant in the Western Hotel in the Western Hotel.It is exciting and looking forward to walking in fashion and special decoration design.Sure enough, the exquisite and unique taste of each dish is reflecting the respect and familiarity of the food for the food.In order to create an excellent flavor.With wine.A very happy dinner.Will definitely visit again.",0.273,0.0,0.727,0.9672
"現場服務人員都很好
只不過當下有被打破盤子聲音給影響到用餐氛圍。

點了商業午餐
套餐份量真的很足

/牛舌
本以為商業午餐只有一個卻來兩個有點小驚喜。

/爆米花濃湯🍲
哇嗚⋯真的超甜😅吃得出濃湯裡的洋蔥
但⋯可能是爆米花融化在湯裡面呈現有點焦糖味，導致湯變很甜

/伊比利豬
口感很棒👍🏻
喔喔⋯偏肥喔！

朋友點的
/炸透抽🦑
意外的好吃有種很親民的感覺

/奶油義大利麵
搭配麵體是寬麵
好吃濃郁唯一是吃完的一份餐點👍🏻

/甜點
附餐甜點芒果奶酪&單點巴斯克乳酪蛋糕🍰

總結：
氛圍還可以可能是中餐

餐點覺得還有很大的進步空間

服務人員可能還要細心⋯走路走一走掉筆
也不知道當天的當日甜點是什麼⋯也不知道蔬果汁是什麼，一間飯店來說這些都還有進步空間和增加專業。
還好沒有點威靈頓牛排，因為以上這些會抹滅掉這麼貴的餐點。","The on -site service staff are very good
It is just that the sound of the plate is broken at the moment.

Ordered a commercial lunch
The set meal is really sufficient

Beef tongue
I thought that there was only one commercial lunch but a little surprise.

/Popcorn soup 花
Wow, it's really sweet and can eat the onions in the thick soup
However, it may be that the popcorn melts in the soup a bit caramel, which makes the soup become very sweet.

/Ibilia pig
The taste is great 棒
Oh, it's fat!

Clicked
/Fried 抽 抽 抽 抽
Surprising and delicious, there is a feeling of being very close to the people

/Creamy Italian Noodles
Matching the face body is wide
The only delicious and rich is a meal that finished eating 👍🏻

/dessert
Sneak mango cheese & single -point Basque cheese cake 🍰

Summarize:
The atmosphere can also be Chinese food

I think there is still a lot of room for progress

The service staff may have to walk carefully and walk away
I do n’t know what the desserts were on the day ... I do n’t know what fruit and fruit juice is. For a restaurant, there is room for progress and increase professionalism.
Fortunately, there is no prestige steak, because the above will wipe out such a expensive meal.",0.205,0.018,0.777,0.9948
"母親節大餐選在英迪格4樓的T.R bar&kitchen
這週末母親節餐已經都配好套餐形式
雙主餐的set有招牌無骨雞翅燉飯跟威靈頓牛排
對於2個大人來說反而比較剛好
看到很多人說平常來點威靈頓牛排建議3-4人分

一剛開始前菜帝王蟹肉跟白蘆筍上菜速度有夠快
幾乎是點完餐沒多久就接著上
可能是因為冷菜很早就事先做好備著
但後面開始上菜速度就正常許多
餐前麵包很普通我覺得不好吃
所以也沒特地拍照
牛肉澄清湯很鮮甜
老公說喝起來很像在臺南吃溫體牛的湯頭
第一次聽到霸王花還以為是寶可夢
口感很像金針花

中間還有一小塊石斑魚的熱菜
漁夫醬的蛤蜊味很濃郁很好吃

無骨雞翅燉飯的松露味很重
我覺得光是吃到這就很飽了
但是看到威靈頓牛排上桌還是忍不住吃光
威靈頓牛排的派皮很酥脆
5分熟的牛排雖然看起來很紅但不會有血水
牛排吃起來很軟嫩
雖然第一次吃威靈頓牛排無從比較
但我覺得這道很好吃
餐會甜點是三種不同口味的馬卡龍

總地來說
我覺得這餐很飽很滿足","Mother's Day dinner on T.R Bar & Kitchen on the 4th floor of Ingiger
This weekend has been equipped with a set of meals this weekend
The SET of the Double Main Meal has a signature signs without chicken wings stewed rice and Wellington steak
For 2 adults, it is more appropriate
Seeing a lot of people say that I usually come to the Verity steak and suggest 3-4 people points

As soon as the beginning of the vegetable emperor crab meat and white asparagus, there is enough speed to serve
It's almost not long after ordering
It may be because cold dishes are prepared in advance early
But the speed of serving at the back is much normal
The bread in front of the meal is very ordinary. I don't think it's delicious
So I didn't take a special photo
Beef clarified soup is very fresh and sweet
Husband said it is much like eating the soup in Tainan.
The first time I heard the Overlord Flower, I thought it was Pokémon
The taste is very much like a golden needle flower

There is a small piece of hot dishes of grouper in the middle
Fisherman sauce's clams are very strong and delicious

The flavor of the truffle without bone chicken wings stewed rice is very heavy
I think it's enough to eat this
But I can't help eating when I see the Wellington steak on the table
The Pippi of the Verity Steak is crispy
5 cooked steaks, although it looks red but there is no blood
The steak is very soft and tender
Although the first time I eat Wellington steak, I can't compare
But I think this is delicious
Meal dessert is three different flavors of macarons

Overall land
I think this meal is full and satisfied",0.105,0.037,0.858,0.9768
