Original,EN,Positive,Negative,Neutral,Compound
"Taboo超讚！！！
丹丹超可愛，唱歌也超好聽～
來這裡真的很放鬆！推薦大家來～","TABOO is superb!IntersectionIntersection
Dan Dan is super cute, and singing is super nice ~
It's really relaxed here!Recommend everyone ~",0.541,0.0,0.459,0.9564
活動真好玩！酒也好喝！每週最期待的身心放鬆行程之一。,The activity is so fun!The wine is also delicious!One of the most anticipated physical and mental relaxation strokes every week.,0.173,0.0,0.827,0.6103
"音樂很讚👍🏻酒也好喝🥰
每個禮拜都有不同派對很用心❤️ …","The music is very good 👍🏻 wine is also delicious 👍🏻
Every week, different parties are very intentional ❤️ ...",0.27,0.0,0.73,0.8622
"調酒好喝，DJ放的音樂好聽～👍
來台北必到景點之一😎 …","The bartending is delicious, the music placed in DJ is nice ~ 👍 👍
I must come to one of the scenic spots in Taipei 😎 ...",0.247,0.0,0.753,0.8591
"調酒很好喝😆音樂很好聽～
最喜歡DJ Lois放的音樂🥰
🤍💛🧡💚❤️💜 …","The bartender is very delicious 很 music is very nice ~
Favorite DJ Lois music 🥰
🤍💛🧡💚❤️💜 ...",0.6,0.0,0.4,0.9886
"除了音樂難聽 煙味重 場地小之外
氣氛很棒 去的人素質也還不錯","In addition to the unpleasant smell of smoke, the venue is small
The quality of the atmosphere is great, the quality is also good",0.225,0.1,0.675,0.5994
來了很多次 裡面的調酒師很親切 酒也很讚,The bartender in it here is very kind and great,0.502,0.0,0.498,0.8425
很喜歡這個地方，工作人員超棒～氣氛好～艾司口愛,"I like this place very much, the staff is great ~ the atmosphere is good ~ Aisi loves",0.485,0.0,0.515,0.9217
"這邊公關很漂亮也很親切
氣氛也很好
酒也很好喝
很開心可以在這邊認識朋友","The public relations here are very beautiful and kind
The atmosphere is also very good
Wine is also delicious
I am very happy to meet friends here",0.51,0.0,0.49,0.9714
調酒師很棒,Bloomer is great,0.672,0.0,0.328,0.6249
主持人讚啦👍,Moderator Zan!,0.0,0.0,1.0,0.0
音樂很難聽 酒很難喝 場地很爛 客人素質參疵不齊,It's hard to hear music. It is difficult to drink the venue.,0.0,0.281,0.719,-0.4404
小小一間 價錢真的偏貴 男生還是別去比較好 荷包會縮水的,"The price is really expensive, the boy, don’t go better, the lotus bag will shrink",0.172,0.0,0.828,0.4404
"潔莉很美🤤下次要再來看她❤️
很熱鬧的地方很喜歡 …","Jeeli is beautiful 要 Next time I will see her again ❤️
I like very lively places ...",0.375,0.0,0.625,0.8622
"吧檯蛋蛋好正，酒好好喝
外場丹丹好帥
音樂好好聽","The bar is so positive, the wine is delicious
Dan Dan is so handsome in the field
Music sounds good",0.489,0.0,0.511,0.9463
酒水好喝，氣氛很對味👍 bartender很正~ …,"The wine is delicious, and the atmosphere is very right 👍 ​​Bartender is very positive ~ ...",0.322,0.0,0.678,0.8221
酒差場地小音樂糟，但隔壁快炒還不錯吃。,"The small music is bad, but the next door is pretty good.",0.42,0.116,0.464,0.7845
"TABOO 是個超棒的地方
員工們都非常親切
活動都很好玩","Taboo is a great place
Employees are very kind
Activities are fun",0.552,0.0,0.448,0.902
酒好好喝，外場丹丹好可愛，吧檯丹尼好帥,"The wine is delicious, Dan Dan is so cute in the field, the bar dean is so handsome",0.438,0.0,0.562,0.9133
酒好喝！大家都很可愛 玩的很開心,The wine is delicious!Everyone is very cute and happy to play,0.554,0.0,0.446,0.8735
雖然場上很慢熱，但不管是店員或顧客都很優質👍 …,"Although it is very slow on the court, it is high -quality whether it is a clerk or a customer ...",0.0,0.0,1.0,0.0
酒很好喝 丹丹好帥 YOU也很棒👍👍👍 …,"The wine is delicious, Dan Dan, so handsome you are also great ...",0.544,0.0,0.456,0.9172
原本以為會有很多正妹，結果全場最正的是DJ...,"Originally thought there would be a lot of Zhengmei, but the most positive in the audience was DJ ...",0.229,0.0,0.771,0.7461
還好，服務好，工作人員親切，就是場地小一點,"Fortunately, the service is good, and the staff is kind, that is, the site is smaller",0.31,0.0,0.69,0.743
廁所品質維護一下，地板超粘都是酒....,"The quality of the toilet is maintained, and the floor is super sticky to wine ...",0.206,0.0,0.794,0.5994
吧台丹丹有趣好聊🥳安妮接待親切可愛👍 …,Bar Dandan is fun and talks about it 妮 Annie's reception is friendly and cute ...,0.422,0.0,0.578,0.8591
整修完很好玩，音樂好聽，S超可愛～,"It's fun after finishing, the music is nice, S is super cute ~",0.591,0.0,0.409,0.9186
"暢飲酒不好喝
Dj少數不錯
單點酒不差","Drinking alcohol is not good
DJ minority is good
Single -order wine is not bad",0.285,0.119,0.595,0.5178
店員服務態度極好，適合夜晚來放鬆的地方。,"The clerk's service attitude is very good, suitable for places to relax at night.",0.337,0.0,0.663,0.7264
酒超好喝了，櫃檯好正，丹丹好帥,"The wine is super delicious, the counter is so positive, Dandan is so handsome",0.62,0.0,0.38,0.9541
公關親切，主題活動多樣化具創意性，調酒也不難喝,"Care about public relations, diverse theme activities creative, and not difficult to drink bartending",0.427,0.0,0.573,0.8025
S人很好，買薯條給我吃🥺 …,"S is very good, buy French fries for me ...",0.262,0.0,0.738,0.4927
氣氛好👍🏼 互動很多覺得好玩🥰 …,The atmosphere is good 动 A lot of interaction feels fun ...,0.383,0.0,0.617,0.7351
音樂很讚也很喜歡這裡的氣氛❤️,Music is very good and like the atmosphere here ❤️,0.398,0.0,0.602,0.7146
超喜歡的地方 就像家一樣的舒適👍🏼 …,The place where you like it is as comfortable as the home ...,0.345,0.0,0.655,0.7003
音樂沒辦法帶動氣氛，調酒不好喝。,"There is no way to drive the atmosphere of music, and the bartending is not good.",0.0,0.248,0.752,-0.5583
"音樂讚酒好喝
Dj又很帥👍 …","Music praise wine is delicious
DJ is very handsome ...",0.607,0.0,0.393,0.8955
長髮公關很美 環境很棒 下次會再來,"The long -haired public relations are beautiful and the environment is great, and the next time I will come again next time",0.286,0.0,0.714,0.8402
陪朋友去的，酒跟音樂都不行...,"Go with friends, wine and music are not good ...",0.23,0.178,0.592,0.1764
一言難盡，不必多說，可以自行體驗，見仁見智,"It's hard to say a word, don't say more, you can experience it by yourself, see the wisdom",0.163,0.067,0.769,0.4588
很適合去,Very suitable,0.0,0.0,1.0,0.0
很不錯的地方，歡迎大家下班來,"Very good places, welcome to come down to work",0.48,0.0,0.52,0.7548
餐點選項不多,There are not many meals options,0.0,0.0,1.0,0.0
第二次來感覺還是很棒👍 …,It feels great for the second time ...,0.369,0.0,0.631,0.6249
三年沒來了 開開心心的來玩,I haven't been here for three years.,0.0,0.0,1.0,0.0
已經是星期六去人還是偏少,There are still few people who are going on Saturday,0.0,0.0,1.0,0.0
音樂不佳，不會再訪。,Poor music and will not visit again.,0.0,0.341,0.659,-0.4767
地又小 歌又難聽 服務欠佳,The ground is also unpleasant to the service and the service is not good,0.0,0.315,0.685,-0.6711
好玩，音樂也不錯！,"Fun, music is also good!",0.684,0.0,0.316,0.7574
裝潢設計我還蠻喜歡的,I still like the decoration design,0.333,0.0,0.667,0.3612
同志夜店 但酒品質不太好,Comrades nightclubs but wine quality is not good,0.0,0.308,0.692,-0.4782
酒好喝 氣氛很棒,The wine is good and the atmosphere is great,0.5,0.0,0.5,0.7906
特色是便宜喝到飽,The feature is to drink cheaply until full,0.0,0.0,1.0,0.0
櫃檯姊姊好可愛(°▽°),The sisters of the counter are so cute (° ▽ °),0.279,0.0,0.721,0.5949
酒難喝音樂難聽,Drink music is hard to hear,0.0,0.219,0.781,-0.1027
氣氛好，酒好喝,"The atmosphere is good, the wine is good",0.492,0.0,0.508,0.7003
男的帥，女的美。,"Men's handsome, female beauty.",0.778,0.0,0.222,0.7906
人情味滿滿 值得來,Human taste is worth coming,0.322,0.0,0.678,0.2263
平日的夜晚，比較安靜,"On weekday nights, relatively quiet",0.0,0.0,1.0,0.0
環境乾淨舒服❤️,The environment is clean and comfortable ❤️,0.5,0.0,0.5,0.7184
Bar tender很帥！,Bar Tender is handsome!,0.538,0.0,0.462,0.5411
棒棒 喝酒的好去處,A good place to drink in a stick,0.293,0.0,0.707,0.4404
朋友相約來跳舞,Friends meet to dance,0.508,0.0,0.492,0.4767
丹丹好帥,Dandan is so handsome,0.578,0.0,0.422,0.6269
服務可以再加強,Service can be strengthened again,0.412,0.0,0.588,0.4215
丹丹很帥,Dandan is handsome,0.615,0.0,0.385,0.4939
真的很不錯,Really good,0.762,0.0,0.238,0.4927
櫃檯很漂亮,The counter is beautiful,0.565,0.0,0.435,0.5994
😎 …,😎 …,0.429,0.0,0.571,0.4588
很讚,Great,1.0,0.0,0.0,0.6249
氛圍不錯,Good atmosphere,0.744,0.0,0.256,0.4404
音樂不錯,Music,0.0,0.0,1.0,0.0
脫單吧😚 …,Take off the order 😚 ...,0.291,0.0,0.709,0.5719
還不錯,not bad,0.74,0.0,0.26,0.431
讚讚噠👍👍👍 …,Zanzan Da ...,0.0,0.0,1.0,0.0
讚喔,Praise,1.0,0.0,0.0,0.5574
讚,praise,1.0,0.0,0.0,0.5574
我是變性人，受到了所有人的歡迎，度過了我一生中最難忘的夜晚！我遇到的每個人都會說英語，酒吧是無菸的。我星期六去的，他們有舞蹈表演和無限量的飲料。如果您喜歡結識新朋友和跳舞，那麼這裡就是您的最佳選擇。 💋,"I am a transsexual person, welcomed by everyone, and spent the most memorable night in my life!Everyone I meet will speak English, and the bar is smokeless.I went on Saturday and they had dance performances and unlimited drinks.If you like to meet new friends and dance, then this is your best choice.Bleak",0.207,0.0,0.793,0.9098
台北最好的酷兒俱樂部，我每次在城裡都會回來。熱情體貼的工作人員、名稱和主題創意十足的優質雞尾酒、變裝皇后和 DJ 的精彩表演🫶🏻,"The best Kuer Club in Taipei, I come back every time I am in the city.The enthusiastic and considerate staff, name and theme creative high -quality cocktail, the wonderful performance of the queen and DJ 🫶🏻",0.332,0.0,0.668,0.9509
改造後我第一次來，感覺非常好，現在很涼爽，而且沒有煙味。飲料很烈，雖然人不多，但氣氛非常積極、熱情和有趣。還有幾個表演者和超級勤奮的工作人員。絕對比原來更上一層樓，完全值得一遊,"After the renovation, I came for the first time. It felt very good. Now it is cool and there is no smoke.The drinks are very strong. Although there are not many people, the atmosphere is very positive, enthusiastic and interesting.There are also several performers and super diligent staff.Definitely more than the original, it is worth a tour",0.331,0.029,0.64,0.9706
"我們週五晚上 10:30 到 12:30 去的。儘管我在網路上看到它是無限暢飲，但我們只免費獲得了一杯飲料。我們的飲料是稀的，他們在我的啤酒裡加了冰。

他們剛剛宣布台灣同性婚姻合法化，所以我希望有一大群人來觀看。

10:30pm 非常空曠，也沒有 DJ。

晚上11點，DJ終於開始了。我認為 DJ 開始之前音樂更好。

11:30 PM 更多人開始出現，可能是為了獲得更便宜的保險

中午 12 點，舞池裡只有幾個人跳舞，但俱樂部實際上已經擠滿了人

充滿了年輕女性和當地人。我沒有看到任何外國人，至少據我所知。","We went from 10:30 to 12:30 on Friday.Although I saw it on the Internet that it was unlimited, we only got a drink for free.Our drinks are sparse, and they add ice to my beer.

They just announced that Taiwan's same -sex marriage was legalized, so I hope there are a large group of people to watch.

10:30 PM is very empty and there is no DJ.

At 11 o'clock in the evening, DJ finally started.I think the music is better before the start of DJ.

11:30 PM more people start to appear, maybe to obtain cheaper insurance

At 12 noon, there were only a few people dancing in the dance floor, but the club was actually crowded with people

Full of young women and locals.I didn't see any foreigners, at least as far as I knew.",0.029,0.022,0.949,0.2246
"門票800台幣，無限暢飲。
你可以跳舞、聊天，盡情享受。
我們去的那天很安靜，但因為那天晚上下雨了。氣氛很棒，音樂還可以，飲料也很好。我的體重極輕，所以飲料對我來說還不錯，但也許對於體重較重的人來說，他們看起來像是在喝水。
他們舉辦了一場很酷的活動，而且非常有趣。
唯一的缺點是攤位是預留的，所以你必須一直站著，除非你出去坐在樓梯上休息一下，否則如果你穿高跟鞋，你的腿會受傷。","Tickets are 800 Taiwan dollars, drinking unlimited.
You can dance, chat, and enjoy.
The day we went was quiet, but because it rained that night.The atmosphere is great, the music is okay, and the drink is also very good.My weight is very light, so the drink is pretty good to me, but maybe for people with heavy weight, they look like drinking water.
They held a cool event and very interesting.
The only disadvantage is that the booth is reserved, so you must stand all the time, unless you go out and sit on the stairs to rest, if you wear high heels, your legs will be injured.",0.213,0.054,0.733,0.969
他們不允許我們進入那裡，因為他們有自己的私人聚會😒,"They are not allowed to enter there, because they have their own private gatherings 😒",0.0,0.0,1.0,0.0
儘管有活動，人不多，但在那裡遇到了很好的人，其中一位舞者真的很漂亮，但是音樂太大聲，主持人用麥克風講話的聲音更大，太大聲了,"Although there are not many people, there are not many people, but they meet very good people there. One of the dancers is really beautiful, but the music is too loud, and the host speaks more with a microphone.",0.214,0.0,0.786,0.9017
"感覺就像15年前的新村.,...我覺得還是去台北101附近的夜店比較好...",It feels like a new village 15 years ago. ... I think it's better to go to the nightclub near Taipei 101 ...,0.205,0.0,0.795,0.6597
我喜歡😍 門票500韓元，雞尾酒無限量供應，不過菜單上大概有7-8種。就是這樣。打碟是10年前的風格哈哈20年前❤️進去的時候沒有特別討論，進去後如果不想享受的話會被要求上桌，具體情況因人而異。喝了就沒事了。又老又厚..我在評論裡說感覺就像15年前的新村哈哈這是4年前的評論，但現在已經20年了哈哈即使我付500韓元我也不會去那裡。 …,"I like 500 won for tickets, and cocktails are unlimited, but there are about 7-8 species on the menu.That's it.The style of playing disc is 10 years ago. Haha 20 years ago ❤️ When I went in, I did n’t have a special discussion. If you do n’t want to enjoy it, you will be asked to be served. The specific situation varies from person to person.It's okay to drink.I am old and thick .. I said in the comments that I felt like a new village in 15 years. Haha. This is a comment 4 years ago, but now it has been 20 years. Haha, even if I pay 500 won, I won't go there.Mowing",0.266,0.011,0.723,0.9888
"我是星期五晚上去的，聽說只要500塊就可以暢飲，但我找不到黑醋栗、桃子、椰子等比較正統的甜飲料，所以感覺不太好。
有 DJ，但我找不到 PA。
音質不好。
顧客大多是20歲出頭到20歲左右的年輕人，所以氣氛很好。
這是混合盒的外觀。","I went on Friday night. I heard that as long as 500 yuan, I could drink it, but I couldn't find the more orthodox sweet beverages such as black and peaches, coconuts, etc., so I didn't feel very good.
There are DJs, but I can't find PA.
The sound quality is not good.
Most of the customers are young people in their early 20s to around 20 years old, so the atmosphere is good.
This is the appearance of the mixed box.",0.089,0.071,0.84,0.4067
他們說是男的1000，女的800，但和我在網路上查到的價格相差很多。我想是因為我是外國人，所以請在進入之前再檢查一下。,"They said they were men's 1000, women 800, but the price I found on the Internet was much different.I think it's because I am a foreigner, so please check before entering.",0.117,0.0,0.883,0.6107
太棒了☝🏽500贏了無限量雞尾酒！哎喲，都搞定了🫰🏼如果你想引導它，那就是一個錯誤。 …,"It's great, ☝🏽500 won unlimited cocktails!Ouch, it is done, if you want to guide it, it is a mistake.Mowing",0.309,0.0,0.691,0.8553
和來自不同國家的朋友一起玩得很開心，調酒師也很友善。也有幾次免費拍攝。這裡的音樂也很有趣，因為他們不會演奏太深沉或太像俱樂部的東西。您也可以輕鬆地與俱樂部中的其他人交談。,"Play with friends from different countries, and the bartender is also very friendly.There are also several free shooting.The music here is also very interesting, because they do not play too deep or too much like a club.You can also talk to others in the club easily.",0.289,0.035,0.676,0.9281
"我星期五和一些美國朋友去過這裡一次。付500台幣無限暢飲。飲料還可以，但沒什麼值得稱讚的。其他評論說這裡的音樂很糟糕，但我們度過了一個韓流主題之夜，所以我喜歡所有的音樂。

優點：人群非常友善。喝完一杯後，我和我的朋友以及一兩個當地人一起跳舞，很開心。凌晨 3 點左右，我在浴室吐了，一個女孩問我是否還好（非常感謝）。當我和朋友出去的時候，我們和一群外地當地人聊天，他們的英語真的很好！
如果你不會說普通話應該沒問題。

缺點：佈局很尷尬。我想坐下來，但被告知大座位區都被預訂了，但我整晚都沒有看到有人坐在那裡......（12:30-3am）面向舞池的牆上的凳子非常稀疏，如果不跳舞的話，大多數人都會在吧台旁或靠著牆。酒吧有點擁擠，調酒師有點生硬。我知道在台灣的酒吧和俱樂部吸煙很正常，但這裡煙霧很重。

可能不會回來，因為我不喜歡泡吧，但對於女同性戀夜總會來說，這個地方並不糟糕。","I have been here with some American friends on Friday.Drink 500 Taiwan dollars.The drink is okay, but there is nothing worthy of praise.Other comments say that the music here is bad, but we have a Korean -flow theme night, so I like all the music.

Advantages: The crowd is very friendly.After drinking a cup, I danced with my friends and one or two locals. I was very happy.At about 3 am, I vomited in the bathroom. A girl asked me if I was okay (very grateful).When I went out with my friends, we chatted with a group of locals outside, and their English was really good!
If you don't speak Mandarin, it should be fine.

Disadvantages: The layout is awkward.I want to sit down, but I was told that the seat area was booked, but I didn't see anyone sitting there all night ... (12: 30-3AM) The stool on the wall of the dance floor was very sparse If you don't dance, most people will be next to the bar or lean against the wall.The bar is a bit crowded, and the bartender is a bit hard.I know that smoking in bars and clubs in Taiwan is normal, but smoke here is heavy.

Maybe I won't come back, because I don't like to bubble, but for the lesbian nightclub, this place is not bad.",0.129,0.055,0.816,0.9517
一定會回來的，TABOO 是一家很棒的女同志酒吧。每當我來到這裡我都感到安全和舒適。還有很多有趣的活動可以參加。強烈推薦！ 🥰🥰 …,"I will definitely come back. Taboo is a great gay bar.Whenever I come here, I feel safe and comfortable.There are many interesting activities to participate.Recommended strongly!🥰🥰 🥰🥰 ...",0.564,0.0,0.436,0.9923
誰說洛關門了...^^ 我們照常營業。這首歌比ㄹㄹ好聽，如果認為是1/4左右大小就更好了。 500美元可以無限暢飲，但由於我不太喜歡喝酒……唯一的軟性飲料是橙汁，所以如果你不喝酒的話請記住這一點。而且台灣的短髮男孩氣肯定不少。,"Who said that Luo closed the door ... ^^ We are open as usual.This song is better than ㄹㄹ, if it is considered to be about 1/4, it is even better.$ 500 can drink unlimited, but because I don't like drinking ... The only soft drink is orange juice, so if you don't drink, please remember this.And Taiwan's short hair is definitely young.",0.106,0.072,0.822,0.3274
"這家女同志酒吧花 800 美元可以讓你暢飲，你可以跳舞，但音樂不是你想像的那樣，這是 10 年前的音樂。
而且DJ並不是專業DJ。
你再也不想嘗試的酒精。
😊也許下次我會去“Wonder bar”或其他女同性戀酒吧，但不在這裡。","This female comrade bar spends $ 800 to allow you to drink, you can dance, but music is not what you think, this is a music 10 years ago.
And DJ is not a professional DJ.
Alcohol you don't want to try again.
去 Maybe next time I will go to ""WONDER BAR"" or other lesbian bars, but not here.",0.024,0.022,0.954,0.0302
"超棒
會常來的
大家都是高顏值
還有超多互動遊戲活動
增加彼此間的關係 大方得體
敢玩 很挑戰 刺激哦","Great
Often come
Everyone is high value
There are also many interactive gaming activities
Increasing the relationship between each other is generous and decent
Dare to play very challenging and exciting",0.413,0.0,0.587,0.9482
台灣唯一的女同性戀俱樂部。我真的沒有抱任何期望，但每個人都很友好而且有趣！如果您支付入場費，則可以免費喝酒。這真的很有趣，我認識了很多新朋友。,"The only lesbian club in Taiwan.I really don't have any expectations, but everyone is friendly and interesting!If you pay the entry fee, you can drink for free.This is really interesting, I have met a lot of new friends.",0.263,0.033,0.703,0.9206
很comfortable的地方，大家都很好玩❤️,"Very Comfortable, everyone is fun ❤️",0.58,0.0,0.42,0.7841
"丹丹超好聊很有趣
炸物好吃酒也好好喝👍 …","Dan Dan is very good to chat very interesting
The fried wine is delicious and tastes good 👍 ...",0.444,0.0,0.556,0.915
這個地方絕對有自己的氛圍，類似我去過柏林和俄羅斯的歐洲同性戀酒吧。微小的、煙霧繚繞的、可疑的音樂——如果你和你的大公司或經常來訪的人一起去那裡，並且可以挖掘氣氛，那會更有趣。在這樣的地方飲料不太好喝,"There is definitely my own atmosphere in this place, similar to the European homosexual bar I have been to Berlin and Russia.Filter, smoky and suspicious music -if you go there with your big company or people who often visit, and you can dig at the atmosphere, it will be more interesting.Drinks in such a place are not very delicious",0.042,0.089,0.869,-0.4615
那裡的酒味如水，服務很差，整個俱樂部充滿了濃重的煙味。即使這是台北唯一的女同志夜店，我也不會再去了。,"The taste of wine there is like water, the service is very poor, and the entire club is full of strong smoke.Even if this is the only gay nightclub in Taipei, I will not go again.",0.137,0.08,0.782,0.3415
👍🏻👍🏻好 …,Okay ...,0.655,0.0,0.345,0.2263
好玩,Fun,1.0,0.0,0.0,0.5106
非常友善的年輕人群，無限暢飲。真的很糟糕的音樂。換掉你的 DJ，你就有了一個很棒的酒吧。,"Very friendly young people, drink infinitely.Really bad music.If you change your DJ, you have a great bar.",0.303,0.139,0.558,0.624
跳舞的地方很小。音樂還不錯。,The dancing place is small.The music is pretty good.,0.466,0.0,0.534,0.7269
好的夜總會。音樂和 DJ 還可以，但到了晚上我發現飲料變得越來越淡......一個很大的不不,"Good nightclub.Music and DJ are okay, but at night I found that the drink became lighter and lighter ... a big one",0.145,0.0,0.855,0.34
"對說英語的人不友善
壞酒
AC 滴水
保鑣被絆倒
地板有黏性
桌子濕了","Not friendly to those who speak English
Tiny wine
AC drip water
Bao Qian tripdle
The floor is sticky
The table is wet",0.0,0.107,0.893,-0.3875
超棒，交通位置也方便👍👍 …,"Superb, the location of the traffic is also convenient ...",0.313,0.0,0.687,0.6249
熱情友善的地方。大多數晚上都有 AYCD，週六晚上人潮擁擠。,"Passionate and friendly places.Most of the night has AYCD, and crowds are crowded on Saturday night.",0.32,0.0,0.68,0.765
昂貴、嚴格的規則、禁止跳舞:(,"Excessive and strict rules, prohibit dancing :_",0.0,0.0,1.0,0.0
DJ很棒酒也好喝！,DJ is great and delicious!,0.73,0.0,0.27,0.8439
還可以，但是這是一個小俱樂部，沒有太多座位,"Okay, but this is a small club, there are not many seats",0.116,0.0,0.884,0.1154
容量大。生動的聲音。,Large capacity.Vivid sound.,0.0,0.0,1.0,0.0
我是變性人，他們在門口把我拒於門外。,"I am a transsexual, they refused me outside the door.",0.0,0.196,0.804,-0.296
"Rita
我的","Rita
mine",0.0,0.0,1.0,0.0
朋友找去玩~好玩~,Friends find it to play ~ fun ~,0.638,0.0,0.362,0.8316
好多妹子 爽翻天,A lot of girls are upside down,0.0,0.0,1.0,0.0
吧台蛋蛋好正😍 …,The bar is so positive ...,0.48,0.0,0.52,0.6825
水從頂樓掉下來，哎呀！,"Water fell from the top floor, oops!",0.259,0.0,0.741,0.2714
好嗨好喝 好好玩,"So good, delicious, so fun",0.843,0.0,0.157,0.8949
好玩可跳舞,Fun to dance,0.623,0.0,0.377,0.5106
好嗨喔,Oh,0.0,0.0,1.0,0.0
酒不好喝,Wine is not delicious,0.0,0.5,0.5,-0.4585
女同志的最佳去處🏳️‍🌈 …,The best place to go 最️‍🌈 ...,0.375,0.0,0.625,0.6369
一般般的同志夜店,General gay nightclub,0.0,0.0,1.0,0.0
通常,generally,0.0,0.0,1.0,0.0
在那裡玩得很開心！,I played happily there!,0.759,0.0,0.241,0.7424
櫃台漂漂！ 🤍 …,The counter drifting!🤍 🤍 ...,0.0,0.0,1.0,0.0
好的。,OK,1.0,0.0,0.0,0.296
很棒的地方,Great place,0.804,0.0,0.196,0.6249
不錯~~~,Not bad ~~~,0.588,0.0,0.412,0.431
棒棒,Great,1.0,0.0,0.0,0.6249
好的,OK,1.0,0.0,0.0,0.296
因為這是一個工作日.. 因為這是一個工作日..,Because this is a working day .. Because this is a working day ..,0.0,0.0,1.0,0.0
很棒!,great!,1.0,0.0,0.0,0.6588
不 知 所 雲,Unknown,0.0,0.0,1.0,0.0
不錯,good,1.0,0.0,0.0,0.4404
超棒!😆😆😆 …,Superb! 😆😆😆 ...,0.629,0.0,0.371,0.8977
失真,distortion,0.0,0.0,1.0,0.0
期待💕 …,Expectation…,0.0,0.0,1.0,0.0
友善的,Friendly,1.0,0.0,0.0,0.4939
夜店,Nightclub,0.0,0.0,1.0,0.0
好人。,Good person.,0.744,0.0,0.256,0.4404
好地方！,Good place!,0.761,0.0,0.239,0.4926
很小的club,Very small club,0.0,0.0,1.0,0.0
位置小,Small position,0.0,0.0,1.0,0.0
喝醉了 ...,Drunk ...,0.0,0.706,0.294,-0.34
👍👍👍 …,👍👍👍 …,0.0,0.0,1.0,0.0
好的,OK,1.0,0.0,0.0,0.296
不錯的地方,Good place,0.744,0.0,0.256,0.4404
