Original,EN,Positive,Negative,Neutral,Compound
"傍晚小雨 很適合來餐酒吧吃吃喝喝聽聽歌。
今天點了
喉嚨借生蠔過
菜肉盤中餐
允指脆牛蒡
酥炸雞軟骨
和風雙色洋蔥
雪中天使抄烏冬
烤季節時蔬
芒種（雞尾酒）

印象最深刻的是 烏冬 雞軟骨 和 生蠔。

一份生蠔有兩顆，配檸檬+威士忌shot  嘴巴還在回味生蠔的甘甜馬上灌一口shot 瞬間味道融合到一起 爽！敢喝酒的人一定要點。

雞軟骨脆脆微辣 點一下旁邊的微酸沾醬  陪酒剛剛好","In the evening, Xiaoyu is very suitable for meal bar, eating, drinking, drinking, listening to songs.
Order today
Borrowing oysters in the throat
Chinese meal
Yun Finger Crispy Bully
Crispy fried chicken cartilage
Wind two -color onion
Angel in Snow Copy Udin
Baked seasonal vegetable
Mange species (cocktail)

The most impressive is Udon Chicken Cosin and Oyster.

There are two oysters, with lemon+whiskey Shot's mouth and still reflect on the sweetness of the oyster, immediately sip the Shot instantaneous flavor and combine it!Those who dare to drink must order.

Chicken bone is crispy and slightly spicy, and the slightly sourly sour sauce next to the wine is just right",0.061,0.028,0.912,0.5974
"每一項餐點都很好吃，沒有雷，而且份量也很足夠，推薦聚餐或是約會可以前來，酒也好喝不踩雷👍👍👍
唯一缺點就是定價高…扣一顆星","Each meal is delicious, there is no thunder, and the portion is sufficient. It is recommended that dinner or dating can come.
The only disadvantage is the high pricing ... deduct a star",0.139,0.127,0.734,0.128
"店內氣氛選歌不符、店員自顧自己聊天影響客人、餐點口味較特別也沒有事先跟客人講解內容物、份量點餐時也沒有建議大概是幾人份。
價錢過高cp 值很低，不推薦。
唯一只有蒸蛋覺得食材很多樣化很棒。","The atmosphere of the atmosphere in the store does not match the song, the clerk's self -care to chat affects the guests, and the taste of the meal is more special and did not explain to the guests in advance to explain the content of the content or order.
The price is too high, the CP value is very low, and it is not recommended.
The only steamed egg feels that the ingredients are sampled.",0.104,0.048,0.848,0.6816
調酒是一種小清新～章魚口感層次豐富很有誠意，如果芥末再多一點會更喜歡。烤蔬菜好吃～服務親切，值得回訪,"Sake sake, a kind of small freshness ~ octopus rich layers of richness is very sincere, if the mustard a little more will be more like.Grilled vegetables delicious ~ friendly service, worth returning",0.411,0.0,0.589,0.9575
"氣氛很棒的餐廳
菜色很有特色 擺盤精緻口味也很豐富
服務人員都很親切熱心~","The restaurant with great atmosphere
The dishes are very distinctive and exquisite flavor and rich
The service staff are very enthusiastic ~",0.371,0.0,0.629,0.9041
"服務生可愛好聊 餐點一直被稱讚 環境很好
氛圍是適合小酌的 調酒很天使沒有酒精味","The waiter is so happy that the meal has been praised by the environment. The environment is very good
The atmosphere is suitable for drinking.",0.336,0.0,0.664,0.9029
"餐點變化少,菜色固定
食物算美味,但不適合小朋友
低消每人800
大樓空調壞了未修好,室內溫度30度,
許多人吃不下只能打包外帶
訂位時未告知空調問題,到現場詢問才主動告知","The meal changes less, and the dishes are fixed
The food is delicious, but it is not suitable for children
Low eliminate 800 per person
The building's air conditioner is broken and it is not repaired. The indoor temperature is 30 degrees.
Many people can't eat it, but they can only pack it.
I did not inform the air conditioner during the reservation.",0.034,0.098,0.868,-0.6652
"餐點都很好吃很有特色
尤其是生蠔，超級推！超級新鮮！
還會付一個whisky shot","The meals are delicious and distinctive
Especially oysters, super push!Super fresh!
Also pay a whisky shot",0.445,0.058,0.497,0.885
餐點跟調酒都在水準之上 重點在於國旗小姊姊的四杯shot有如畫龍點睛般 讓整個用餐情境又提高了一個水平！,The focus of meals and bartender is that the four cups of SHOTs of the national flag sister's four cups of sisters are as finishing as the first dining situation!,0.0,0.0,1.0,0.0
座位不多，調酒好喝，食物不錯吃，當天剛好有足球比賽，整體氣氛不錯。,"There are not many seats, the bartending is delicious, the food is good, and the food is just on the same day. The overall atmosphere is good.",0.284,0.0,0.716,0.8591
"夜深人靜
來點酒與餐吧

上餐時雞肉的香味
很好 ，我給五星XD
價格略高 但品質跟的上
服務態度很舒服，
可惜今日不能喝酒
但雅興漸增","Late night
Come some wine and meals

The fragrance of chicken when I go to meal
Very good, I give five stars xd
The price is slightly higher but the quality is followed
The service attitude is very comfortable,
Unfortunately, you can't drink today
But Yaxing gradually increased",0.206,0.06,0.734,0.8185
"菜肉盤中飧跟杏仁豆腐芝麻沙拉很好吃，調酒也很好喝，但是上菜速度有點慢
（五星評論送炸牛蒡）","The pork and almond tofu sesame salads are delicious, and the bartending is also delicious, but the speed of serving is a bit slow
(Five -star comments send fried bulls)",0.144,0.0,0.856,0.5719
"餐點都很有特色，店員熱情。
可惜不是本人喜好的口味路線。","The meals are very distinctive, and the clerk is enthusiastic.
Unfortunately, it is not the taste route I like.",0.237,0.1,0.664,0.5106
今天在店裡慶生，店員態度友善！也不斷招待shot，東西樣樣都好吃，會在推薦朋友光顧的,"Celebrating his birthday in the store today, the clerk is friendly!I also keep entertaining shot, everything is delicious, I will recommend friends to patronize",0.46,0.0,0.54,0.945
"好吃又好喝的隱侍o(^▽^)o
超級推薦大家來這間店
服務生都很好相處，酒量也都很好！
他們喝不醉！！！
歡迎大家去挑戰他們(｡ì _ í｡)！！！","Delicious and delicious hidden wait o (^▽^) o
Super recommended everyone to come to this shop
The waiters are very good, and the amount of alcohol is also very good!
They are not drunk!IntersectionIntersection
Welcome everyone to challenge them (ì _ í｡)!IntersectionIntersection",0.373,0.043,0.585,0.9594
"餐點調味都偏甜
烏龍麵是真的有點過甜，吃幾口會膩

訂價偏高
生蠔新鮮
店員自己互相玩得很開心","The meals are sweet
The oolong noodles are really a bit too sweet.

The price is high
Oyster fresh
The clerk was very happy to play with each other",0.384,0.0,0.616,0.932
"東西滿好吃的，酒也不錯
客人比預期多，建議訂位
照片有菜單酒單參考","The things are delicious, and the wine is also good
There are more guests than expected, it is recommended to book a place
Photos have menu wine list reference",0.244,0.0,0.756,0.8126
歡樂輕鬆的時光，調酒讓人驚艷是一定要的，至於料理更是讓人覺得非常物超所值,"The joyful time, the bartending is amazing, it is necessary to make people feel worthwhile.",0.457,0.0,0.543,0.8779
"2022/11/12
食物非常好吃，餐點分量大約3-4人，座位偏少。","2022/11/12
The food is very delicious. The meals are about 3-4 people, and the seats are small.",0.2,0.0,0.8,0.6115
試營運與朋友來聚餐嚐鮮，順便玩交換禮物，整體表現還不錯，紙包辣雞飯，烤串拼盤都有一定水準，海鮮也新鮮！店長會時不時準備一些特調shot來與大家互動，二樓場地滿大的，10人內聚餐一大桌可以輕鬆安排🤝吃的太開心都忘記拍食物跟酒了😂,"Trial operations with friends to dinner, and by the way, play exchange gifts. The overall performance is not bad. Paper bag spicy chicken rice and skewers have a certain level, and seafood is also fresh!From time to time, the store manager will prepare some special SHOT to interact with you. The second floor is full. A large table of dinner in 10 people can easily arrange for food.",0.204,0.0,0.796,0.9305
本以為在大直這麼多優質餐廳的地方不會踩到雷，結果這家真的讓人大失所望，點了好幾樣菜全都不好吃，串燒又乾又硬，筋很多，海鮮有腥味，連很簡單的烤雞腿都又柴又乾，網路介紹看起來很不錯，結果真的很不會煮，高價位，低品質，回頭率零。,"I thought it would not step on the thunder in so many high -quality restaurants in Dazhi. As a result, this one was really disappointing. I ordered several dishes to be delicious. The skewers were dry and hard. Even the very simple roast chicken legs are dry and dry. The introduction of the Internet looks very good. As a result, it is really not cooked, high -priced, low -quality, zero -rate rate.",0.085,0.086,0.828,0.2263
餐點好吃，但上的有點太快，酒好喝，環境乾淨,"The meal is delicious, but the ones are a bit too fast, the wine is delicious, the environment is clean",0.392,0.0,0.608,0.899
"餐點好吃
服務人員很親切
很適合跟朋友下班小酌一下
推~~~~","Meal delicious
The service staff is very kind
It's very suitable for a drink with friends
Push ~~~~",0.412,0.0,0.588,0.8883
"吃了那麽多間餐酒館
這間絕對是No.1 餐酒館
好吃又好喝 一定會再訪！","I have eaten so many restaurants
This is definitely NO.1 Restaurant
It's delicious and delicious, you will visit again!",0.394,0.0,0.606,0.8858
"雞皮、金沙中卷推👍
Bartender調的超棒，happy hour時段是2200-0000，很適合跟朋友小酌😏","Chicken skin, golden sand roll push 金
Bartender is superb, the Happy Hour time is 2200-0000, which is very suitable for friends with friends.",0.416,0.0,0.584,0.9356
餐點味道豐富，環境舒適，適合小酌一下的地方。,"The meals are rich in taste, comfortable environment, suitable for a drink.",0.408,0.0,0.592,0.7845
與家人一起前往吃慶生餐，每樣餐點都水準之上。推薦美式玉子燒，醬汁和裡面的料都很特別。雪中天使炒烏冬也很好吃，不過烏龍麵實在太少了🤣，裡面都是滿滿滿的料，太豐富了。 …,"Go to the birthday meal with your family, and every meal is above the standard.It is recommended to be American -style jade, and the sauce and the ingredients are very special.The angels in the snow are also delicious, but the oolong noodles are too few, and the inside is full of materials, which is too rich.Mowing",0.065,0.0,0.935,0.4118
"氣氛好
酒好喝
東西好好吃
聚餐推推
建議先定位喔❤️","Good atmosphere
Wine
Good things
Dinner push
Suggestion first position it ❤️",0.345,0.0,0.655,0.7003
環境乾淨，食物美味，服務人員親切，讚👍 …,"The environment is clean, the food is delicious, the service staff is kind, praise ...",0.549,0.0,0.451,0.9246
"適合下班來吃飯小酌❤️
金沙中卷好吃，滿滿的金沙
很推明太子山藥
烤鹹豬肉也很推！","Suitable for get off work to eat for dinner ❤️
Golden sand rolls delicious, full of golden sand
Very pushing Prince Prince Yam
Roasted salted pork is also pushed!",0.121,0.0,0.879,0.6114
餐點調味特別但美味，酒也好喝,"The meal is special but delicious, and the wine is delicious",0.599,0.0,0.401,0.9178
"平易近人的價格 食物味道好吃 調酒味道也好喝
輕鬆小酌的地方 人的態度與服務也是友善溫柔
性價比很高的地方","The price of approachable food tastes delicious and delicious.
The attitude and service of the people who are easy to drink are also friendly and gentle
Available places with high cost performance",0.378,0.0,0.622,0.9468
"山藥好好吃！
酒不錯！氣氛很可以
（吃過才拍照的😂） …","Yam is delicious!
Good wine!The atmosphere is fine
(I took a picture after eating) ...",0.428,0.0,0.572,0.8395
酒好喝、氣氛佳、料理好吃、吧台帥氣、店員可愛，在隱侍微醺慶生，真是太幸福了❤️,"The wine is delicious, the atmosphere is good, the dishes are delicious, the bar is handsome, the clerk is cute, and the shopkeeper celebrates his birthday. It is really happy ❤️",0.492,0.0,0.508,0.9756
調酒好喝，調酒師親切，餐點不錯。可以再回來。,"The bartender is delicious, the bartender is kind, and the meal is good.You can come back again.",0.321,0.0,0.679,0.7964
生蠔新鮮很甜！調酒新奇好喝！氣氛很好！餐點味道很好！,The oysters are fresh and sweet!Bart -up is novelty and delicious!The atmosphere is good!The meal tastes very good!,0.294,0.0,0.706,0.7691
"生啤酒好喝調酒好喝食物好吃
尤其炸牛蒡絲為了他來的
一週可以來三次
就知道有奪棒了吧","Raw beer is delicious, delicious food, delicious food, delicious food
Especially fried beef silk silk for him
You can come three times a week
Just know that there is a great thing, right?",0.403,0.0,0.597,0.9633
"快點來隱侍喝酒酒 吃東東
店員都很熱心推薦，也會陪大家聊天
還有隱士、隱世、隱寺等大家探店 都很有特色
btw 喜歡喝酸的很推薦這一杯 大人的酸柑汁哦！","Hurry up and wait for drinking and drinking Dongdong
The clerk is enthusiastic and recommended, and will chat with everyone
There are also hermits, Hidden World, Yin Temple and other specialties.
BTW likes to drink sour, I recommend this cup of sour juice!",0.214,0.0,0.786,0.8622
"茶酒隱藏酒味功力不錯,海鮮鮮味夠,服務人員熱情喝起來！","Tea wine hidden wine flavor good skills, enough seafood umami flavor, service staff enthusiastically drink!",0.343,0.0,0.657,0.7777
"干貝也太大顆了吧!! 非常值得再訪
而且營業時間到很晚，大直人深夜終於有地方去～","The scallops are too big !! It is worth visiting again
And the business hours are late, and the big straight people finally have a place to go late at night ~",0.128,0.0,0.872,0.5242
好煩喔才來十次而已，每次來都一直請我吃東西喝東西！還能不給五星好評嗎！,"It's so annoying that I only come ten times. Every time I come, I always invite me to eat and drink!Can you not give five stars!",0.055,0.123,0.823,-0.4547
小公主很熱情，shot一杯杯的來,The little princess is very enthusiastic.,0.411,0.0,0.589,0.5413
"小酌聚餐新選擇
員工親切 調酒好喝
黑嘴飯推推🤩 …","New choice of dinner dinner
Employees are cordially bartender and delicious
Black -in rice push ...",0.198,0.0,0.802,0.5719
安靜舒適的用餐環境，串燒跟辣悶雞飯好好吃！,"Quiet and comfortable dining environment, skewers and spicy chicken rice are delicious!",0.422,0.0,0.578,0.807
"海鮮新鮮 餐點調酒都很好吃
主食份量也很足夠👍 …","Fresh seafood meals are delicious
The amount of staple food is also very enough 也 ...",0.3,0.0,0.7,0.7184
"好好吃
服務跟氣氛都好棒🥰
適合好好約會 …","Delicious
The service and the atmosphere are great 都
Suitable for dating ...",0.415,0.0,0.585,0.8316
"餐點普通
氣氛還可以
烤茄子有點雷 苦苦的？！
這些都還好

重點

服務真的不行✋🏽
點茶碗蒸 上了沒給湯匙
點了雞湯 上了沒給杯子
不懂 這是自助式嗎？

星星都被服務扣光光了
感覺禮拜天晚上吃 他們可能想下班了吧😒","Ordinary meals
The atmosphere is okay
Is roasted eggplant a bit bitter?Intersection
These are all fine

Focus on

The service is really not available ✋🏽
Steam on the tea bowl and didn’t give a spoon without a spoon
I ordered the chicken soup and didn’t give a cup
Don't you understand that this is a buffet?

The stars are all deducted by the service
Feeling that they eat at night, they may want to get off work.",0.08,0.031,0.889,0.3031
燈光美氣氛佳，約會的好地方,"The lights are beautiful, and a good place for dating",0.459,0.0,0.541,0.7783
原以為是剛開店20min冷氣不涼，看了G評論結果根本是冷氣一直有問題，超熱。店內音樂跟店內氛圍不太符合，上菜也沒好好介紹菜品與介紹份量，海鮮食材有點腥，調酒飲料漂亮但味道很普通。不符合晚餐低消800的水準。,"I thought it was just 20 minutes of air -conditioned air -conditioning. After watching the G comments, the result was that there was always a problem with air -conditioning.The music in the store is not in line with the atmosphere in the store, and the food is not well introduced to the food and the amount of introduction. The seafood ingredients are a bit fishy.Does not meet the level of 800 dinner.",0.0,0.061,0.939,-0.5445
服務跟食物、酒類都讓我好驚豔，會常來❤️,"The service and food and wine are amazing, I will come often ❤️",0.226,0.0,0.774,0.5859
東西好吃，員工好正😘 …,"The things are delicious, the employees are so good ...",0.482,0.0,0.518,0.8147
"食物非常讓人失望，cp值奇低無比。算是典型的要做創意料理，結果只有驚嚇沒有驚喜。一顆星給飲品，如果只是要來喝酒的應該還可以。

食材品質很差：420元的干貝吃起來像中式自助餐的品質（咀嚼起來有塑膠感的那種干貝），鰻魚飯的飯竟然是番茄醬炒飯。烤物點了牛包蝦、焦糖脆雞皮，和豬肉串，先不說焦糖不是炙燒糖粒而是焦糖醬擺盤、脆的不是雞皮是雞皮上面的花生，所有肉質都是有騷味的等級，能夠在台灣吃到會騷的豬肉真的很少見。

店內氣氛看人喜好，音樂很大聲、環境吸音效果不如何、店裡面很暗、不涼，整體有ㄧ種在夜店包廂裡面的感覺。一餐花下來兩個人也要2300（一人低消800），建議不要把這家當晚餐吃。","The food is very disappointing, and the CP value is extremely strange.It is typical to make creative dishes.A star for drinks, if you just want to drink, you should be fine.

The quality of the ingredients is very poor: 420 yuan scallop is like the quality of Chinese buffets (the kind of scallops with a plastic feeling), and the rice of eel rice is tomato sauce fried rice.The roasted items ordered the beef bag shrimp, caramel crispy chicken skin, and pork skewers. The grade of savage flavor is really rare to eat pork in Taiwan.

The atmosphere in the store is good at people, the music is very loud, the environmental sound absorption effect is not much, and the store is dark and not cold. The overall feels in the nightclub box.After a meal, two people also need 2,300 (one person eliminates 800). It is recommended not to eat this home for dinner.",0.101,0.059,0.84,0.4963
沒冷氣，很不舒服的用餐經驗，看了評論之後覺得冷氣的問題可以這麼久不處理難道要等冬天來臨。也因為空調問題，草草結束用餐，實在是不想多待在這空間。餐點的口味很特殊，建議每一項都跟服務生確認過作法再點。小章魚有腥味，加上吃起來臭臭的，吃了一口之後沒有人再去動過它；七里香吃到有發酸的味道，320元的蒸蛋不如改名成茶碗蒸還比較貼切。認真建議第二輪喝過酒，味覺已經麻痺再來。,"Without air -conditioning, I have a very uncomfortable dining experience. After reading the comments, I feel that the problem of air -conditioning can not deal with it for so long. Do you have to wait for winter.Because of the problem of air -conditioning, hastily finished dining, I really don't want to stay in this space.The taste of the meal is very special. It is recommended that each item confirmed that the method is confirmed.The small octopus has a fishy smell, and it tastes stinky. After taking a bite, no one moves it again; Qili Xiang eats a sour taste. The steamed egg of 320 yuan is not as steamed as a tea bowl steaming.It is recommended to drink in the second round, and the taste has been paralyzed.",0.047,0.103,0.849,-0.7845
好吃超值，店員親切，燈光優美氣氛佳😍,"It's delicious, the clerk is kind, and the beautiful light atmosphere is good 😍",0.585,0.0,0.415,0.9509
"服務還不錯，料理有特色，不過精緻度差一點。適合喝酒放鬆，但餐食就還好。
炙干貝蟹黃的干貝就是正常大小的干貝，照片都特寫所以看起來很大😂","The service is not bad.Suitable for drinking and relaxation, but meals are fine.
The scallion crab crab yellow scallops are normally size scallops, and the photos are close -up, so it looks very big.",0.121,0.0,0.879,0.5267
"年前跟朋友續攤想試試這裡的餐跟調酒
結果
食物超鹹~連照片也不想拍
只有調酒還可以
我們約12點進去
但接待的服務人員態度不是很積極
問他餐點，調酒的問題，有些要回不回的
不推
明明營業到凌晨3點
但卻不是很想接待客人
這樣...幹嘛營業到3點","I want to try the meals and bartending here with friends from my friends.
result
The food is super salty ~ I don’t even want to take photos
Only alcoholic
We go in at about 12 o'clock
But the attitude of the reception service staff is not very active
Ask him meals, the question of bartender, some need to be back to
Not push
Obviously open until 3 am
But I don't really want to receive guests
So ... why open at 3 o'clock",0.098,0.054,0.849,0.2452
環境好 還不錯～,The environment is good and pretty ~,0.55,0.0,0.45,0.7269
"給兩星是因為烏龍麵牛排沾麵好吃，調酒一般，烤物拼盤一般般，烤的蠻油的，盤子都是油
最令人不解的是我以為隱侍是一個安靜地餐酒館，居然被店員跟其他客人弄得像夜店KTV 一樣，讓人傻眼
東西好吃也蓋不過去，體驗很差
建議不喜喧鬧的客人別來這間，不會再訪","The two stars are because the oolong steak is delicious, the bartender is general, the grilled object is general, the baked is oily, the plates are all oil
The most puzzling thing is that I think that the hidden waiter is a quiet dining tavern. It is actually dumbfounded like a nightclub KTV by the clerk.
The things can not be covered with delicious food, and the experience is poor
It is recommended that you don’t come here if you don’t like the noisy.",0.145,0.076,0.779,0.7783
"230210 Friday Night
啊呀~忘了拍照了~
因為堂弟住萬豪，所以就近找了地方喝小酒
真是找對地方了
酒好喝、氣氛也很棒
感謝Bartender們熱情的招待
讓我們度過了一個愉快的夜晚
一不小心就待到了打烊
下次再去嚐嚐你們家的美食","230210 Friday Night
Ah ~ I forgot to take pictures ~
Because the cousin lives in Marriott, I found a place nearby to drink small wine
I'm really looking for the right place
The wine is delicious and the atmosphere is great
Thank you Bartender for your enthusiastic hospitality
Let us have a pleasant night
If you care about it, you will be closed
Next time you go to taste your food",0.233,0.0,0.767,0.9638
看似高級居酒屋，可惜硬軟體都不到位，餐廳不大，但冷氣卻不冷，鄰桌人員聊天內容聽得一清二楚，服務人員態度意興闌珊，比起和客人交流，更喜歡和同事聊天，即使用餐當天坐在吧台區，吧台人員除了確認餐點之外，沒有任何交流。餐點選擇不算多，酒類更是讓人失望，日本酒或是紅白酒調酒選擇都不多，點了兩杯就決定不再加點，餐點內容也是乏善可陳，質量口味都不符餐廳定位，不夠精緻，不夠便宜，份量也不大，價格又不便宜，不上不下的食物品質，讓人苦惱到底這是一家什麼樣的店，既不能開懷暢飲，大口吃肉大口喝酒，也吃不出烹煮食物的用心，燒烤拼盤多數又乾又柴，湯品份量小又重鹹，價格也高，現場裝潢和用餐氣氛也非常普通，整體實在讓我想不出再訪的理由。,"It seems to be a high -end izakaya, but unfortunately the hard software is not in place, the restaurant is not large, but the air -conditioning is not cold. The content of the neighboring staff can listen clearly. Even if you sit in the bar area on the day of the meal, there is no communication except for confirming the meal.There are not many choices for meals, and the wine is disappointing. There are not many choices for Japanese wine or red and white wine. I decided not to add some more after ordering two cups. The content of the meal is also lacking. Not exquisite enough, not cheap enough, the portion is not large, the price is not cheap. The intention of cooking food, most of the barbecue platter is dry and firewood, the soup is small and salty, the price is also high, and the on -site decoration and dining atmosphere are also very ordinary. The overall makes me unable to visit the reasons for re -visits.",0.02,0.066,0.914,-0.8047
東西精緻好吃又新鮮,"Exquisite, delicious and fresh",0.75,0.0,0.25,0.7184
"酒好喝東西好吃
但就是基本上沒冷氣真的受不了
除了冷氣外其他都很讚
請店家注意一下真的”太熱了”","Wine delicious food delicious
But it is basically that there is basically no air conditioner really can't stand it
Except for air -conditioning, it is great
Please pay attention to the real ""too hot""",0.291,0.096,0.613,0.872
"每樣都好好吃～
焦糖脆雞皮大推！！","Everything is delicious ~
Caramel crispy chicken skin push!Intersection",0.333,0.0,0.667,0.6114
"跟朋友點了7道菜品，每一道都非常好吃！
第一次光顧完全沒有踩雷，有機會一定會再訪！","I ordered 7 dishes with friends, each of which is very delicious!
For the first time, I did n’t step on the thunder at all, and I will visit again if I have a chance!",0.232,0.0,0.768,0.865
棒棒喔！別忘了你口袋的禮物！,Best!Don't forget your pocket gift!,0.632,0.0,0.368,0.631
真的都靠寫手 食物普普 小姐臉也不知道在臭什麼 蒸蛋也沒給湯匙 基本的常識都沒有 比起其他居酒屋（吳留手）餐酒館（艾朋）差的不只一點的距離,"Really relying on the writer and food, Miss Pup's face does not know what steamed eggs are not giving the spoon and the basic common sense. Not only the distance is not only a little bit worse than other izakaya (Wu Lishou) restaurant (Ai Peng).",0.0,0.133,0.867,-0.666
"餐點好吃！調酒好喝！店員人也超好☺️
推薦大直內湖的人一定要吃看看！
絕對會一直回訪呀～～～～","The meal is delicious!Blooming is delicious!The clerk is also super good 超️
People who recommend Dazhi Neihu must eat it!
I will definitely go back to visit ~~~~~",0.349,0.0,0.651,0.9165
外場服務態度非常差，一進店就反应座位太小要換坐，回覆2F沒開放無法換，後沙發区有人離場再次要求換座，回覆巳有人预訂，已經2亇多小時未有人入座，非常糟的体驗,"The service attitude of the outside field is very poor. As soon as you enter the store, the seat is too small to change the seat. Reply to the 2F that it is not open and cannot be changed. Someone in the back sofa area leaves the field and asked to change the seat again. Very bad experience",0.0,0.114,0.886,-0.8012
名符其實的隱侍，門面低調招牌字小小的真不容易發現。走進和風的門迎面是現代風格的調酒吧台，菜式也是日式混搭西式，串烤羊肋條上抹的是青醬，半生熟鮭魚蓋在墨魚燉飯上，玉子燒吃起來像歐姆蛋…不知道在吃哪國菜但是好吃就好。炙干貝蟹黃的干貝新鮮又大顆，炙燒半熟夾著蟹黃更加鮮甜。喉嚨借生蠔過先擠一點檸檬汁再淋一半的Whisky在生蠔上，讓酒和檸檬汁帶出生蠔的香氣再細細品嚐飽滿的蠔肉，大推！,"The actual hidden waiter, the low -key signature characters on the facade are not easy to find.Walking into the door of Hefeng is a modern bartending bar. The dishes are also Japanese -style mixes and western -style. The baked sheep ribs are covered with green sauce. Half -life cooked salmon is covered on cuttlefish stewed rice. … I don't know which country food is eating but delicious.The dried shellfish dried scallop crab is fresh and large, and the burning is half -cooked with crab yellow.The throat borrows oysters to squeeze a little lemon juice and half of the whity on the oysters, so that the aroma of the wine and lemon juice with the aroma of the birth of the oysters will be carefully tasted, and push it!",0.038,0.025,0.938,0.4096
服務親切，氣氛滿點，大推👍❤️ …,"The service is cordial, the atmosphere is full, and the big push 👍 ❤️ ...",0.0,0.0,1.0,0.0
"看了那麼多好評滿心期待的來探店
結果—我快被鹹死了
每道餐點都是鹹到好像鹽罐子打翻了一樣
唉！凡事總是要親身體驗過才知道","After reading so many praise, I look forward to visiting the store
As a result -I was almost dead by salty
Every meal is salty as if the salt jar is overturned
well!I always have to experience it in person to know",0.081,0.089,0.83,-0.108
氣氛很好，適合週五的晚上🤤🌟 …,"The atmosphere is very good, suitable for Friday night ...",0.262,0.0,0.738,0.4927
氣氛很棒的餐酒館，適合約會也適合朋友聚會小酌一番，溫酒燒文蛤新鮮又好吃！,"The atmosphere is great, which is suitable for dating and is suitable for friends to have a drink.",0.31,0.0,0.69,0.802
夜貓子的小酌首選，食物份量頗多，調酒酒單選擇多樣，店雖不大但很舒適,"Night owls are the first choice, the food has a lot of food, and there are diverse choices of sake and wine. Although the store is not large, it is very comfortable.",0.104,0.0,0.896,0.5563
"焦糖雞皮推推～
來一定要點👍🤤 …","Curtic chicken skin push push ~
Come here 👍🤤 ...",0.0,0.0,1.0,0.0
"帶著期待拜訪...卻帶著心碎離開
二顆星已經是我的溫柔
因為整體水準和國父紀念館的相比實在差太多了..","Visit with expectations ... but leave with heart broken
Two stars are already my tenderness
Because the overall level is much worse than the National Father Memorial Hall ..",0.22,0.223,0.557,0.2263
干貝新鮮又超大顆！！餐點美味！黑蒜雞湯也超好喝！推推！,Dry scallops are fresh and large!IntersectionMeal delicious!Black garlic chicken soup is also super delicious!Push!,0.38,0.0,0.62,0.811
魚好吃到哭爸 直接被安排到冷氣出風口 冷到我以為我在北極喝酒 拿出伏特加都沒有用的概念,The fish is so delicious that the cry is directly arranged until the air outlet is cold enough to be cold enough.,0.17,0.111,0.718,0.3902
調酒跟餐點都很用心～超～好～吃👍🏻聚餐、慶生必來 …,"Blooming and meals are very intentional ~ super ~ good ~ eat dinner, celebrate your birthday ...",0.435,0.0,0.565,0.8948
"東西都很好吃,尤其是蒸蛋,上面的海鮮與魚蛋鋪得滿滿的很過癮","Things are delicious, especially steamed eggs, the seafood and fish eggs above are full of enjoyment",0.343,0.0,0.657,0.8074
"新鮮體驗
五星好評送牛蒡","Fresh experience
Five -star praise to send cattle pupae",0.457,0.0,0.543,0.7096
"餐點跟酒水都很讚👍
希望這區可以開更多酒吧 …","The meals and drinks are very good
I hope this area can open more bars ...",0.312,0.0,0.688,0.7474
環境清幽，食物好吃😋Aecko服務沈穩.清切，聲音好聽，讓人安心 …,"The environment is quiet, the food is delicious eAecko service calm.",0.4,0.0,0.6,0.7184
好吃，服務很好,It's delicious and the service is very good,0.535,0.0,0.465,0.7841
已經二訪，山藥明太子👍 …,"Has already two visits, yam, prince 👍 ...",0.0,0.0,1.0,0.0
"東西超級難吃又很貴
調酒、啤酒都很難喝
很雷的店…","East -west is super unpalatable and expensive
It's hard to drink bartending and beer
Very thunder store ...",0.183,0.066,0.751,0.5423
超級難吃 牛肉串硬到不能再硬 沾麵吃起來像便利商店賣的一模一樣,Super unpalatable beef skewers can no longer hardly taste like a convenience store selling exactly the same,0.274,0.099,0.627,0.6022
氣氛好 食物好吃😋 …,The atmosphere is delicious food 物 ...,0.381,0.0,0.619,0.5719
"餐點美味,店員介紹餐點也很到位，疫情期間還客滿的餐廳，還蠻難得的","The meal is delicious, the shop clerk introduces the meal in place, and the restaurant that is full during the epidemic period is quite rare.",0.134,0.0,0.866,0.5719
"氣氛佳 環境舒適
酒好喝！值得推薦～","The atmosphere is good and the environment is comfortable
The wine is delicious!It is worth recommending ~",0.375,0.0,0.625,0.8122
"環境推
餐點推
酒推
價格 $5,100/3人
整體中上，內湖有質感的酒吧👍","Environmental push
Push
Push
$ 5,100/3 people
Overall, there is a texture bar in Neihu 👍",0.0,0.0,1.0,0.0
"冷氣勒 旁邊土地銀行都比較冷
其他一切完美 但沒有冷氣真的很”熱”","Land banks next to air -conditioned are relatively cold
Everything else is perfect but not air -conditioned really ""hot""",0.115,0.0,0.885,0.3291
菜好吃！尤其推薦鹹豬肉 👍 店員也都很好,The dishes are delicious!It is also recommended that salted pork and shop assistants are also very good,0.261,0.0,0.739,0.6468
調酒很特別，重點是食物都非常精緻好吃！,"The bartending is very special, the point is that the food is very delicate and delicious!",0.402,0.0,0.598,0.829
好吃氣氛佳，餐點份量足,"The delicious atmosphere is good, the meals are full",0.485,0.0,0.515,0.765
