Original,EN
店員都很可愛，是讓人安心又喝酒的好店！,"The clerk is very cute, it is a good shop that makes people feel at ease and drink!"
店裡很乾淨，氣氛很平靜。打工度假的日本人也在努力工作。我還想再去一次,The shop is very clean and the atmosphere is calm.The Japanese who work on vacation are also working hard.I want to go again
味道很好聞，氣氛也很棒！烏龍高是最好的,"The taste is very good, and the atmosphere is great!Oolonggao is the best"
酒吧的杜松子酒種類繁多，距離也恰到好處,"There are many types of Du Songzi wine in the bar, and the distance is just right."
Ronnie and 小寶 很好聊 酒有酒味 薯條很好吃,"Ronnie and Xiaobao is very good to talk about wine with wine flavored fries, delicious"
優質的飲料和友善的員工,High -quality drinks and friendly employees
這是一家氣氛很棒的商店！ ✨,This is a shop with great atmosphere!Bleak
很棒的氛圍，固體飲料。值得一試,"A great atmosphere, a solid drink.Worth trying"
卡西斯橙直供五顆星🥺 …,Casis Orange directly supply five stars ...
遙醬真是太好了！,Yao Sauce is really good!
舒適的酒吧，氣氛很好！,"A comfortable bar, the atmosphere is very good!"
日本老闆經營的餐廳，營業至深夜。舒服的。,The restaurant operated by Japanese bosses is open until late at night.Comfortable.
這是一個非常特別的酒吧，人們非常友好！,"This is a very special bar, people are very friendly!"
可以一邊抽菸一邊慢慢享受♪,You can enjoy it slowly while smoking ♪
桃子酒很好喝,Peach wine is delicious
很酷的日式小酒吧,Cool Japanese -style bar
氣氛好，味道好，價格也合理。,"The atmosphere is good, the taste is good, and the price is reasonable."
喜歡這裡的氣氛和飲料！,Like the atmosphere and drink here!
不錯的酒吧！很棒的琴酒😍 …,Good bar!Great piano wine ...
琴酒好喝,Qin wine is so delicious
推 低消300而已,Push down 300
好喝大推,Great push
酒超好喝,The wine is super delicious
氣氛很棒！ ！ ！ ！ ！,The atmosphere is great!IntersectionIntersectionIntersectionIntersection
好地方和好酒,Good place and good wine
4辣4不辣的你好辣 😘 …,"4 spicy 4 not spicy, you are so spicy ..."
可愛的酒吧，氣氛舒適,"Cute bar, comfortable atmosphere"
"很nice,又很有Fu",Very nice and very fu
Jameson好喝><,Jameson is delicious> <
推,push
好玩。,Fun.
職員 Seanna Yoshimasa❤️,Staff Seanna YOSHIMASA❤️
放鬆身心的好地方🤙🏾 …,A good place to relax 的 ...
很棒的員工和酒！,Great employees and wine!
水蜜桃酒好喝😍 …,Tao peach wine is delicious ...
哇，好吧，不錯，完美！,"Wow, okay, yes, perfect!"
不錯的酒吧，好喝🍺 …,"Good bar, it's delicious ..."
酒很好喝！,The wine is delicious!
好喝,Delicious
一切都很好👍 …,Everything is very good ...
很棒,great
不錯的酒吧,Good bar
氣氛很好。,The atmosphere is very good.
喝一杯的好地方,Drink a good place
很好很好,Very good and good
莫吉托👍👍 …,Mogito ...
古好,Ancient
店員很可愛,The clerk is cute
酒好喝,Wine
日本人聚集的女孩酒吧。,The girl gathered by the Japanese.
好的！,OK!
很棒的店030,Great shop 030
好喝,Delicious
好的,OK
喜歡！,like!
棒棒,Great
Gin tonic推推,Gin tonic push
舒服,Comfortable
好好喝！ ！ ！,Good!IntersectionIntersection
酒很好喝,Wine is delicious
這是最好的^-^,This is the best^-^
很好的vibe,Very good VIBE
很棒的酒吧,Great bar
很漂亮,very beautiful
打卡送酒,Punch in
好喝～,It's delicious ~
好地方,Good place
氣氛很好,The atmosphere is very good
東西很友好,Things are friendly
酒好喝！,The wine is delicious!
好的,OK
喜歡,like
好喝,Delicious
好地方,Good place
好喝！,Special!
好喝！,Special!
