Original,EN
"搏感情居酒屋烤物美味，精釀啤酒選擇多。

我消費過且非常喜歡的烤物包括: (1)起司雞腿串、(2)蔥鹽牛小排、(3)蔥燒伊比利豬、(4)明太子鮭魚烤飯糰2入$120、(5)清炒水蓮-非烤物但很搭燒烤串們與啤酒;

消費過且非常喜歡的酒精飲料包括: (1)撥雲霧見蓬萊仙島啤酒- 酒體順口、入喉後百香果餘韻在喉嚨，微苦的澀味和果香平衡的很好; (2)獨家阿嬤私釀樹梅莎瓦- 氣泡酒搭配阿嬤釀的樹梅，酸甜好滋味，呈粉紅色，顏質高很適合打卡。","Bald emotional izakaya roasting is delicious, and there are many craft beer.

I have spent and like roasted items very much including: (1) cheese chicken leg skewers, (2) onion and salt beef steak, (3) green onion roast Ibilia pig, (4) Ming Prince salmon grilled rice ball 2 enters $ 120, (5 ) Stir-fried water lotus-non-grilled objects but baked skewers and beer;

Alcoholic beverages that have been consumed and very favorite include: (1) Diaoyun Fog See Penglai Xiandao Beer-smooth bodies, and after entering the throat, Baixiang Fruit Rhyme is in the throat. Exclusive Grandma privately brewed Shiva-bubble wine with Grandma brewed tree plums, sweet and sweet, pink, high-quality is very suitable for punching."
店內氣氛很夠 環境也超讚,The atmosphere in the store is enough environment and super happy
帶家人提早慶祝父親節，烏龍麵好吃，還可以看棒球，老爸很喜歡,"Take your family to celebrate Father's Day early, the oolong noodles are delicious, and you can also watch baseball. Dad likes it very much"
"適合小酌,場地很棒","Suitable for drinking, the venue is great"
生魚片有點貴 其他方面食材新鮮跟料理感覺都有下苦工 推一個 讚👍,The sashimi is a bit expensive. Other aspects of the ingredients and the food feelings have a hard work.
炒飯真的很好吃，夏天配冰啤酒最消暑了～～,"The fried rice is really delicious, the summer beer in summer is the most summer ~~"
食物好吃 環境衛生乾淨,"Food is delicious, environmental sanitary and clean"
內用氛圍好，好吃！,"The atmosphere in the inside is good, delicious!"
極力推薦醬烤豆皮和米血，服務熱情又好吃，推推👍 …,"I strongly recommend sauce grilled bean skin and rice blood, the service is enthusiastic and delicious, push push ..."
目前吃過全台北最好吃的居酒屋！ 不愛秋葵的我吃了這裡的和風秋葵從此愛上，還有這裡的孜然豬五花也超驚艷：d,"I have eaten the best izakaya in Taipei!I don't love Okra, I have eaten Hefeng Okra here, since then, and the cumin pigs here are also super stunning: D"
開在家裡附近的居酒屋 啤酒選擇好多～以後下班多了一個好去處,There are many choices for izakaya beer near the house ~ I will have a good place to go after get off work in the future
"非常好的服務 也有招待小菜
很棒很快速周到","Very good service also has entertaining side dishes
Great, fast and thoughtful"
適合下班聚聚的地方，好吃好吃,"Suitable for the place where you get together, delicious and delicious"
蒜味薯條很香很好吃 ，其他還沒上也好期待,"The garlic flavored fries are very fragrant and delicious, and I have not looked forward to the others."
老闆人超好～CP值很高！可以再來的店！,The boss is super good ~ CP value is very high!You can come again!
"食物好吃 服務佳
整個物超所值😍😍😍😍 …","Good food and good service
The whole money is worth it 所 ..."
生蠔滿驚豔，很新鮮！好吃到忘了看價錢直接買單！ 哈哈 有興趣的可以點點看生蠔：帥哥生蠔 鮭魚卵生蠔都好吃。,The oysters are amazing and fresh!It's so delicious that you can forget to pay for the price and pay directly!Haha are interested in seeing oysters: handsome oyster salmon eggs oysters are delicious.
烤物偏鹹，幾乎都是醬的味道，吃了很膩，但是肉的熟度控制的很好,"The grilled objects are salty, almost all of the sauce taste, and they are very greasy, but the cookedness of the meat is well controlled."
環境舒適 食物很好吃 是吃飯閒聊的好地方,The environment is comfortable and food is delicious. It is a good place to eat and chat
食物好吃，酒好喝，還不快來乾杯🍻！ …,"The food is delicious, the wine is delicious, and it is not fast to a toast!Mowing"
"內湖下班聊天的好去處～
東西好吃～","The good place for Neihu to chat from get off work ~
Things are delicious ~"
二訪搏感情，餐點好吃沒話說，老闆服務熱忱，高高瘦瘦的女生介紹餐點很認真親切，下班聚餐的好去處！推～,"The second visit is fighting, the meal is delicious, nothing to say, the boss service is enthusiastic, the tall and thin girl introduces the meal very seriously, and the meals are good at work!Push ~"
食物經濟實惠好吃😋店員非常親切,The food economy is affordable and delicious.
所有東西都好好吃～,Everything is delicious ~
炒飯一級棒！👍👍👍,Fried rice is great!Bleak
食物好吃，很多酒，適合聚餐的地方。,"Food is delicious, many wines are suitable for dinner."
餐點真的都很用心，內場負責炒菜的師傅也很貼心的介紹特色以及餐點搭配服務很到位,The meals are really attentive. The master who is responsible for cooking in the field is also very intimately introduced and the meal matching service is in place
平台超會拖時間，說好3-5分鐘根本摸頭，實際上超過3x5分鐘，店員也愛做不做，店裡才兩桌就卡彈，是要怎麼做大生意,"The platform will be over time, saying that it is better to touch the head for 3-5 minutes. In fact, it is more than 3x5 minutes. The clerk also loves to do it. There are only two tables in the store."
東西好吃老闆店員都很親切,The good boss shop staff is very kind
唐揚雞跟大阪燒炒麵好好吃😋 …,Tang Yang chicken and Osaka burning noodles are delicious ...
味道好，老闆也很熱情,"The taste is good, and the boss is very enthusiastic"
酒類有很多選擇，選了清酒，好喝,"There are many options for alcohol, choose sake, it's delicious"
餐點美味，價格合理，酒類超多選項，內湖居酒屋首選，服務員男帥女美，快來嚐鮮👍🏽 …,"Delivery, reasonable price, many options for alcohol, the preferred choice of Neihu 酒 酒, the waiter male handsome and female, come and try something new ..."
"身為內湖人竟然不知道附近這麼多串燒居酒屋，意外搜尋到

炸物都蠻有水準（印象深刻炸牡蠣）
串燒烤的火候也都很剛好👍
尤其一整份的烤豆皮超好吃有驚豔到
喜歡豆皮的一定要來一份！
大腸也不錯 推推推

難得吃一間餐廳覺得完全沒有雷、當天點到的餐點我和男友都蠻喜歡的！","As the Neihu people, I didn't know that there were so many skewers nearby to live in the izakaya, and I found it unexpectedly.

Fried objects are quite standard (impressive fried oysters)
The heat of the skewers is also very just 👍
Especially a whole piece of roasted bean skin is super delicious and amazing
Those who like beans must have a copy!
The large intestine is also good push push push

It ’s rare to eat a restaurant without thunder. I like my boyfriend and my boyfriend I like that day!"
串燒超級好吃，外酥裡嫩鮮嫩多汁，選項多、服務好、價格合宜～東西都很新鮮，環境舒適服務好～,"The skewers are super delicious, crispy, tender and juicy, many options, good services, and suitable prices ~ things are very fresh, comfortable environment is good ~"
第二次造訪，值得一來再來,"The second visit, it is worthwhile to come again"
下班的好去處，氣氛輕鬆，老板和服務人員都很親切 ；醬烤青椒、午仔魚一夜干、鮭魚卵炒飯香又美味，可預約新鮮海產真棒。,"There is a good place to get off work, the atmosphere is easy, the boss and the service staff are very kind; the sauce roasted green pepper, noon fish overnight, salmon egg fried rice fragrant and delicious, you can make an appointment for fresh seafood."
"店員親切，打卡送酒（梅酒、柚子酒好喝）
食物還不錯吃，只是出菜速度偏慢，適合不趕時間，與好友悠閒聊天的好地點","The clerk is kind, punch card to send wine (plum wine, grapefruit wine is delicious)
The food is not bad, but the speed of the dishes is slow, suitable for not in a hurry, and chat with friends leisurely with friends."
最少好吃 氣氛和音樂都很棒👍 …,At least delicious atmosphere and music are great ...
"餐點好吃哦！鮭魚刺生、薯條、烤串累都很棒
但價位稍偏高","The meal is delicious!Salmon stabbing, fries, skewers are great
But the price is slightly high"
鮭魚卵炒飯口味清爽，烤串類調味醬很香，香菇水嫩；唐揚雞跟雞軟骨好吃，麵衣蠻脆的，整體而言口味都不錯價格合理,"The taste of salmon eggs fried rice is refreshing, the skewers are very fragrant, and the shiitake mushrooms are tender; Tang Yang chicken and chicken cartilage are delicious, the noodles are crispy, and the taste is good as a whole"
餐點好吃，氣氛不錯，串燒好吃，店員苡恩服務態度好👍👍推推,"The meal is delicious, the atmosphere is good, the skewers are delicious, and the clerk's service attitude is good."
好吃不貴 適合下酒,"It's not expensive, suitable for wine"
好適合下班小酌(˶‾᷄ ⁻̫ ‾᷅˵),Successive suitable for a drink (班 ⁻̫ ‾᷅˵)
沒有不好吃，但也沒有到很好吃，覺得cp值不高，所以給三顆星，但門壞了，外面煙味一直飄進來，扣一顆星,"It ’s not delicious, but it’ s not delicious. I think the CP value is not high, so I give three stars, but the door is broken. The smoke smell outside has been drifting in."
炒飯跟明太子山藥好吃！,Fried rice and Ming Prince Yam are delicious!
"老闆親切，食物也爆好吃！
價位正常不算太貴！
重點是離捷運蠻近的，吃飽散散步回去剛剛好","The boss is kind, and the food is delicious!
The price is not too expensive!
The point is that it is quite close to the MRT."
用餐氣氛很讚，女服務生態度極佳。重點是：菜真的好吃，招牌菜色真不少,"The atmosphere of the meal is very good, and the women's service is very good.The point is: the dishes are really delicious, and there are a lot of signature dishes"
"真心覺得很nice！店長也很親切
啤酒種類多！
放鬆舒壓好地方","I really feel nice!The manager is also very kind
There are many types of beer!
Relax and press a good place"
燒烤非常好吃又有創意，聚餐聊天的好地方，老闆人很nice很親切，會想再去,The barbecue is very delicious and creative. The boss is very nice and I want to go again.
氣氛好，推炸牡蠣👍 …,"The atmosphere is good, push fried oysters 推 ..."
讚讚,Praise
氣氛佳有暢飲,The atmosphere is good and drinks
"烤的食物好好吃 環境舒適
適合喝點小酒聊聊
內湖小酌好去處","The grilled food is delicious and the environment is comfortable
Suitable for drinking a little wine to chat
Neihu drinks well"
燒烤好吃，手工啤酒很有特色，種類也很多，都很好喝。,"Barbecue is delicious, handmade beer is very distinctive, there are many types, and they are all delicious."
整體餐點都好吃，很推櫛瓜四兄弟,"The overall meal is delicious, and the four brothers push the four brothers"
氣氛讚,Atmosphere
超讚場地，老闆超親切，喝酒慶祝最好的地方！！,"The premium venue, the boss is super kind, drinking and celebrating the best place!Intersection"
"好吃的東西熱情的服務
值得聚會的地方","Enthusiastic service of delicious things
Worth place to party"
東西很好吃很精緻配啤酒很消暑,The things are delicious and exquisite with beer.
店內環境舒服，還有轉播運動,The environment in the store is comfortable and the broadcast movement
長尾鳥太棒了！具有像螃蟹的甜味。每次有貨我一定會訂購這個！,"The long tail bird is great!It has the sweetness like crabs.Every time I have stock, I will order this!"
牛舌好吃～,The beef tongue is delicious ~
好吃,tasty
非常好吃！,Very delicious!
好吃～～,Delicious ~~
好吃,tasty
聚餐的好地方 入座就送毛豆 揪甘心ㄟ,Give Maodou with a good place for meals to take a seat
好吃,tasty
好吃美味朋友聚餐的好地方,A good place for delicious friends to dinner
推推,Push
好吃！,tasty!
地理位置方便，食物好吃😋 …,"Easy geographical location, food is delicious ..."
好吃😋招待小物揪甘心🤩,"It's delicious, entertaining small things and willing to be willing to"
好吃 cp值高,Delicious CP value high
好吃,tasty
色香味俱全！朋友相聚好地方,The color and fragrance are all!Friends gather together
高品質的服務和食物~氣氛很好,High -quality services and food ~ The atmosphere is very good
吃宵夜的好地方,Good place to eat supper
好吃,tasty
梅酒很好喝～,Plum wine is delicious ~
好吃，好喝。,"It's delicious, delicious."
好喝又好吃 好好吃,"It's delicious and delicious, delicious"
非常好的地方，有美味的食物，喜歡它。時時刻刻都來這裡吧！,"A very good place, with delicious food, like it.Come here all the time!"
五星級打卡送生啤酒一杯,Five -star punch card to send a cup of beer
好吃,tasty
好吃,tasty
好喝、好吃。,It's delicious and delicious.
搏感情的好地方,Good place to fight
好吃,tasty
好吃,tasty
好吃好吃,Delicious and delicious
齁甲,Tadpole
好吃又chill,It's delicious and chill
好好吃👍 …,Be so delicious ...
很好吃,Delicious
食物好吃😋 …,The food is delicious 😋 ...
不推不行,Not to push
美味,tasty
好吃,tasty
好吃,tasty
甜不辣和豆皮很好吃！,Sweet and not spicy and bean skin are delicious!
料理好吃！,The cooking is delicious!
食物很好吃！,The food is delicious!
環境好食物好吃服務也很好,"Good environment, good food, delicious service is also very good"
食物好吃，酒普通,"The food is delicious, the wine is ordinary"
美味的食物和很棒的氛圍。,Delicious food and great atmosphere.
好吃🤤 …,Delicious 🤤 ...
好吃C/P值高,Delicious C/P value high
好吃好吃！,It's delicious and delicious!
好吃😋 …,Delicious 😋 ...
好吃好吃😋 …,It's delicious and delicious 😋 ...
"好地方…^_^
有地方可以待了…^_^","Good place ...^_^
There is a place to stay ...^_^"
生日最好的聚餐地方,The best dinner place in birthday
很棒的居酒屋。,Great izakaya.
很好吃的啦,It's delicious
好吃好玩有好喝,It's delicious and delicious
好吃！,tasty!
好吃！,tasty!
招待的毛豆好吃,The entertaining edamame is delicious
好吃！,tasty!
好吃 很棒,It's great
好吃！ ！,tasty!Intersection
棒,Great
真香,Really fragrant
非常好,very good
不臭吃,Not stinky
很好喝！,Very delicious!
爽,Cool
在地人推推,Push in the locals
非常好。,very good.
好吃！,tasty!
好粗好粗,So rough and thick
CP值高👍 …,CP value high 高 高 高 高 高 高 高 高 高 高 高 高 高 高 高
稱讚,commend
稱讚,commend
好吃,tasty
好吃,tasty
看球好地方,Watch a good place
好吃~,Delicious ~
好吃,tasty
好吃,tasty
好吃,tasty
