Original,EN,Positive,Negative,Neutral,Compound
"桌子太小了
餐點全上後沒什麼位子放手機、
手也沒什麼地方放
然後一直想換盤子很煩
虱目魚有土味（對土味敏感的人吃的出來，不敏感應該沒差
我如果閉著眼睛根本猜不出來我吃的是麻婆豆腐
服務滿奇怪的
我平常去瓦城一定先給我水
這間卻需要我自己要
但很積極的想換我的盤子
因為桌子太小每次上菜都在喬位置
然後推薦東西也是很制式的什麼主打推什麼
新台菜但我覺得沒什麼感受到台菜的精神","The table is too small
After the meal, there is no seat to put the mobile phone,
There is no place to put it in the hand
Then I always want to change the plate very annoying
Satisher has soil flavor (people who are sensitive to soil flavor should be eaten, not sensitive should not be bad
I can't guess if I close my eyes at all, I eat Mapo tofu
Strange service
I usually go to Wacheng to give me water first
This room needs my own want
But very positive want to change my plate
Because the table is too small every time you serve in the Joe position
Then I recommend what is very pre -pushing
Xintai cuisine but I don't think I feel the spirit of Taiwanese cuisine",0.129,0.045,0.825,0.9049
"朋友聚餐發現新餐廳🤩
服務很即時 裝潢有現代藝術感
上菜速度蠻快的 很適合剛下班餓死鬼的我們😆

大推✨黑松露鮮蝦蒸蛋
黑松露味道蠻濃郁的 蒸蛋是自己很難做出來的口感！
最愛👏🏻香煎虱目魚
味道偏鹹但很下飯 外面酥脆魚肉軟嫩😋

還有烏龍茶氣泡飲！
清爽帶有濃濃茶香 下次再來必點之一🫶🏻

最後直接清盤 連薑都不放過🤣","Friends dinner and found a new restaurant 发现
The service is very time -like decoration has a sense of modern art
We are quite fast for me, which is very suitable for us who have just got off work and starved to death.

Big push black pine fresh shrimp steamed egg
Black loosening taste is quite difficult to make the taste that it is difficult to make!
Favorite 虱 Crystal milkfish
The taste is salty, but the crispy fish is soft and tender outside

And oolong tea bubble drink!
Refreshing with a strong tea fragrance, one of the next time, one of the next time 🫶🏻

Finally, just liquid to even ginger without letting go 最后 最后 最后 最后 最后 最后",0.093,0.062,0.845,0.6401
"是瓦城的忠實粉絲一定要來插旗信義區的新品牌新台灣料理
其中超級推香煎虱目魚，很嫩口感佳是不辣的菜色，如果同行友人要加辣還可以自行添加
花生米血骰子牛搭配主廚特調的醬汁非常下飯，對了這裡米飯是選用台灣越光米，米飯Q彈有香氣
虎皮鮮蝦捲吃得到新鮮蝦泥口感很飽滿
飲料還搭配烏龍氣泡飲，不會太甜非常解膩
有喝酒的還可以搭配單杯的紅白酒，非常適合聚餐

用餐環境舒適明亮，音樂適中選用輕音樂不影響聚餐交談

服務人員儀容乾淨有精神，非常熱心的幫我們桌邊服務與介紹新品牌的菜色

非常推薦一定要來吃吃看👍","It is a loyal fan of Wacheng, a new brand of New Taiwan cuisine in Xinyi District
Among them, super -frying frying milkfish is very tender and not spicy. If you want to add spicy friends, you can add it by yourself
The sauce of peanut rice dice with chef is very rice. By the way, the rice is used to use Taiwan Yueguang Rice.
Tiger skin fresh shrimp rolls can be full of fresh shrimp mud taste very full
The drink is also paired with oolong bubbles, it will not be too sweet, very greasy
If you have a drink, you can also use a single cup of red and white wine, which is very suitable for dinner

The dining environment is comfortable and bright, and the use of light music in moderation does not affect the dinner conversation

The service staff is clean and energetic, very enthusiastic about helping us at the table service and introduction of new brands of dishes

I am very recommended to come and eat 来",0.193,0.013,0.794,0.9857
"本來就覺得時時香蠻好吃的，那天臨時看到同集團的新品牌，馬上來試試看，鮑魚魯肉飯很強，但是它大概就是強到可以自己一碗飯獨撐大局，不需要配其它菜（會太鹹），建議可以兩三人分食嚐嚐厲害的高級魯肉飯，滷汁跟魯肉感覺的出來都是好的食材熬煮出來的，鮑魚也新鮮彈牙，再來醋溜馬鈴薯，火候剛好，雖然酸酸的本以為這道菜會走大陸菜路線不抱期待純粹想吃馬鈴薯絲，結果竟然有一種台味，類似記憶中麵攤吃的到的好滋味（升級精緻版），米血骰子牛真的是很有創意的搭配，好吃超多層次感，一下以為在吃真的米血糕一下又吃的到嫩骰子牛，混搭又不會怪（推），鳳梨蝦球印象中跟時時香的非常接近，爽口好吃，鳳梨甜（一定是有選過的）蝦子脆大隻，不會有外面那種外皮超厚超大蝦子本身是幼童的被欺騙感，松露蝦蒸蛋，感覺這道就是蒸蛋上面放點料好吃程度應該有天花板，結果這道最後上但我一口接一口的，單吃很讚配飯更棒，覺得可以再來一碗白飯，上面的松露香氣配上蝦仁絞肉大火快炒淋在蒸蛋上（我猜的做法）層次感跟口感都突破天花板啦
菜單的項目還不多 下回再去試試其它菜色
目前給予很高評價（希望之後不要太難訂位","I felt that it was very delicious from time to time. I temporarily saw the new brand of the same group on that day. Let's try it immediately. The abalone Lu Lu rice is very strong, but it is probably so strong that it can support the overall situation of a bowl of rice. Other dishes (it will be too salty), it is recommended that two or three people can eat and taste the powerful high -grade Lu meat rice. The marinade and Lu meat feel that they are boiled in good ingredients. The abalone is also fresh. Slote potatoes, just right, although the sourness originally thought that this dish would take the mainland food route without expecting to eat potato shreds, but there was a kind of flavor, similar to the good taste of the stalls in the memory. Edition), the rice blood dice beef is really a very creative match, delicious and more layered. I thought that I was eating the real rice blood cake and eating the tender dice beef. The pineapple shrimp ball is very close to the time incense. It is delicious and delicious. The pineapple is sweet (must have been selected) shrimp is crispy, and there will be no kind of outer skin and super large shrimp. , Swap Shrimp Steamed Egg, I feel that this is a ceiling on the degree of food for steamed eggs. As a result, I finally took a bite, and it was better to eat it. , The aroma of the truffle with shrimp meat, the heat of the meat, quickly stir -fry on the steamed egg (I guess the method) and the layered sense and taste have exceeded the ceiling
The menu item is not much next time to try other dishes
At present, it is given a high evaluation (I hope it should not be too difficult to order afterwards",0.193,0.0,0.807,0.9973
服務態度親切，雖然價格有點偏高，白飯不像瓦城一樣可以無限續，但餐點都很好吃，也很有特色！,"The service attitude is cordial. Although the price is a bit high, the rice can be continued as infinitely like Wacheng, but the meals are delicious and very distinctive!",0.208,0.0,0.792,0.7959
"有點個虱目魚比較像台菜，但是呢其他的空心菜，雞塊還有一些菜品都像是原來瓦城的泰式食材，所以這個菜單實在是很有趣，不像真的不像台菜，但是店名叫「小香」新台菜料理，所以他們說是台菜就只好是「台菜」！

問ㄧ個服務的人，為何店名叫「小香」-回答：老闆高興！口氣真的不耐阿！

問ㄧ個服務的人，本是九孔，為何叫「鮑魚」？回答：不清楚！有鮑魚嗎？所以菜名是「炸騙集團」取的！

所以千萬別跟欣葉台菜比，那只能是「四不像」！","A bit like a Taiwanese cuisine, but there are other spoils, chicken pieces and some dishes are like Thai ingredients in Wacheng, so this menu is really interesting. However, the store is called ""Xiaoxiang"" New Taicai cuisine, so they said that it was ""Taiwanese cuisine""!

Ask a service person, why is the store named ""Xiaoxiang"" -Anshi: The boss is happy!It's really impatient!

Ask a service person, it was Jiu Kong, why is it called ""abalone""?Answer: Not clear!Is there abalone?So the name of the dish was taken by ""Fraud Group""!

So don't compare with Xinye Taiwanese, that can only be ""four different""!",0.091,0.073,0.835,-0.4548
"聽聞瓦城集團推出新品牌，開幕沒多久6月即造訪。只是很可惜，「香香」在瓦城集團中最高價位，菜單全然是擷取「1010湘」「Yabi」「時時香」拼湊而成的新品牌。

例如：香香的紅燒肉取自1010湘的毛家燒肉、唯一不同是口味上以黑胡椒為基底。
例如：氣泡飲取自Yabi、高麗菜取自1010湘的臘肉高麗菜⋯

6月造訪時香香並不提供便宜的單杯飲品、且提供紅白酒服務。沒有「月月」豐富的酒類、沒有「時時香」多樣式的飯類、沒有「1010湘」酸辣分明的特色、實在真的非常失望。

兩人餐敘僅一杯單杯白酒，結帳是近2700，用餐環境也跟其他瓦城餐廳一樣喧嘩、沒有月月的安靜，從口味跟金額上，整體想走高價路線的邏輯，真的蠻讓人非常失望，也不建議花費180吃一碗九孔滷肉飯，真的不值得。","I heard that Wacheng Group launched a new brand, and the opening visited shortly after the opening.It is a pity that ""Xiangxiang"" is the highest price in the Wacheng Group. The menu is completely a new brand formed by ""1010 Xiang"", ""Yabi"" and ""Fragrant incense"".

For example: Xiangxiang's braised pork is taken from 1010 Hunan's Mao family roasted meat. The only difference is that the taste is based on black pepper.
For example: Bubbles are taken from YABI, Korean cuisine is taken from 1010 Hunan's bacon Korean cabbage ...

During the June visit, Xiangxiang did not provide cheap single cups and provided red and white wine services.There are no ""Moon Moon"" rich wines, a variety of ""time incense"", and no ""1010 Xiang"" hot and sour characteristics. It is really disappointed.

The two of the two meals are only one glass of white wine, and the checkout is nearly 2700. The dining environment is as noisy as other Wacheng restaurants, and there is no quiet and quiet. From the taste and amount, the logic of the overall price route is really quite pretty. It is very disappointed. It is not recommended to spend 180 bowls of nine -hole braised pork rice. It is really not worth it.",0.04,0.093,0.867,-0.8381
"非常有創意的新台式料理
香煎虱目魚搭配油蔥醬出乎意料的口感","Very creative new table dishes
Crystal milkfish with shallot sauce produces unexpected taste",0.21,0.0,0.79,0.4927
瓦城集團新開的餐廳，口味不錯，但是是不供應白水，是比較遺憾，需要加價點瓶裝水或是飲料,"The newly opened restaurant in Wacheng Group has a good taste, but it is not supplying white water. It is a pity that it needs to increase the price of bottled water or drink",0.127,0.072,0.801,0.2732
"瓦城新品牌｜香香

全新品牌「SHANN SHANN(香香)」，首店進駐新光三越信義 A9，主打新台灣料理，賦予台菜新演繹

-就是時時香+YABI的結合版
店內一位女主管服務親切、一名男員工態度很好，必竟新開的餐館，其他人員服務上略顯生疏，但不影響用餐雅緻
整體感受就是旗下品牌的融合，但就會感受沒有特別之處，餐點也是表現瓦城水準
特別點選鮑魚滷肉飯，滷汁很香、但嚐鮮即可
氣泡茶飲推薦，很解膩
建議可以多增加一些台式經典菜色，會來的更有記憶點

#新品牌 #新販售 #信義區美食 #美食推薦 #瓦城
#香香 #時時香 #YABI #BOBO #1010湘 #嚐鮮
#新光三越 #大心","Wacheng New Brand ｜ Xiangxiang

The new brand ""SHANN SHANN (Xiangxiang)"", the first store entered Shin Kong Sanyue Xinyi A9, focused on New Taiwan cuisine, and gave Taiwan cuisine a new interpretation.

-It is the combination of timely incense+yabi
A female leader in the store has a kind service and a male employee is very good. It must be newly opened restaurants. Other personnel services are slightly sparse, but it does not affect the elegant meal.
The overall experience is the fusion of its brand, but it will feel that there is no special place.
Choose abalone braised meat rice with special points. The marinade is very fragrant, but you can try your best.
Bubble tea is recommended, very greasy
It is recommended to add more desktop classic dishes, which will come more memorable points

# # #信 #Food Recommended #瓦
# ##YABI #BOBO #1010 Xiang #
# # #光 光",0.126,0.037,0.837,0.919
Shannon Shann 小香 台北新光三越信義A9店2024/7/6-瓦城集團旗下的新品牌，感覺是綜合瓦城各品牌的暢銷產品，並沒有獨創的特色菜肴。裝潢有YABI的風格，用餐環境舒適。,"Shannon Shann, Xiaoxiang Taipei Shin Kong Sanguang Xinyi A9 Shop 2024/7/6-new brand owned by the Wacheng Group, it feels like a best-selling product of various brands of Wacheng, and there is no original special dish.The decoration has the style of YABI, and the dining environment is comfortable.",0.109,0.08,0.811,0.3777
店內服務超好，尤其是NORA小姐貼心介紹我們餐點和店內服務，還給了我們小確幸，真的讓我們幸福滿滿，餐點非常美味，非常下飯，我們又搭配了飲品，真的是一大享受。,"The service in the store is super good, especially Miss Nora introduced our meals and in -store services intimately. It also gave us a little luck. It really made us happy and the meal was very delicious. It is a great enjoyment.",0.412,0.031,0.557,0.9758
"看到一樓廣告想說吃看看，沒想到是瓦城的新品牌。
服務很好，點的幾道都蠻好吃的，除了有點巧克力味道的豬肋排味道很鹹。","Seeing the advertisement on the first floor, I wanted to say it, but I did not expect it to be a new brand of Wacheng.
The service is very good. The a few of them are delicious. Except for the pork ribs with a little chocolate flavor, the taste is salty.",0.16,0.0,0.84,0.8844
"📍台北信義｜Shann Shann香香

#瓦城集團新台菜
在臉書看到廣告發現開了一家
感覺是時時香的姐妹品牌
名字很可愛叫做香香😆 開在A9 六樓
這家主打的是創意台菜
桌上還會先放好酒杯 蠻特別的
菜單的選項不算很多 兩頁就可以看完!
我們這次點的都是推薦菜色居多～
⇢ ⇢ ⇢ ⇢ ⇢ ⇢
🌟「香煎虱目魚」💰480
🌟「黑松露鮮蝦蒸蛋」💰498
🌟「虎皮鮮蝦捲」💰280
🌟「花生米血骰子牛」💰350
🌟「臘香高麗菜」💰235
🌟「大蛤蜊冬瓜上湯」💰398
🌟「白飯」💰30

香煎虱目魚上面有很多有點像米香的東西
這道我覺得很好吃 可以點!
黑松露鮮蝦蒸蛋這樣賣498 我覺得有點太貴
因為蝦子是切碎的 比較鹹需要搭配白飯一起吃
蛤蜊湯裡面的蛤蜊都超級無敵大!!很新鮮
也不會像外面這湯很容易因為薑絲太多喝起來很辣
裡面冷氣很強 喝個一兩碗很舒服!❤️
虎皮鮮蝦捲、花生米血這兩道都是有香菜的
害怕香菜的人要記得避開 😆
這兩道和高麗菜我覺得就中規中矩 普通
也許是剛開幕的關係 員工雖然很多但感覺比較菜
點餐的當下沒有馬上覆誦
(但我講完全部之後後有 只是會不知道對方當下有沒有聽到><）
到快吃完才發現沒有水
上菜時也沒有說話 服務的親切度可以再加強唷","S Taipei Xinyi | Shann Shann incense

#新
I saw an advertisement on Facebook and found a family open
It feels like the sisters brand of timely incense
The name is very cute, called Xiangxiang 爱 on the sixth floor of A9
This is the creative Taiwanese cuisine
It will be specially put on the table first.
The menu of the menu can be read without many two pages!
We are all recommended dishes this time ~
⇢ ⇢ ⇢ ⇢ ⇢ ⇢ ⇢
鱼 ""fried milkfish"" 💰480
鲜 ""Black Slutter Shrimp Steamed Egg"" 💰498
卷 ""Tiger Skin Shrimp Roll"" 💰280
骰 ""Peanut Rice Blood Dice Cow"" 💰350
菜 ""La Xiang Koga Vegetable"" 💰235
冬 ""Big Clade Winter Gourd Soup"" 💰398
💰 ""White Rice"" 💰30

There are a lot of things that are a bit like Mi Xiang on the fried milkfish
I think this is delicious!
Black loose dewye shrimp steamed eggs are sold like this 498, I think it's a bit too expensive
Because the shrimp is chopped, it is relatively salty, you need to eat it with white rice
The clams in the clam soup are super invincible !! Very fresh
It's not like the soup outside, it's easy to drink too much ginger.
The air -conditioning inside is very comfortable to drink one or two bowls! ❤️
Tiger skin shrimp rolls and peanut rice blood are both coriander
People who are afraid of coriander should remember to avoid 😆
I think these two and Korean cabbage
Maybe it ’s just a relationship that has just opened. Although there are many employees, they feel more dish
I didn’t recite immediately when I ordered the meal
(But after I finished all, I just don't know if the other party has heard it now> <)
I found that there is no water until I finish eating
There is no intimacy when serving when serving, you can strengthen it again.",0.093,0.029,0.877,0.9565
"每道都非常好吃，定價也很合理，
廚師和服務人員都很用心，值得再訪！","Everyway is very delicious, and the pricing is also very reasonable.
Both the chef and the service staff are very careful and are worth visiting!",0.269,0.0,0.731,0.7951
每一道都非常好吃，把台菜做出新創意！相約再來～,"Each is very delicious, make new ideas for Taiwan cuisine!Come again ~",0.28,0.0,0.72,0.6468
菜色選擇性不多，推薦的菜色都還不錯；要收水資的餐廳，價位中等；服務人員很親切，平日午餐用餐沒有限制用餐時間,"The dishes are not much selected, and the recommended dishes are not bad; the restaurant to collect water capital, the price is medium; the service staff is very kind, and there is no restriction time for meals for lunch and dining on weekdays.",0.207,0.0,0.793,0.8465
推薦松露鮮蝦蒸蛋 料超多很滿足！口水雞和3.5杯雞的肉很嫩、味道好、份量也夠～,"Recommended truffle fresh shrimp steamed eggs are very satisfying!The meat of saliva chicken and 3.5 cup of chicken is very tender, tastes good, and the portion is enough ~",0.225,0.0,0.775,0.7619
瓦城系統的台菜餐廳，空心菜過老，蝦捲沾醬太鹹建議少沾，松阪豬紅綠辣椒🌶️都超級辣要小心,"The Taiwanese restaurant in the Wacheng system is too old -fashioned, and the shrimp rolls are too salty to be too salty. Matsusaka pig red and green peppers 🌶️ are super spicy",0.109,0.0,0.891,0.5994
第一次來吃小香，很喜歡這邊的氛圍。食物上菜很快又美味，很適合家庭聚餐,"For the first time to eat Xiaoxiang, I like the atmosphere here.The food is very delicious and delicious, which is very suitable for family dinner",0.322,0.0,0.678,0.8874
"餐點上菜速度快，菜色口味偏重要配白飯
味道都還不錯。鮑魚滷肉飯偏甜但粒粒分明是我喜歡的口感！值得來試試","The meal is fast, the taste of the dishes is important with white rice
The taste is not bad.Abalone braised pork rice is sweet but grain is clearly the taste I like!It's worth trying",0.242,0.0,0.758,0.8221
香煎虱目魚真的必吃 煎得香脆的虱目魚上面撒上米香 口感味道都好讚🤤 虎皮鮮蝦卷 外皮薄脆好咬 搭上特製的醬料👍滷肉飯的滷肉也好入味很軟嫩 沒想過台菜能有這麼多創意的新吃法♥️,Crystal milkfish really must eat fried and crispy milkfish and sprinkle with rice incense. It ’s very soft and tender. I did n’t think that Taiwanese cuisine can have so many creative new ways of eating ♥ ️,0.166,0.0,0.834,0.8115
鮑魚滷肉飯 香潤黏甜 超好吃，臘肉高麗菜 口味很棒（就高麗菜 品種不好 吃起來菜硬），豆腐乳嫩雞 新口味，咖啡豬排 讚，松露蒸蛋 松露香 蛋嫩，烏龍茶氣泡飲 好喝,"Abalone braised meat rice is sweet and sweet, and the flavor of the bacon cabbage is great (the variety of cabbage is not delicious), tofu milk tender chicken new flavor, coffee pig steak, truffle steamed egg truffle egg tender Oolong tea bubbles drink good",0.236,0.055,0.709,0.8751
非常潮的新臺菜料理，菜好吃、風景佳、用餐環境乾淨舒適～很適合三五好友、家庭、商務聚餐吃吃喝喝～招牌必吃：虎皮蝦卷/花生米血骰子牛/腐乳空心菜/香煎虱目魚，都是滿下酒的菜～可惜沒有台啤18天，外國朋友來必推薦的台灣代表酒款啊啊啊～希望之後能有😆,"Very trendy New stage cuisine, delicious dishes, good scenery, clean and comfortable dining environment ~ very suitable for three or five friends, family, business dinner, eat and drink ~ Signboard must eat: tiger skin shrimp rolls/peanuts blood dice beef/bean curd cabbage/fried fried vegetables/fried fried Satisher is a dish full of wine ~ Unfortunately, there is no 18 days of Taiwan beer. Foreign friends must recommend Taiwan representative wine.",0.251,0.054,0.695,0.9493
餐點精緻價格合理，寶寶很喜歡松露蒸蛋、腐皮蝦捲，冬瓜蛤蜊湯推推！超蛤的～～～～虱目魚香噴噴，不愛吃魚的媽媽也吃得很開心🫶🏻🫶🏻,"The meal is exquisite and the price is reasonable. The baby likes truffle steamed eggs, rotten shrimp rolls, and pushes the melon clam soup!Super clam ~~~~ milkfish fragrant, mothers who do not like fish also eat very happy 🫶🏻🫶🏻",0.132,0.101,0.766,0.397
今天吃口水雞、空心菜、松露蒸蛋、虱目魚、冬瓜蛤蜊，都沒有雷超讚，服務人員每一位都很有耐心、親切，整體餐廳氣氛也不錯，六人用餐愉快，Lucy也有親切地告訴我們現在的活動以及問我們用餐體驗，超讚,"Today, I eat saliva chicken, spinning vegetables, truffle steamed eggs, milkfish, and winter melon clams. There are no Lei Chaoxuan. Each of the service staff is very patient and kind. The overall restaurant atmosphere is also good. Tell us the current activities and ask us to have a dining experience, super happy",0.224,0.035,0.742,0.918
如果是招待朋友真的別來會超漏氣！週末用餐正餐時間差不多半滿而已，但外場服務生整體表現像是建教合作的學生一樣讓人不悅與搖頭。想吃瓦城集團的中菜去吃時時香即可，至少不會像這裡連喝一杯水都需要買一罐礦泉水，可能餐廳很想推wine paring餐點鹹度直接拉滿..身為吃過時時香十次以上的客人，訂位時有著錯誤期待以為這裡是高級版時時香，結果吃到大家都在嫌棄，絕對沒有下一次了！,"If you are entertaining friends, do n’t leak out!The meal time for meals on the weekend is almost half full, but the overall performance of the waiter in the field is as uncomfortable and shaken as the students who cooperate with the teaching cooperation.If you want to eat the Chinese cuisine of the Wacheng Group, you can eat it. At least you do n’t need to buy a can of mineral water like drinking a glass of water here. Maybe the restaurant wants to push the salt of the meal for the meal. Occasionally, guests who have more than ten times incense have mistakenly expect to think that this is the high -end version of the time. As a result, everyone is having abandonment, and there is absolutely no next time!",0.059,0.121,0.82,-0.8771
"覺得餐點還不錯，尤其是那蒸蛋，感覺愛了😍
甜點跟氣泡飲也不錯喝","I think the meal is not bad, especially the steamed egg, I feel loved 😍
Dessert and bubble drink are also good to drink",0.355,0.0,0.645,0.9127
"口味適中，餐點好吃！很適合配飯😅
服務人員服務佳
整體不錯！推薦👍","The taste is moderate, and the meals are delicious!Very suitable for meals 饭
Good service staff service
Good overall!Recommendation",0.273,0.0,0.727,0.7494
虎皮鮮蝦捲非常好吃，菜的份量也很足夠，很有台灣特色的餐廳，很適合帶外國朋友來。,"Tiger skin fresh shrimp rolls are very delicious, and the amount of vegetables is also sufficient. It is very suitable for restaurants in Taiwan, which is very suitable for foreign friends.",0.251,0.0,0.749,0.8553
今天兩個人點了4道菜，每一道菜都很下飯，會推薦朋友來，好吃😋,"Today, two people ordered 4 dishes, each dish was very good, and I would recommend friends, delicious",0.49,0.0,0.51,0.9099
"直接評論重點：東西不難吃，但就少那麼一點！拿「花生米血骰子牛」來說，我想吃米血，但是米血太小吃不過癮，骰子牛又感覺似乎是肉豆，沒有存在感！但難吃嗎？並沒有！就是那種你吃完這道菜色完之後，你覺得心癢癢，然後衝到廚房跟廚師說：拜託！求你給我整塊米血！就是這種感覺！

再來，「九孔鮑魚滷肉飯」，完全的北部肉燥飯味道，對於這道菜的評價是，必須要帶著「想像品食西餐」那種感覺去品嚐，細嚼慢嚥的細細品味肥肉跟米飯衝擊，然後鮑魚的存在，應該是想要襯托價格，這道應該嗯… 180元！

總結，對於以往瓦城的經營模式，我個人覺得這間很不一樣！好吃與否，就給大家參考囉！（桌子真的有點小）","The point of comment directly: It is not difficult to eat, but it is less!Take ""Peanut Rice Blood Dice Cow"", I want to eat rice blood, but the rice blood is too addictive, and the dice beef feels like meat beans, no presence!But is it unbearable?No!It is that after you finish this dish, you feel itchy, and then rush to the kitchen to say: Please!Please give me a whole piece of rice!It's this feeling!

Then, ""Nine -hole abalone braised pork rice"", the completely northern meat and dry rice taste, the evaluation of this dish is that you must take the feeling of ""imagine food and eat Western food"" to taste. Taste fat meat and rice, and then the abalone existence should be to set off the price. This should be ... 180 yuan!

In summary, I personally think this is very different for the previous Wacheng's business model!Is it delicious or not, give you a reference!(The table is really a bit small)",0.092,0.031,0.877,0.8661
餐點特殊美味 服務親切主動 價格偏高但值得再訪,"Special delicious service for meals is closely active, but it is worth visiting",0.483,0.0,0.517,0.7506
第一次吃創意臺菜 真的很好吃 不突兀 凸顯台灣特色,The first time I ate creative Taiwanese dishes is really delicious and not abruptly highlighting the characteristics of Taiwan,0.288,0.0,0.712,0.7841
來試試看味道，覺得很不錯吃欸！很喜歡醋溜松阪豬，吃完覺得很清爽，完全不膩！,"Try to see the taste, I feel very good to eat!I really like vinegar Satsuka pigs. I feel very refreshing after eating and not greasy at all!",0.208,0.0,0.792,0.7629
餐點好吃，服務也非常好，很驚艷，下次會再來🥰,"The meal is delicious, the service is also very good, very amazing, I will come again next time",0.429,0.0,0.571,0.9052
"好吃，服務佳
點的每一道菜吃光光
推九孔鮑魚滷肉飯","It's delicious, good service
Each dish of order eats light
Push nine -hole abalone braised meat rice",0.306,0.0,0.694,0.765
"兩個女生來吃，店員推薦我們點四道菜，份量果然剛好吃的很滿足～
最讓我們驚艷的是有花生顆粒的「鳳梨蝦球」！
淋醬不過甜蝦球口感Q彈～
「黑松露蝦仁蒸蛋」超下飯，蝦仁碎粒都看得見
「花生米血骰子牛」醬汁很香，口感從有嚼勁、軟糯到爽脆～個人非常喜歡😘
「恆春綠豆蒜冰」夏天吃很清涼消暑～","Two girls come to eat. The clerk recommends us to order four dishes.
The most amazing thing is the ""pineapple shrimp ball"" with peanut particles!
The sauce is not the sweet shrimp ball taste Q bombs ~
""Black Songlu Shrimp Steamed Egg"" is super meals, and the shrimp is broken.
""Peanut Rice Blood Dice Cow"" sauce is very fragrant, with chewy, soft glutinous to crispy ~ Personally I like it very much 😘
""Hengchun Mung Bean Garlic Ice"" is very cool in summer ~",0.176,0.054,0.77,0.91
3.5杯雞很好吃，麻婆豆腐好鹹 比較普通，鮑魚滷肉飯好吃！,"3.5 cup of chicken is delicious, Mapo tofu is so salty and ordinary, abalone braised pork rice is delicious!",0.312,0.0,0.688,0.8268
"就是時時香加價賣，味道都一樣
高油高鹽重口味。","It ’s the same time when the fragrance is sold, the taste is the same
High oil, high salt heavy taste.",0.0,0.0,1.0,0.0
餐點整體味道不錯，但不能因為客人個人飲食習慣去調整蔥跟香菜，對於不吃這些辛香料的人來說，實在困擾。還直言就算是最後才灑上蔥，也不願意做任何調整。因為剛開業，就連加一張椅子，一點調整的彈性都沒有， 著實讓人失望。,"The meal has a good taste, but it cannot be adjusted because of the personal dietary habits of the guests to adjust the onion and coriander. It is really troublesome for people who do not eat these spices.Even if it was finally sprinkled with green onions, it was unwilling to make any adjustments.Because just opened, even a chair was not elastic at all, which was really disappointing.",0.026,0.127,0.847,-0.8651
"櫃檯帶位跟點餐同一位人員，著淺灰色套裝制服的那位小姐，不知道是否天生臉臭，不求有溫度的服務至少要懂點禮貌，點餐時完全沒介紹餐點，只有問要不要喝酒喝飲料。
要杯水，問了兩次才拿來，還看到同一位服務人員幫別桌加完水後轉身翻了一個白眼？？？？
10%服務費是捐給貴餐廳拿來看妳們有夠不專業的服務表演，真的是非常遺憾！","The counters are the same as those who order meals, and the lady in the light gray suit and uniform, I do n’t know if they are born with a bad face. I do n’t want to have a temperature service at least to understand the politeness. Do you want to drink and drink drinks.
I asked for a cup of water and asked it twice before I saw it. I also saw the same service staff who helped the table with water and turned around and turned to turn my eyes?IntersectionIntersectionIntersection
The 10%service fee is to donate to your restaurant to see if you have an unprofessional service performance, it is really a pity!",0.021,0.078,0.9,-0.8389
服務好 菜也好吃，有點像創意料理但味道讓人驚艷；但是水要錢。,"The service is good and delicious, a bit like creative cuisine but the taste is amazing; but water requires money.",0.468,0.0,0.532,0.9042
九孔鮑魚滷肉飯，香煎虱目魚，黑松露鮮蝦蒸蛋，很好吃，我喜歡下次還會再來,"Jiu Kong abalone braised pork rice, fried milkfish, black loose fresh shrimp steamed eggs, very delicious, I like it will come again next time",0.289,0.073,0.638,0.7755
"瓦城集團新開的新台灣料理
環境優美而且菜色也很好吃
最印象深刻的兩道菜
✅ 香煎虱目魚
皮酥肉嫩搭配鍋粑酥酥的口感非常特別
✅ 黑松露鮮蝦蒸蛋
滿滿黑松露的香氣非常下飯好吃
會再推薦給其他朋友一起來吃😋👍","The new new Taiwanese cuisine of Wacheng Group
The environment is beautiful and the dishes are also delicious
The two most impressive dishes
✅ ✅ ✅ ✅ ✅ ✅
The crispy meat is tender with the crispy texture of the pot is very special
虾 Black loose fresh shrimp steamed eggs
The aroma full of black truffle is very delicious
I will recommend it to other friends to eat together 其他",0.241,0.021,0.738,0.9744
東西好好吃！口味創新又不突兀，氣氛很好👍,"What is delicious!The taste is innovative but not abrupt, the atmosphere is very good 👍",0.318,0.0,0.682,0.7602
這裡的音樂和燈光搭配得很適合，營造出一個放鬆的用餐環境，非常適合約會或者生日慶祝。,"The music and lights here are suitable for a relaxed dining environment, which is very suitable for dating or birthday celebrations.",0.138,0.0,0.862,0.4939
松露蒸蛋還沒吃到就先聞到醇厚的香氣，配上軟嫩的蒸蛋，真的棒棒的，一定要搭配白酒，絕配,"The truffle steamed eggs smell the mellow aroma before you eat it. With the soft and tender steamed eggs, it is really good. Be sure to match white wine, perfect",0.259,0.0,0.741,0.8576
"逛街路過人潮很多
發現是瓦城集團的新品牌就進去嚐鮮看看！

最喜歡虱目魚🐟非常鮮嫩不油膩
咖啡排骨還加上了黑巧克力 濃郁口感很下飯❤️

環境高雅 採光很美～
很適合家庭朋友聚餐！","There are many crowds for shopping
I found that the new brand of Wacheng Group will go in and try it out!

Favorite milkfish 鲜 is very fresh and not greasy
Coffee ribs are also added with dark chocolate, which is very good. ❤️

The environmental elegant lighting is beautiful ~
Very suitable for family friends to dinner!",0.269,0.0,0.731,0.9611
