Original,EN,Positive,Negative,Neutral,Compound
"真的很舒適的大眾酒場，而且人很多很忙但上菜時間需要等久一點，如果趕時間的人就先預約吧！如果願意慢慢來就超級歡迎！居酒屋上菜本來就沒必要太快，下班放鬆吃晚餐配生啤酒，才是都市裡下班後的節奏。

先介紹：炙鮭魚明太子三貫150 平常我直接點二份等於一盤超好吃🤤

酥炸牛蒡真的太酥了！非常很適合下酒菜！而且才100元

Asahi生啤酒更爽啦！130元超便宜

還有生魚片超級很新鮮！

停車方便！（重機跟機車）

我偶爾下班會來，固定吃這些超讚的食物啊！

還有老闆很可愛的大女兒小女兒很認真幫忙收拾、上盤！會製作料理！超可愛！","It's really comfortable Volkswagen wine farms, and many people are very busy, but they need to wait a little longer. If you are in a hurry, make an appointment first!If you want to take it slowly, you will be super welcome!There is no need to get food in izakaya. It is the rhythm after get off work to relax and eat for dinner with beer after get off work.

First introduce: Salmon Burning Prince Edward Sanchang 150 Usually I order two parts equal to a plate of super delicious 🤤

Crispy fried beef gangsters are really crispy!Very very suitable for wine and vegetables!And only 100 yuan

ASAHI's raw beer is even better!130 yuan super cheap

And sashimi is super fresh!

Convenient parking!(Heavy machine and locomotive)

I occasionally come from get off work and eat these superb food!

And the boss's very cute eldest daughter, the daughter, and the daughter of the boss are very seriously helping to clean up and go to the market!Can make dishes!Super cute!",0.273,0.024,0.703,0.9957
"#武郎藤 #日式料理 #居酒屋
#台北市 #內湖區 #康寧路一段
#醬酥豆皮 #秋刀魚 #味增湯
#比目魚握壽司 #晚餐 #宵夜
#推薦指數★★★★
#環境評比★★★★
#服務態度★★★☆
#美味鮮度★★★★
#價格等級★★★
#交通便利★★★☆

這家位處湖光市場附近，在眾多居酒屋系列中算是很日式風格的，不管裡外裝飾都很有心，算是在小店內擺滿日式文物，就連廣播都是日文廣播，整體裝潢風格很不錯唷！

晚餐隨便點點品嚐一下，當然炸豆皮最能表現出好不好吃特色的一道菜，一定要點一下來嘗試看看，不得不說還不錯，芝麻香搭配酥脆透徹的豆皮，加上靈魂的醬汁，很有味道。比目魚握壽司是我最愛的一道，這家的比目魚握壽司作法比較不同，口味也是不錯，不過我覺得上引的比目魚更好吃一點。烤秋刀魚的魚肉也算紮實，第一口可以吃原味，再來加胡椒，最後嘗試檸檬入味，三種口感都可以嘗試看看唷！味增湯味道算濃，不過放久會變鹹，所以要趁熱喝。

整體來說味道不差，價格平價，環境還算舒適，下班後三五好友來小酌一番很可以唷！","# #Japanese cuisine #屋 rauka
# # #
# # #
# #Dinner #Night Night
#Recommended index ★★★★★
#An environmental evaluation ★★★★
#★★★ ☆
#鲜 ★★★★
#Price level ★★★
#★★★ ☆

Near the lake and light market, this is a very Japanese style in many izakaya series. It is very intentional in the inside and outer decoration. It is full of Japanese -style cultural relics in the small shop. Very good!

Sake dinner and taste it casually. Of course, fried bean skin can best show a dish that is good or delicious. Be sure to try it to try it. You have to say that it is good. Juice is very delicious.Bigyu Jianshou is my favorite one. The method of this one -eyed fish grip sushi is relatively different, and the taste is good, but I think it is better than the fish.The fish of roasted autumn saury is also solid. You can eat the original flavor in the first bite, and then add pepper. Finally, try the flavor of lemon. You can try to see all three flavors!The taste of the soup is strong, but it will become salty for a long time, so drink it while it is hot.

Overall, it tastes bad, the price is affordable, and the environment is comfortable. After get off work, three or five friends can have a drink!",0.164,0.019,0.817,0.9851
每次經過生意都很好，食材部分都很新鮮，餐點等的比較久但是老闆都會先跟客人說明，所以這餐吃起來也是很滿足喔！老闆的女兒也很可愛！,"Every time I go through the business, the ingredients are very fresh. The meals are relatively long, but the boss will explain to the guests first, so this meal is also very satisfied!The boss's daughter is also very cute!",0.156,0.0,0.844,0.7795
"2021/11/17到訪
隱身在內湖湖光市場裡面的居酒屋，住附近好久第一次來吃，店裡的氣氛及擺設很道地，東西都用料實在也非常好吃，CP值非常高，讓內湖不再是居酒屋沙漠！
可惜店家人手比較不足，上菜速度慢，需耐心等待～","2021/11/17 Visit
The izakaya hidden in the Neihu Lake Light Market has been eating for the first time for a long time. The atmosphere and furnishings in the store are very delicious. It is izakaya desert!
Unfortunately, the shopkeeper is relatively insufficient, and the food is slow. You need to wait patiently ~",0.074,0.042,0.884,0.4376
"這裡適合悠閒慢慢的步調喔
趕時間千萬不要來
生意很好越晚越多人
每次路過人都很多，這次終於有位置
上菜速度不快，只有一個人在做
生魚片新鮮好吃，蝦太鹹個人本身不喜歡
手捲如果有都是菜的會更好
炙燒鮭魚握壽司超級好吃！","This is suitable for leisurely pace
Don't come in time
The business is very good the later
There are a lot of people every time, and I finally have a place this time
The speed of serving is not fast, only one person is doing
The sashimi is fresh and delicious, and the shrimp is too salty. I don't like it.
If there are all the dishes, it will be better
Roasted salmon grip sushi is super delicious!",0.215,0.023,0.763,0.9576
"日台混血的小店，很chill，很居家氛圍，東西好吃有創意
#日式炒麵 | 粗粗的烏龍 和著奶油香的蔬菜，很像日本家庭料理，媽媽會端出來的愛
#鹹酥芋肥腸 | 居然是肥腸四季豆的做法 非常下酒好吃（殘念 沒拍到照）
#綜合生魚片跟綜合壽司 | 我投壽司一票，如果吃不下飯可以點生魚片
#炒水蓮 | 炒蔬菜都很香，連紅蘿蔔都好吃
#避風塘雞軟骨 | 屬於肉厚型，裹粉厚薄度很剛好
其他菜類 | 份量充足
酒類基本好喝
可惜我們只有兩個人 有點菜還想試試
想吃頓好的會再回訪 離峰的週六 上菜還算快","Small shops with mixed -races, very Chill, very atmosphere at home, delicious and creative things
#Japanese -style fried noodles | Rough oolong and creamy vegetables are very similar to Japanese family cuisine. The love that mothers will come out
#
#Comprehensive sashimi and comprehensive sushi | I vote for sushi, if you can’t eat meals, you can order sashimi
#Is very fragrant, even carrots are delicious
#| It belongs to the thick meat type, and the thickness of the wrap is very good
Other dishes | sufficient amount
The wine is basically delicious
It's a pity that we only have two people and want to try
If you want to eat well, you will go back to the Saturday that will go back to Lifeng.",0.207,0.015,0.778,0.9774
"絲瓜蛤蜊、牛丼、雞肉丼、炸物、烤物、炒泡菜豬肉、炒高麗菜、薑絲蛤蜊湯，份量都不小又很好吃，沙瓦好喝又大杯！

合適三五好友、家人、同事一起來吃吃喝喝聊天放鬆，人多的話可以點多樣菜色一起分享，一次就能吃到多樣式的各項餐點！

是一家隱身巷弄內的平價日式居酒屋，店內有許多有趣的收藏。老闆一家人都很親切，人力稍不足需要一預留一些等待的時間。","Lilia clams, beef, chicken ravioli, fried objects, roasted materials, fried kimchi pork, fried Korean vegetables, ginger clam soup, the portion is not small and delicious, sandwater is delicious and big cup!

Suitable for three or five friends, family members, and colleagues to eat, drink, chat, and relax. If there are many people, you can order a variety of dishes to share together, and you can eat a variety of meals at a time!

It is a cheap Japanese -style izakaya in the hidden alleys. There are many interesting collections in the store.The boss is very kind, and the lack of manpower needs to reserve some waiting time.",0.153,0.043,0.804,0.9271
"台灣日式居酒屋，基本上能挑剔的東西不多，只能說廁所太小了(有點擠)，燒烤下酒剛好，但單吃略鹹
食材新鮮，櫃檯老闆親切，店內氛圍舒適，有賣烤物但店內沒有油煙味，生魚片很猛值得一提，CP質高的好店，不廢話五顆星","There are not many discerning things in Taiwan's Japanese -style izakaya. You can only say that the toilet is too small (a bit squeezed). The barbecue is just right, but it is slightly salty.
The ingredients are fresh, the counter owner is cordial, the atmosphere in the store is comfortable, there are baked objects but there is no oil smoke in the store. The sashimi is worth mentioning.",0.127,0.037,0.836,0.7876
"食材新鮮沒話說
用料實在👍🏼
沒有一樣是雷的
老闆很用心👍🏼
海膽 牛舌 炸豆皮 一定要點👍🏼
全部都好吃","Fresh ingredients, nothing to say
The material is really 👍🏼
Nothing is thunderous
The boss is very attentive
Sea urchin beef tongue fried bean skin must be ordered 👍🏼
All delicious",0.14,0.0,0.86,0.7184
"有日式酒場風味，
店家的裝潢上面有充滿了老闆的收集品
音樂上面都是有挑過
老闆的女兒很乖都會幫忙,東西也好吃～
很值得來也會再來","There is a Japanese -style wine field flavor,
The store's decoration is full of collecting products of the boss
There are all picked music on music
The boss’s daughter is very good to help, and things are delicious ~
Very worth coming and coming again",0.227,0.0,0.773,0.9011
"來這邊就像偽出國到日本一樣的感覺
所有的裝飾都是純日本風
食物好吃 CP值超高
已經回訪超多次
從老闆的孩子還是娃娃 到現在已經會幫忙招呼客人點餐點酒 很乖的小大人","Come here like pseudo -abroad to Japan
All decorations are pure Japanese wind
Food delicious CP value is super high
Has returned more times
From the boss’s child or doll, it will help to greet the guests who are very good for guests to order meals.",0.347,0.0,0.653,0.9623
海鮮烏龍炒麵麵Q海鮮味濃，雞肉丼飯肉脆多汁配上青菜跟配料爽口，龍蝦手卷美味，味噌湯濃郁好喝~,"Seafood oolong fried noodles Q seafood flavor, chicken rice rice rice is sweet and juicy with green vegetables and ingredients refreshing, lobster hand rolls are delicious, miso soup is rich and delicious ~",0.381,0.0,0.619,0.9531
"是間平價又好吃的日本料理店！每道菜都有一定的水準，推醬炸豆皮（豆皮酥脆，淋上醬汁及芝麻，有點像唐揚炸雞的味道，甜鹹好滋味，特別到會令人驚豔）、握壽司(海鮮新鮮，醋飯調得恰到好處）、明太子雞腿串（雞腿軟嫩）
嫩汁牛肉片就不推了，筋較多，不好咬","It is a cheap and delicious Japanese restaurant!Each dish has a certain level. Pushing sauce fried bean skin (bean skin is crispy, drizzle with sauce and sesame, a bit like the taste of Tang Yang fried chicken, sweet and salty taste, especially to be amazing), holding sushi (Fresh seafood, vinegar rice is just right), Ming Prince Chicken leg skewers (chicken legs are soft and tender)
The tender juice beef slices will not be pushed, there are more tendons, it’s not easy to bite",0.186,0.025,0.789,0.9387
"其實還有點很多餐點
但太餓了
餐點口味很不錯
以甜鹹為主
很適合三五好友聚聚聊聊
再來一杯生啤
價位算中等
.
個人推濃醇梅酒😍","Actually there are a lot of meals
But too hungry
The taste of the meal is very good
Mainly sweet and salty
Very suitable for three or five friends to gather and chat
Let's have a cup of raw beer
Price calculation
Then, then
Personally push the liquor plum wine 醇",0.211,0.0,0.789,0.9305
店內氣氛很好，價格較高，餐點份量非常十足，點菜的時候要多注意一點，一不小心就會點太多吃不完，另外菜色不錯吃，非常適合聚餐,"The atmosphere in the store is very good, the price is high, and the meal is very full. When ordering, you should pay more attention to it. If you accidentally order too much, you ca n’t eat too much. In addition, the dishes are good.",0.12,0.075,0.806,0.5095
"以台北市的價位算正常，裝潢讓人想多看一下
東西稍微凌亂，但還可以
蛤蜊湯很鮮，毛豆很入味，蒜味香濃
牛丼份量足夠，正常食量的人會很有飽足感，洋蔥炒的甜甜的，很好吃
喔...我不討厭狗狗，但是我被他宏亮的叫聲嚇到好多次，但是很可愛喔","The price of Taipei City is normal, and the decoration makes people want to take a look
Things are a little messy, but it's okay
The clam soup is very fresh, the edamame is very delicious, the garlic flavor is strong
The amount of bulls is sufficient, and people with normal eating volume will be full. The onion fried is sweet and delicious.
Oh ... I don’t hate the dog, but I have been scared many times by his loud screams, but very cute",0.262,0.115,0.623,0.9585
每樣菜都好吃 但第一道等半小時才上 稍微有點久,"Every kind of dish is delicious, but the first time I waited for half an hour to go up a little longer",0.101,0.0,0.899,0.3291
"老闆不收桌子，把客人引領到冷氣出風口前坐⋯⋯風大到頭髮會飛起來那種😥 我們說太冷，換到吧台後，下一組客人老闆一樣往那位置帶⋯⋯重複同樣事件😳

星星給蛤蜊湯和山藥🫡 …","The boss does not accept the table, and leads the guests to the air -conditioned air outlet. The wind is so big that the hair will fly. We say that it is too cold. After changing it to the bar, the next group of guest bosses bring that position. Event 😳

Stars to clam soup and yam 🫡 ...",0.0,0.036,0.964,-0.2924
老闆的菜色時常有新的創意，味道都很棒，用料新鮮，也很大方實在🥰,"The boss’s dishes often have new ideas, the taste is great, the ingredients are fresh, and it is very generous.",0.37,0.0,0.63,0.8748
"食物好吃，軟殼蟹沒有腥味且脆度很完美，搭配美乃滋跟生菜讓整道菜不會像一般炸物容易膩。鹽烤雞肉串搭配金桔也配的很好。
雖然是居酒屋但點到的菜餚搭配都蠻細膩的，但價位約在中偏高（一道烤物or炸物都約在130-200左右）","The food is delicious, the soft shell crab does not have a fishy smell and the crispyness is perfect. It is not easy to get tired like the general fried fried fried with Meiji and lettuce.Salt grilled chicken skewers are also well equipped with kumquats.
Although it is izakaya but the dishes you order are quite delicate, the price is about high (a baked or fried object is about 130-200)",0.127,0.048,0.825,0.6232
"餐點很新鮮
很多可愛的小孩幫忙
挺推薦","The meal is very fresh
Many cute children help
Recommended",0.633,0.0,0.367,0.854
現場氣氛擺設都有如到了日本的感受，老闆相當的nice，妹妹也很正，東西也很好吃尤其是雞肉串。,"The atmosphere of the scene was like Japan's feelings. The boss was quite nice. The sister was very positive, and the things were delicious, especially the chicken skewers.",0.355,0.0,0.645,0.9214
"去內湖必吃居酒屋！
菜色很好吃～絕對有值得等待
下次有去內湖一定要在踩點🤭 …","You must eat izakaya in Neihu!
The dishes are delicious ~ definitely worth waiting for
The next time you go to Neihu, you must step on the point ...",0.248,0.0,0.752,0.8221
"生魚片丼不錯，豆皮最好吃！

相比其他居酒屋，武狼藤這裡每一道菜都做的更精緻些，也許是這樣上菜才比較久。

居酒屋上菜本來就不該太快，下班放鬆吃些精緻的餐食配啤酒，才是都市裡下班後的節奏。","Raw fish slices are good, soy skin is the best!

Compared to other izakaya, every dish here of martial arts vine is more delicate, maybe it is a long time to serve.

Izakaya should not be too fast. Relaxing and eating some delicate meals and beer after get off work is the rhythm after get off work in the city.",0.195,0.0,0.805,0.9059
店內環境很有日本昭和時代的風格，具備台灣的古早味，裡面的裝修非常復古，有懷舊的感覺。食堂的餐點類型很多，有生魚片、握壽司、手捲類的、串燒類、三四種台式炒青菜、沙拉、味噌湯、清酒、啤酒，想吃飽或想吃飯也有鮭魚炒飯、豆皮壽司和丼飯類的米飯料理等餐點，非常多樣性，價格也不算貴，算是內湖地區的日式台灣風格食堂。餐廳雖然空間不大，沒有很多座位，如同大多數日式食堂一樣，餐廳也都不大，環境跟日本很像，可以看到許多在地人及老客戶在此用餐。餐廳也可以外帶，如果有三五朋友來內湖，非常適合吃飯聊天喝酒。,"The environment in the store has the style of the Showa era of Japan. It has the ancient taste of Taiwan. The decoration inside is very retro and feels nostalgic.There are many types of meals in the cafeteria, including sashimi, holding sushi, hand rolls, skewers, three or four types of desk -style fried vegetables, salads, miso soups, sake, beer, and salmon fried rice and beans who want to eat or eat. Pipi sushi and rice rice dishes and other meals are very diverse and the price is not expensive. It is considered to be a Japanese -style Taiwanese cafeteria in Neihu area.Although the restaurant has little space and does not have many seats. Like most Japanese canteens, the restaurant is not large. The environment is very similar to Japan. You can see that many local people and old customers eat here.The restaurant can also take off. If there are three or five friends come to Neihu, it is very suitable for eating, chatting and drinking.",0.059,0.0,0.941,0.8442
"2021.12.26 20：30
明明有兩桌位置老闆說沒位置拒絕收客，指了沒人的地方老闆又改口說趕菜會來不及，如果要等明明是可以講的，請問老闆你們是不是歧視客人？人少就不想接單？如果有低消可以清楚明白的列出來讓人知道？

現在晚上8點半，店家營業資訊說到12點，現在就不接單老闆你是要怎樣？？？（上次來時覺得不錯吃氣氛也很好，但這次的對話實在讓人非常非常不開心

9點多吃完晚餐再路過，還是有其他新客人，如果他們是從我那時開始要打烊所以不收客人我能理解，但是如果他們是繼續營業的，我就想問問為什麼不讓我吃？ ... 唉，難得週末遇到這種事，真的讓人心情很糟糕啊啊啊啊啊！！！！！","2021.12.26 20:30
Obviously, there was a two table. The boss said that he had no place to refuse to collect the guests. The boss that no one was in the place said that he would have no time to catch the food. If you want to wait for it, you can talk about it. Do you discriminate against the guests?Don't want to receive orders?If there is a low disappearance, can it be clearly listed and made people know?

Now at 8:30 in the evening, the store's business information is 12 o'clock, and now you do n’t pick up the boss, what are you going to do?IntersectionIntersection(When I came last time, I felt good to eat the atmosphere, but this dialogue was really very very unhappy

After eating dinner at 9 o'clock, there are still other new guests. If they have been snoring since then, I can understand that if they do not accept the guests, but if they continue to open, I would like eat?... Well, it is really bad to encounter such a thing on the weekend!IntersectionIntersectionIntersectionIntersection",0.055,0.117,0.828,-0.9078
"氣氛那麼讚的居酒屋內湖很難找了

一定要支持一下","The atmosphere is so praised in the izakaya, it is difficult to find

Must support it",0.305,0.112,0.583,0.6504
週五週六晚上人都很多，老闆做事擺盤都很用心，北海道的海膽也很好吃。很推薦的餐廳。,"There are a lot of people on Friday and Saturday. The bosses are attentive, and the sea urchins in Hokkaido are also delicious.Recommended restaurants.",0.0,0.0,1.0,0.0
"明明寫營業到凌晨12點，11點進去也還有客人在用餐，店家直接說趕人說打烊了
感覺真差","Obviously writing the business until 12 am, and there are still guests in dining at 11 o'clock.
It feels bad",0.0,0.156,0.844,-0.5423
烤物很好吃，炒類、握壽司口味都不錯，上菜速度偏慢比較可惜。,"Bake is delicious, the taste of fried and holding sushi is good, and it is a pity that the speed of serving is slow.",0.221,0.074,0.705,0.6597
"氣氛很好，東西也很好吃｡
CP值很高
一定要吃他們家的生魚片！","The atmosphere is very good, and things are delicious.
CP value is very high
Must eat their raw fish fillets!",0.361,0.0,0.639,0.862
食物非常美味，價格親民，整體氛圍輕鬆愉快，很值得推薦,"The food is very delicious, the price is close to the people, the overall atmosphere is easy and happy, it is worth recommending",0.397,0.0,0.603,0.9099
"上菜較慢  但食物好吃
炙燒鮭魚肚好好吃 入口即化的油脂伴隨香氣在口中蔓延
鹽烤櫛瓜也是火候掌握的很好 不到脆口但蔬菜汁水有保持住
蟹膏雞腿串我還好 單純不喜歡上面的蟹膏味道
秋刀魚便宜實惠 自然是比較小條 但魚肉不會腥還不錯 沾芥末椒鹽很清爽
明太子山藥我也還好 應該吃完前面比較厚重的烤物 會覺得這道有點膩
鹽蔥牛舌真的好好吃 有口感又不會嚼不動
調味也超適中 新鮮的蔥味搭配牛肉香氣 儘管我已經半飽 但還是覺得欲罷不能","The food is slower but the food is delicious
The burning salmon belly is so delicious that the oil and the oily in the mouth will spread in the mouth with the aroma
The salt roasted and roasted melon is also very good at the heat.
Crab cream Chicken leg skewers, I just don’t like the flavor of the crab paste above
Autumn saury is cheap and affordable, naturally it is relatively small, but the fish is not fishy.
I am fortunate that the prince yam should be eaten.
The salt onion beef tongue is really delicious and tasteless and can’t chew
The flavor of the seasoning is also super suitable with the flavors of beef. Although I am half full, I still feel that I can’t stop it.",0.215,0.018,0.767,0.9883
好吃，價格合理，服務態度好，不過都是現做，需要等一段時間，請耐心等候😊 …,"It is delicious, the price is reasonable, and the service attitude is good, but it is all done now. You need to wait for a while. Please wait patiently ...",0.212,0.0,0.788,0.7391
從外觀與內部裝潢可以感受到濃濃的日本味，只接受現場候位，東西新鮮餐點也不錯吃，可惜上餐速度有點慢！,"From the appearance and interior decoration, you can feel the strong Japanese taste. You can only accept the scene at the scene. The fresh meals are also good. Unfortunately, the meal speed is a bit slow!",0.254,0.054,0.692,0.8398
內湖人私房小店，每道料理都好吃，烤物串燒的口感尤其讓人驚艷！推薦,"The private shop in the Lake Lake is delicious, and the taste of the baked skewers is particularly amazing!recommend",0.182,0.0,0.818,0.6114
"料理都是水準之上，吃過這麼多家居酒屋的我
居然還會對一些基本料理感到驚艷！
（烤節瓜、手卷都非常好吃、烤麻吉直接耀生為吃過最好吃的烤麻吉）
但是碗筷都沒洗乾淨（拿了好幾個都還是有點髒汙…可能人手有點不足）","The dishes are all above the level.
It will be amazing about some basic dishes!
(Baked festivals and hand rolls are very delicious, grilled Maji directly Yao Sheng to eat the best roasted hemps)
But the chopsticks are not cleaned (a few of them are still a bit dirty ... Maybe people are a bit insufficient)",0.178,0.059,0.763,0.6993
"平價居酒屋 好吃又新鮮
常常去吃
胡麻炸雞沙拉 $150
鹽燒雞翅 $120
海鮮炒烏龍 $120
牛丼 $150
鮪魚生魚片 $250
秋刀魚 $100
可爾必思汽水$90","The cheap 居 居 is delicious and fresh
I often go to eat
Smill fried chicken salad $ 150
Salt -roasted chicken wings $ 120
Seafood fried oolong $ 120
Niu Ji $ 150
Catfish sashimi $ 250
Autumn saury $ 100
Kerbis soda $ 90",0.12,0.0,0.88,0.7184
店內無用餐時間限制也沒有低銷，很適合好友聚餐小酌幾杯。,"There is no low -sales time limit in the store, which is very suitable for friends to dinner for a few cups.",0.206,0.0,0.794,0.6343
好吃是好吃🤔、可是真的上菜很慢😪😪、每次想吃都要想一下或提早來、不趕時間可以來吃 …,"It's delicious, but it's really slow to serve. Every time you want to eat or come early, you can come and eat ...",0.153,0.0,0.847,0.4215
裝潢用心有特色，料理美味，服務親切有溫度，每次來都感到幸福！,"The decoration is characteristic, delicious food, intimate and temperature service, and feel happy every time you come!",0.339,0.0,0.661,0.8268
"店家態度不錯😀😀😀，特上生魚片~鮮甜😋😋😋，鮭魚炒飯~香Q😊😊😊，醬酥豆皮~小鹹,4小片,小貴，招牌雞肉串~2串6塊,還行，味噌湯~很鹹，鮮菇高麗菜~有夠鹹的😰😰😰，湯跟高麗菜鹹到吃,喝不下去，老闆是下錯量了嗎？🤣🤣🤣 …","The store's attitude is good, special sashimi ~ fresh sweet, salmon fried rice ~ incense q😊😊😊, sauce crispy bean skin ~ small salty, 4 small pieces, small expensive, signature chicken skewers ~ 2 skewers 6 pieces 6 pieces , OK, miso soup ~ very salty, fresh mushroom Korean cabbage ~ there are salty crickets, soup and Korean cabbage are salty, can't drink, is the boss wrong?🤣🤣🤣 🤣🤣🤣 ...",0.343,0.021,0.636,0.9926
"熱炒、烤物、湯、生魚（炸物沒吃過XDD）都非常令人滿意。尤其推薦手卷！

捷運內湖站唯一推薦居酒屋！","Hot fried, grilled objects, soups, and raw fish (have never eaten XDD) are very satisfactory.Especially recommended hand rolls!

The only recommended izakaya at the MRT Neihu Station!",0.248,0.0,0.752,0.7861
"烏龍麵還不錯、墨魚香腸好吃。
梅酒王口味算濃郁，好喝😋","The oolong noodles are not bad, and the sausages of cuttlefish are delicious.
The taste of Meijiu King is rich, delicious 😋",0.409,0.0,0.591,0.9306
"老闆很和善 但出菜真的慢
鰻魚很鹹 比目魚握壽司一般般
醋飯味道調的不錯
炙燒鮭魚明太子握壽司還不錯
環境真的不推 我被蚊子猛咬...兇到隔著褲子咬啊.....","The boss is very kind but the dishes are really slow
The eel is very salty than the eye fish grip sushi
Vinegar rice tastes good
Sturded salmon, Prince Monki, Sushi is pretty good
The environment really does not push me and was bitten by a mosquito ... I was fierce to bite across the pants ...",0.213,0.0,0.787,0.9365
連續去了幾次都被老闆恐嚇「菜要等四十分鐘喔」,"After a few times in a row, I was intimidated by the boss. ""The dishes have to wait forty minutes.""",0.0,0.132,0.868,-0.4404
"職人精神。
美味的感動。
值得關注與期待。","The spirit of the staff.
Delicious movement.
It is worth paying attention and expectation.",0.399,0.0,0.601,0.743
"小店家，忙得時候要稍等一下
酒品項總類多","Small shop, wait a minute when you are busy
There are many total categories of wine",0.0,0.0,1.0,0.0
溫馨美味的食堂，適合慢食聊天，和小酌幾杯,The warm and delicious cafeteria is suitable for slow food chat and a few drinks,0.301,0.0,0.699,0.6808
"一進去就像是來到日本真的居酒屋的錯覺
東西便宜又實在，真的吃到心滿意足
他們的餐點都是現點現做，維持新鮮的料理
我覺得很可以👍👍
老闆還會跟你聊天 ，聊是非，一個人來也很適合的居酒屋😍","As soon as I go in, it is like the illusion of going to Japan's really izakaya
It is cheap and real, and I am really satisfied
Their meals are made now, maintaining fresh dishes
I think it is very good
The boss will also chat with you, talk about right and wrong, and a izakaya that is very suitable for a person 😍",0.18,0.04,0.78,0.8746
裝潢很特別，價格偏貴，點蓋飯，味道很好，份量有點少，人手較少，所以等餐會比較久。,"The decoration is very special, the price is expensive, the taste is good, the taste is very good, the portion is a bit small, and there are fewer people, so it will be longer for meals.",0.216,0.0,0.784,0.8437
從店裡的擺設到上菜的餐品都看得出老闆講究！已經列入美食名單內！,"From the shops in the store to the meals of the food, they can see the boss's attention!Already included in the food list!",0.0,0.0,1.0,0.0
好吃料又足！手捲吃到中間料都還在耶！！,Delicious and enough!The middle ingredients are still in the middle of the hand!Intersection,0.263,0.0,0.737,0.6467
價位適中，炒飯雞肉串好吃，可惜豆皮壽司飯有點濕有點散,"The price is moderate, and the fried rice chicken skewers are delicious, but unfortunately the bean skin sushi rice is a bit wet and a bit scattered",0.077,0.102,0.821,-0.1901
"個人認為內湖CP居酒屋排名相當前面，雖然老闆只有一人出菜較慢，但東西口味都不馬虎，價錢也是實在；偶爾遇到老闆的小女兒們幫你做小小服務生，在這本來就是有些闔家歡樂的居家屋內，其實還蠻有趣的；,不推薦想喝個酩酊大醉的朋友，或招兵買馬大搞一番的；但好友談心小酌，家庭偶爾來換個口味感覺，的確是不錯的；記得是不能電話訂位，要早點到現場候位喔！","Personally, I think that Neihu CP izakaya rankings are quite ahead. Although only one person has one person who has a slower food, the taste of things is not sloppy, and the price is real; occasionally, the little daughter who meets the boss helps you as a small waiter. Some happy home houses are actually quite interesting; do not recommend friends who want to drink a drunk, or recruit soldiers to buy a horse; Well; remember that you can't book your position, you have to wait early to wait!",0.129,0.07,0.802,0.7114
日本風味的在地小店，每一道都好好吃😋氣氛很自在！啤酒也好喝，存成再訪名單 …,"Japanese -style local shops, each of which is delicious!The beer is also good, and it is stored in a re -visit ...",0.132,0.0,0.868,0.4926
"氣氛好
餐點也好吃","Good atmosphere
The meals are delicious",0.623,0.0,0.377,0.765
性價比不錯，只是靠門口比較熱，適合3-6人聚餐，東西都好吃但份量少，適合聊天小酌。,"The price / performance ratio is good, but it is relatively hot at the door. It is suitable for 3-6 people to dinner. The things are delicious but the amount is small. It is suitable for chatting.",0.167,0.0,0.833,0.7906
"絕對五星
先論外觀就非常特別，日式風格裝潢看起來就像到了日本，超級喜歡，內部擺設與裝飾也是超讚，許多招財貓與老招牌！
食物的部分平價美味，感受得到老闆的用心，一定會再回訪。
不過必須說出一個問題，希望老闆雇用一個外場員工吧！女兒年紀太小了，看了好心疼，也很不好意思請她幫忙任何事，變成客人寧願自己來，且當天已經到23點半了，妹妹還在勤勞做事，雖然看起來是個很願意做事的人，不過小妹妹這個年紀應該好好的玩、好好睡覺，看她超齡工作的模樣實在不捨！","Absolute five -star
The appearance is very special. The Japanese -style decoration looks like it is in Japan. It is super favorite. The interior furnishings and decorations are also very happy. Many wealthy cats and old signboards!
Part of the food is delicious and delicious. If you feel the intention of the boss, you will definitely return to visit.
However, a problem must be said, I hope the boss hires an out -of -field employee!My daughter was too young, I was so distressed, and I was embarrassed to ask her to help anything. It became a guest would rather come, and it was 23:30 that day. The sister is still working hard, although it looks like she is willing to do things. People, but the younger sister should play and sleep well at this age, and it is really reluctant to look at her oversized work!",0.186,0.06,0.754,0.9535
"店內很小但是裝潢很用心
生魚片很新鮮很甜完全滿分不用懷疑
炒高麗菜也很甜很香很好吃
比較可惜是這邊飲料只有汽水和酒類可以選
沒有水或無糖茶","The shop is very small but the decoration is very careful
Girl fillet is fresh, sweet, full score, no doubt, no doubt
Frying Korean cabbage is also very sweet, fragrant, delicious, delicious
It's a pity that there are only soda and alcoholic drinks here.
No water or no sugar tea",0.44,0.072,0.488,0.9828
店內擺設非常精緻，彷彿來到異國，餐點都很美味，老闆人很不錯,"The shop is very delicate, as if coming to a foreign country, the meals are delicious, the boss is very good",0.318,0.0,0.682,0.8119
老闆很親切，雖然每次來食物都要很久，但很值得！！很用心的每道料理，無論是生食、烤物或炒菜類都很厲害！無法訂位只能早點來。有次不知道要選擇哪種梅酒，老闆直接請他女兒倒三小杯給我們試喝～,"The boss is very kind. Although it takes a long time to come to the food, it is worth it!IntersectionEach dish is very powerful, whether it is raw, grilled or fried!You can only come earlier.I did n’t know which kind of plum wine to choose. The boss directly asked his daughter to pour three small cups to try to drink ~",0.138,0.0,0.862,0.8508
