Original,EN,Positive,Negative,Neutral,Compound
第一次來吃的時候驚艷到，想放鬆的時候會來坐坐，氣氛很好很舒服，串烤跟炸物都好吃。,"When I came to eat for the first time, I would come and sit when I wanted to relax. The atmosphere was very good and comfortable.",0.296,0.0,0.704,0.8643
"非常好吃，而且環境也很好，服務人員也都非常親切！第二次來了，下次會再來。
要不是店員阻止我，我連盤子都要吃掉了","It's very delicious, and the environment is very good, and the service staff are very kind!The second time, I will come again next time.
If it weren't for the clerk to stop me, I would have to eat it even",0.16,0.047,0.793,0.7413
東西很好吃，老闆很好人,"The things are delicious, the boss is very good",0.496,0.0,0.504,0.7841
"橘烤牡蠣不錯吃~東西還不錯吃, 有點小貴！9樣快2000，氣氛還不錯！","Orange roasted oysters are good ~ things are pretty good, a little expensive!9 Fast 2000, the atmosphere is not bad!",0.437,0.0,0.563,0.9088
"店員態度10000分💯
在店內幫朋友慶生
店員人都非常好 一直給我們折扣
東西也都很好吃 還依照我們聚餐的人數幫我們調整餐點份量
真的太貼心了
謝謝你們 工作辛苦了！！","The attitude of the clerk is 10,000 points 度
Help friends in the store to celebrate your birthday
The clerk is very good all the time to give us discounts
Things are also delicious, and the number of people in our dinner will help us adjust the meals
It's really intimate
Thank you for your hard work!Intersection",0.322,0.019,0.659,0.9685
用料實在新鮮美味!員工服務也親切用餐舒服愉快🍻！ …,The ingredients are really fresh and delicious! Employee services are also intimate and comfortable!Mowing,0.373,0.0,0.627,0.7987
東西好吃，服務態度也好，老闆人超讚～,"The stuff is delicious, the service attitude is good, the boss is very happy ~",0.469,0.0,0.531,0.8908
"生魚片新鮮又好吃😋
柚子酒量多又濃郁！
很適合一個人也能小酌的好地方❤️","Girl slices are fresh and delicious 鲜
Grapefruit has a large amount of wine!
It is very suitable for a good place that can be a drink ❤️",0.261,0.0,0.739,0.8478
跟朋友來，坐著坐著椅背斷掉，害朋友整個跌坐在地，店家竟然完全沒道歉，好像是朋友的問題，就把椅子收走而已，這樣處理方式無法恭維,"Come with friends, sit down with the back of the chair, and hurt my friends to sit on the ground. The store did not apologize at all. It seemed to be a friend's problem.",0.146,0.174,0.681,-0.0505
東西好吃，店員熱情，推薦酒蒸蛤蜊、炙燒鰭邊壽司👍👍👍,"The things are delicious, the clerk is enthusiastic, recommended wine steamed clams, burning fin, sushi 👍👍👍",0.326,0.0,0.674,0.8271
食物美味酒好喝，餐廳氣氛佳服務讚，聚餐聊天的好地方👍 …,"Food delicious wine is delicious, the restaurant atmosphere is good service, a good place for meals and chats 👍 ...",0.437,0.0,0.563,0.9217
"內湖很推薦的居酒屋，有一樓和二樓
好吃的：炒烏龍、明太子雞肉、烤魚、鮭魚烤飯糰、玉米筍
整體來說很美味，無雷！","Izakaya is recommended by Neihu, with the first and second floors
Delicate: fried oolong, prince chicken, grilled fish, salmon grilled rice ball, corn bamboo shoots
Overall is delicious, thunderless!",0.212,0.0,0.788,0.7177
是個很適合下班來喝一杯的好地方！東西好吃又不貴,It is a good place to drink a cup of get off work!It's delicious and not expensive,0.315,0.0,0.685,0.784
"環境很好
料理很美味很夠味
適合搭配啤酒
是個聊天的好去處
老闆對客人也很親切

雖然價位偏高
但滿值得","Good environment
The dishes are delicious and delicious
Suitable to match beer
It's a good place to chat
The boss is also very kind to the guests

Although the price is high
But it's worth it",0.307,0.0,0.693,0.8833
適合畢業典禮，小酌、怡情、談天。 滴酒不沾的適合,"Suitable for graduation ceremony, drinking, happy, talk about the sky.Dripping wine is suitable",0.236,0.0,0.764,0.5719
幾天前第一次造訪，點了比目魚壽司、雞肉串、牛肉串等，以居酒屋來說價格算中等，吃起來也和價格相符，雖然沒有特別驚豔，但店內氣氛很好。不過非常可惜的是，最後結帳時不知道為什麼多收了200元左右，當下並沒有發現，後來在記帳時才發覺有誤，但沒有任何發票或收據，也沒辦法證明，雖然可能並非故意多收錢，不過感覺還是滿不好，所以之後不會再去了。,"For the first visit a few days ago, I ordered Bimu sushi, chicken skewers, beef skewers, etc. In terms of izakaya, the price is medium, and it is in line with the price. Although it is not particularly amazing, the atmosphere in the store is very good.However, it is a pity that I do n’t know why I received about 200 yuan at the end of the checkout. I did n’t find it at the moment. Later, I found that there was a mistake during the accounting, but there was no invoice or receipt. It was intentional to collect more, but it felt bad, so I won't go anymore.",0.0,0.111,0.889,-0.9
店家氛圍不錯 食物美味精緻 牛肉串印象深刻 不過價格由原本90漲到120小貴 一樓旁邊開放式吸菸區座位 味道比較不好 二樓比較沒味道 偶爾放鬆的好地方！,"The store atmosphere is good. Food delicious beef skewers are deeply impressed. However, the price rose from 90 to 120 Xiaogui on the first floor of the open smoking area.",0.27,0.0,0.73,0.8748
"第二次到訪
餐點似乎變美味許多","Second visit
The meal seems to be a lot of delicious",0.27,0.0,0.73,0.5719
金龍路二店，料理口味不錯，菜色豐富日式料理結合串燒。,The second store of Jinlong Road has a good taste. The dishes are rich in Japanese dishes combined with skewers.,0.265,0.0,0.735,0.7579
"很合理的價格 很好的服務體驗 食物新鮮好吃 非常適合與朋友聚會小酌的場所
酒蒸蛤蜊 、炒烏龍 、明太子山芋 每次來必點菜色","Very reasonable price and good service experience Food is fresh and delicious, very suitable for places where friends meet with friends
Steaming clams, fried oolong, Ming Prince Pacific Taro every time you come to order dishes",0.328,0.0,0.672,0.9337
內湖的好地方，cp值高，食材新鮮，東西好吃，環境清境，內科下班後，少許車輛吵雜，是個小酌的好地方,"A good place in Neihu, high CP value, fresh ingredients, delicious things, clear environment, after get off work, a little vehicle is noisy, it is a good place to drink",0.407,0.035,0.558,0.9367
價格頗高，份量不算多。東西偏鹹，氣氛還可以。,"The price is quite high, and the amount is not much.The things are salty, and the atmosphere is okay.",0.095,0.0,0.905,0.2263
餐點不錯，晚上聊天的好地方,"The meal is good, a good place to chat at night",0.392,0.0,0.608,0.7003
東西好吃，就是價位稍高、份量卻有點少,"The stuff is delicious, but the price is slightly higher and the portion is a bit less",0.128,0.0,0.872,0.3291
"東西好吃價格又合理😋
再配上啤酒真的很爽
只拍了一夜干而已 生魚片新鮮 串物類也味道夠👍
東西都好吃到一下就吃光了所以忘記拍😂 …","Good food and reasonable price 又
It's really cool with beer
I only took a night to dry it, and the fresh skewers of the sashimi are enough.
It's delicious when things are delicious, so forget to shoot ...",0.29,0.098,0.611,0.8761
"服務品質不錯
東西不錯吃
加一樣小菜
辣泡菜
超正點的
吃過會上癮
只有爽字","Good service quality
Good things
Add a side dish
Kimchin
Superpower
I will be addicted
Only",0.293,0.0,0.707,0.7003
與朋友下班小酌吃炸物串燒的好地方🍻 …,Eat a good place for fried fried skewers with friends with friends ...,0.476,0.0,0.524,0.8442
偏貴…炸蝦天婦羅…吃不習慣…,It's expensive ... fried shrimp tempura ... it's not used to eating ...,0.0,0.0,1.0,0.0
"東西好吃但小貴
很喜歡樓下對外窗 很有氣氛☺️","The things are delicious but Xiao Gui
I really like the atmosphere of the outer window downstairs ☺️",0.386,0.0,0.614,0.8761
氣氛輕鬆的日式居酒屋，裡面有另人驚艷的好食材，海膽，紅猴魚，圓鱈！日本啤酒也有！不錯吃的餐廳！👍 …,"The relaxed Japanese -style izakaya, there are other amazing good ingredients, sea urchin, red monkey fish, cod!There are Japanese beer!Good restaurant!👍 👍 ...",0.319,0.0,0.681,0.8951
餐點好吃道地，服務又親切，值得推薦的一家餐廳,"The meal is delicious, the service is kind, and it is worth recommending a restaurant",0.429,0.0,0.571,0.8402
東西好吃，點了這麼多東西都沒有雷,"The things are delicious, and there are no thunder after ordering so many things",0.207,0.123,0.67,0.3612
味道好 適合晚上聚餐想喝點小酒的地方,The taste is good for the place where you want to drink a little wine at night,0.219,0.0,0.781,0.4939
樓下座位適合小酌，樓上可以多人辦桌小聚。還可以事先預約請老闆幫忙配菜，讓整桌人吃得盡興，賓主都盡歡。海鮮、烤蛤蜊都很好，火鍋還可以請老闆加湯，真不錯吃。,"The seat downstairs is suitable for drinking, and you can get a lot of people at the table upstairs.You can also make an appointment in advance to ask the boss to help the side dishes, so that the whole table can be enjoyed, and the guest owners are happy.Seafood and grilled clams are very good. The hot pot can also ask the boss to add soup, which is really good.",0.158,0.0,0.842,0.9079
加點太麻煩 還要自己走去樓下 冷氣又開很小,"Add some too much trouble, and go to the downstairs downstairs and turn the air.",0.0,0.162,0.838,-0.4019
日式到地風格，海鮮很新鮮，氣氛很好，在台灣享受日本的風格,"Japanese style to the ground style, seafood is very fresh, the atmosphere is good, enjoy the Japanese style in Taiwan",0.338,0.0,0.662,0.8268
每樣都很好吃，服務很好。,Everything is delicious and the service is very good.,0.496,0.0,0.504,0.7841
好吃 老闆客氣 賓主盡歡,The delicious boss is polite to the guests,0.346,0.0,0.654,0.5719
有人情味，老板好，員工好，餐點好吃，氣氛佳，下次一定帶朋友再來!!!,"Humanistic, good boss, good employees, delicious meals, good atmosphere, you must bring friends again next time !!!",0.577,0.0,0.423,0.9466
"Nissan原廠認證中古車～經理
生日快樂。
超級好吃","Nissan original factory certification Middle car ~ manager
Happy birthday.
Super delicious",0.63,0.0,0.37,0.9274
食材新鮮，烹飪得宜！唯價格略高，與朋友一起小酌的好地方。自帶酒開瓶費300元。,"The ingredients are fresh and the cooking is appropriate!The price is slightly higher, and it is a good place to have a drink with friends.Comes with a bottle opening fee of 300 yuan.",0.15,0.0,0.85,0.6696
戶外座位很有趣，跟朋友一個在室內一個在室外聊天😂 …,"Outdoor seats are very interesting, chatting with friends one indoors chatting outdoors ...",0.356,0.0,0.644,0.7264
"第一次來訪，餐點美味，師傅燒烤技術一流，海鮮刺身新鮮甜美，椒鹽等佐料口味細緻，所以客單價稍高情有可原。

整間店美中不足就是一位外場綁著馬尾的女士。

一開始點餐時無主動介紹，在聽不清楚客人說話時大聲回應「蛤？」，我點完酒品以後即立刻收走菜單酒單轉身離去，沒有確認客人是否完全確認餐點了，讓人措手不及。

要特別提到的是，除了這位女士以外的店員都相當親切，上餐時也以元氣的聲音和提醒客人要上菜了，令人印象深刻。

餐間想再加點些什麼，外場女士回應「11點半廚房休息囉」低頭看錶，恰好11點半整，外場沒提醒最後加點時間，對第一次來訪的客人有些許不友善，也感到惋惜。

接著接近餐末，女士突然從我右側貼近道「可以結帳嗎？$1680」在明細和帳單都沒有主動提供下，男伴禮貌的提供她信用卡，幾分鐘後，女士拿著信用卡和收據猝不及防一句不吭的嘟到我臉前…這卡不是我提供的阿小姐？又一次的展現她對外場禮儀的缺乏。

離去前，我再次向櫃檯員工/老闆詢問了是否有明細，立刻獲得洋溢的微笑和禮貌提供，謝謝。

看著服務費和那位外場女士與熟客嘻笑，真心想建議店家提醒下這位員工的服務態度，任何工作都改由職人精神，更何況是一件如此美味的居酒屋。查看評論，這女士不是第一次引發用餐客人的關注了呢！加油喔","For the first visit, the meal is delicious, the master barbecue technology is first -class, seafood sashimi is fresh and sweet, and the flavors such as salt and salt are delicate, so the unit price is slightly affectionate.

The inadequate beauty of the whole store is a lady tied to a ponytail in the field.

At the beginning, I did not take the initiative to introduce it during the meal. I couldn't hear the guests in response to ""Clade?"" When I clicked the wine, I immediately took the menu and turned to leave. It is caught off guard.

What is mentioned in particular is that the clerks other than this lady are quite kind, and it is impressive to remind the guests with vitality and reminding guests to serve.

What do you want to add more in the meal? The ladies in the field responded to the ""half -half kitchen rest"" bowed their heads to look at the watch, which happened to be at 11:30. I did not remind the last time to add some time. I felt a little friendly and felt that the guests who visited the first visited. regret.

Then approaching the end of the meal, the lady suddenly approached the ""Can you check the checkout? $ 1680"" from the right side of me did not take the initiative to provide her credit card. After a few minutes, the lady held her credit card and receipt. I caught a word to my face without a word ... Isn't this card I provided by Miss A?Another show of her lack of etiquette on the field.

Before leaving, I asked the counter/boss again whether there was a detailed detail, and immediately got a full smile and politeness, thank you.

Watching the service fee and the lady and the cooked guests laugh, I really want to suggest that the store reminds the employee's service attitude. Any job is changed by the staff spirit, let alone such a delicious izakaya.View comments, this lady has not attracted the attention of the guests for the first time!Come on",0.135,0.038,0.827,0.9886
這裡的食材非常新鮮、我跟老公對於來這吃生魚片很安心。每一口都感受的到老闆對料理的堅持！氣氛很好的居酒屋、連不喝酒的我也很愛來這用餐！,"The ingredients here are very fresh, and my husband and I are very secure about eating sashimi here.Every bite feels the boss's insistence on cooking!Izakaya with a good atmosphere, even those who don't drink alcohol also love this meal!",0.27,0.0,0.73,0.9181
"店員親切，寵物友善餐廳。
菜色豐富，推薦明太子山芋、鹽燒雞肉。","The clerk is kind, pet -friendly restaurant.
The dishes are rich. It is recommended that the prince and salt roasted chicken.",0.414,0.0,0.586,0.9001
值得再次前往重複消費的好地方,It's worth a good place to go again and again,0.375,0.0,0.625,0.5859
寶寶跟小葶服務熱心 而且這邊推薦的食物都很不錯，適合下班後聚餐或是來小酌。特別推薦炸雞腿肉跟生魚片，烤物也很讚👍反正都很好吃啦！！,"The baby is enthusiastic about the service and the recommended food here. It is suitable for dinner after get off work or to drink.It is particularly recommended that fried chicken legs and sashimi, and the roasted items are also very delicious anyway!Intersection",0.23,0.0,0.77,0.8854
"外場女店員態度真的很差
上班時間頻頻和熟客聊天喝酒抽煙
反而對有需求的客人、需要點餐的客人置之不理
也不正眼看人，點個餐只會一直蛤蛤蛤
下次不會再來了 感受很差
相信不止我一個人覺得此位女店員服務態度有問題","The attitude of the female clerk in the field is really poor
Frequent work hours to chat with mature customers, drink, drink and smoke
Instead, it is ignored by the customers who need it and the guests who need to order
If you don't look at people, order a meal, you will only keep clams all the time
I won't feel bad next time
I believe that not only I think there is a problem with the service attitude of this female clerk",0.061,0.091,0.847,-0.4104
超好吃～ 服務超好👍推推推 …,Super delicious ~ service super good 推 push ...,0.742,0.0,0.258,0.9371
"店內氣氛佳
餐點好吃","The atmosphere in the store is good
Meal delicious",0.485,0.0,0.515,0.765
烤串好好吃，服務人員寶寶服務超好！,"The baking skewers are delicious, and the service staff service is super good!",0.519,0.0,0.481,0.8955
"我最近去了內湖無尽蔵居酒屋，真的是一個非常棒的體驗！這家居酒屋的環境非常舒適，裝潢簡約但卻不失溫馨感~適合一群朋友來聚餐或是單獨來品嚐美食。

他們的菜色真的是多種多樣👍有生魚片、燒烤、炸物、湯品等等，每道菜都讓我們驚艷不已。他們的生魚片非常新鮮，每一口都能感受到魚肉的甜味，燒烤也非常美味，肉質鮮嫩多汁，口感非常棒👍他們的炸物也非常出色，炸的非常酥脆，不油不膩，讓人吃了非常過癮。

除了食物以外，他們的酒也非常好喝🍺店員非常熱情地向我們介紹各種不同的日本酒，每一種都有不同的風味，我們可以根據自己的口味來選擇喜歡的酒品，店員的服務也非常出色，他們非常細心地為我們服務，讓我們感到非常受到重視。

總體來說，內湖無尽蔵居酒屋是一個非常好的選擇~他們的食物、酒品和服務都非常出色，價格也非常合理。如果你正在尋找一家好的居酒屋，我強烈推薦內湖無尽蔵居酒屋，相信你也會和我一樣喜愛這家店的美食和氛圍！","I recently went to the endless izakaya in Neihu, which is really a great experience!The environment of this house izakaya is very comfortable, the decoration is simple but not losing the warmth ~ suitable for a group of friends to dinner or taste food alone.

Their dishes are really diverse. There are diverse sashimi, barbecue, fried, soup, etc., and each dish makes us amazing.Their raw fish fillets are very fresh, and each bite can feel the sweetness of the fish, the barbecue is also very delicious, the meat is tender and juicy, and the taste is very good. It is very enjoyable to eat.

In addition to food, their wine is also very delicious. The clerk is very enthusiastic to introduce to us a variety of different Japanese wine, each of which has different flavors. We can choose the favorite wine and the service of the clerk according to our own taste. It is also very good. They serve us very carefully and make us feel very valued.

Generally speaking, the endless izakaya of Neihu is a very good choice ~ their food, wine and services are very good, and the price is very reasonable.If you are looking for a good izakaya, I strongly recommend the endless inner lake, I believe you will also like the food and atmosphere of this shop like me!",0.29,0.02,0.69,0.9978
"用料實在且新鮮，吃得到食材原味
服務親切 用餐舒適","The ingredients are really fresh, and the original flavor of the ingredients can be eaten
Careful dining and comfortable service",0.38,0.0,0.62,0.8313
"用餐時段想說看評論後，決定來這間居酒屋體驗人情味及美味兼具的餐點。整個用餐過程，從入門到點餐還有最後結束用餐時，店員親切的問我們餐點吃得還習慣嗎~我們在昨天十一點的時候加點後，師傅也迅速的出餐，而且營業時間到十二點半，有非常充足的用餐時間，沒有發生店員不禮貌或趕人的事情~
初次的居酒屋體驗很滿足，真的很開心~還會再度來訪!!!","After the meal, I want to say that after watching the comments, I decided to come to this izakaya to experience humanity and delicious meals.When the whole meal process, when the order from getting started to ordering, the clerk would ask us if we were used to the meal for meals ~ After we added a little at 11 o'clock yesterday, the master also quickly went out for meals, and the business hours of business hours, and the business time By 12:30, there is a very sufficient meal time, and no clerk is impolite or rushing ~
The first Izakaya experience is very satisfied, and I am really happy ~ I will visit again !!!",0.102,0.038,0.86,0.8467
"環境好、氣氛佳👍
適合小酌一杯的好去處","Good environment, good atmosphere 氛
Suitable for a good place to a drink",0.465,0.0,0.535,0.8271
"好吃到只剩空盤
要不是店員阻止我，連盤子都沒了","It's so delicious that there are only empty disks left
If it weren't for the clerk to stop me, even the market was gone",0.138,0.138,0.724,0.2484
好吃 服務又好 外場又漂亮 真的好棒,The delicious service is good and the field is beautiful and beautiful is really great,0.653,0.0,0.347,0.9628
裝潢很日式，生魚片很新鮮，烤物炸物都好好吃！服務也超好，店員熱情、老闆親切、喜歡這裡的氛圍,"The decoration is very Japanese, the sashimi is very fresh, and the baked objects are delicious!The service is also super good, the clerk is enthusiastic, the boss is kind, and likes the atmosphere here",0.405,0.0,0.595,0.9589
去過幾次，很喜歡店內的佈置風格，超愛烤飯糰和清酒蛤蜊，超好吃的～烤串也都很不錯，每次去都吃得很開心，推薦大家去～,"I have been to the store a few times, I like the layout style in the store, I love roasted rice balls and wine clams, super delicious ~ skewers are also very good, I eat well every time, I recommend everyone ~",0.387,0.0,0.613,0.9686
好吃 壽司 入口即化 超推,The delicious sushi entrance is super push,0.603,0.0,0.397,0.8225
服務人員很熱心，東西好吃。惠比壽的啤酒好喝！,The service staff is very enthusiastic and the things are delicious.Huibian's beer is delicious!,0.384,0.0,0.616,0.8169
店員很熱情！！有很正！東西也很好吃,The clerk is very enthusiastic!IntersectionIt's right!Things are also delicious,0.349,0.0,0.651,0.6467
"每次來都很開心 每道菜都好吃 完全無雷！！
下班後來放鬆開心的好地方 服務人員跟老闆人都超好服務超讚！感謝提供這麼好的地方","Every time I come, I am very happy every dish is delicious!Intersection
After get off work, the good local service staff and the boss are super good!Thank you for providing such a good place",0.322,0.0,0.678,0.9358
東西好吃，服務又好！！超讚！！,The things are delicious and the service is good!IntersectionIt's amazing!Intersection,0.322,0.0,0.678,0.6467
沒吃飽，出餐很慢，價格頗貴。第一次喝到可爾必思沙瓦像水一樣…還不如去7-11買來喝。然後吃到一半客人直接在店內抽菸🙄被迫變聞煙味邊吃還真是傻眼,"I did n’t eat, the meal was very slow, and the price was very expensive.The first time I drank Kerbishawa like water ... It is better to go to 7-11 to buy it.Then, half of the guests were so dumbfounded that they were forced to smell the smell of smoke in the store.",0.089,0.105,0.806,-0.2421
"很棒的一間食店，很 relax 的居酒屋，店內的員工老闆都跟客人打成一片。環境 cozi, 座位擺放路邊，邊聊天邊看路人風景，氣氛一流，讚～","A great restaurant, very relaxed izakaya, and the employee owner in the store made a piece with the guests.Environment cozi, the seat is placed on the side of the road.",0.213,0.0,0.787,0.8221
服務有夠好～吃蝦不沾手 XD,The service is good enough ~ eat shrimp and do not stick to the hand XD,0.45,0.0,0.55,0.8918
"我覺得這裡
氣氛很好
跟朋友或一個人
都是好舒服的環境
菜也好吃誒
真的推","I think here
The atmosphere is very good
Friends or someone
It's a so comfortable environment
The dishes are also delicious
Really push",0.433,0.0,0.567,0.9383
"以居酒屋來說，價格偏貴，食物偏難吃，分量偏少，食物送到都是冷的，不知道是不是巧合，同行的人吃完都拉肚子
論食材，論環境，論氣氛，論價位，都不會再回顧的一家店","In terms of izakaya, the price is expensive, the food is unpalatable, the weight is small, and the food is cold. I don’t know if it is a coincidence.
On ingredients, the environment, the atmosphere, and the price, there will",0.0,0.0,1.0,0.0
"請誠意做生意！媽媽去買四樣品項共600元，結帳時被收「1440元」，對店家信任沒有多想就付錢了。

回家之後才察覺不對勁，回店裡對帳，店員一副知道自己多算、不意外的樣子，一點歉意都沒有、還退得不乾不脆！！！

最後因媽媽堅持、花很多時間 一來一往，才把多付的錢都退回。（且沒有拿到發票）

看了前面的評論，看來多收錢是常態了！不過這次多840元太誇張囉。

**更：謝謝店家的回覆，但是因處理態度實在不佳，再加上我爬前面評論發現經常有小額多收費的歷史，之後並不會想再回去消費。

若已經是誠實處理，那我這邊更改為「請誠意做生意」，希望仔細算賬，不要再有這樣的問題，謝謝。","Please do business sincerely!My mother went to buy a total of 600 yuan, and was collected ""1440 yuan"" at the checkout. I paid without much trust in the store.

After returning home, he noticed that he was wrong. He returned to the store and returned. The clerk knew how much he was counting and not unexpected.IntersectionIntersection

In the end, because the mother insisted and spent a lot of time, I returned the more money.(And no invoice is obtained)

After reading the previous comments, it seems that it is normal to collect more money!But 840 yuan this time is too exaggerated.

** More: Thank you for your reply, but because of the poor handling attitude, coupled with my climbing previous comments, I found that there is often a history of small charges, and I do n’t want to go back to consumption afterwards.

If it is already honest, then I have changed to ""please do business sincerely"". I hope to settle accounts carefully. Don't have such a problem, thank you.",0.132,0.088,0.78,0.8686
今天哥們聚會，真的是吃的太開心了，點的樣樣都好吃不雷👍店員，老闆也都也很熱情待人親切👍👍👍👍👍👍👍會常來的，重點是寶寶很漂亮，一定要來！ …,"Today, the buddy party is really too happy, the order is delicious, and the bosses are also very enthusiastic about others. The point is that the baby is very beautiful. , Must come!Mowing",0.396,0.0,0.604,0.9604
聖誕節第一次來消費，店員都穿著聖誕樹造型的衣服，很特別，店內氛圍很好，服務生態度很不錯，食材也很新鮮，用料實在，價位這樣算合理啦，下次還會再來消費的🥰,"For the first time on Christmas, the clerk is wearing a Christmas tree -shaped clothes. It is very special. The atmosphere in the store is very good, the service ethics is very good, the ingredients are also fresh, the ingredients are real, the price is so reasonable, and I will come again next time again. Consumer 🥰",0.257,0.0,0.743,0.9582
"第一次吃到天婦羅上菜時直接泡在醬汁裡，上菜時下半部已經軟爛了，建議店家把醬汁分開放。

二樓雖然是非吸煙區，但從一樓竄上來的煙味非常重，也沒有窗戶，空氣沒流通很悶，簡直是二手菸區。

這次點的串物除了干貝好吃外，其他的普通，CP值偏低。烏龍麵200一小盤味道普通。海鮮大阪燒油膩，沒什麼料，幾乎都麵粉，個人覺得滿不好吃的。但酒還不錯。

整體來說吃完有種不知道今天到底吃到什麼卻又花一堆錢的感覺，吃完沒有滿足的心情。本來想說居酒屋應該很少有雷，但這家對我來說算雷了😅","For the first time, I was soaked in the sauce when I was serving the food. The lower half of the food was softened. It is recommended that the store open the sauce separately.

Although the second floor is a non -smoking area, the smoke smell from the first floor is very heavy, and there are no windows. The air is not very stuffy. It is a second -hand smoke area.

In addition to the delicious scallops at the skewers this time, the other ordinary, the CP value is low.A small plate of oolong noodles is ordinary.Seafood Osaka is greasy, there is no material, almost all flour, I personally feel that it is not delicious.But wine is pretty good.

On the whole, there is a feeling that I do n’t know what to eat but spend a lot of money today.I originally wanted to say that Izakaya should have little thunder, but this one is a thunder for me.",0.077,0.029,0.894,0.7227
"好吃到不行
人員親切
氛圍感滿滿的一間店 推推👍🏻👍🏻
第一名ㄉ居酒屋！ …","It's delicious
Kindness
A shop with a full sense of atmosphere push 👍🏻👍🏻
The first place is izakaya!Mowing",0.219,0.0,0.781,0.7901
超好吃，食材新鮮！來到這裡感覺超溫馨，服務很好，心目中第一名居酒屋,"Super delicious, fresh ingredients!I feel super warm when I came here, and the service is very good. The first izakaya in my mind",0.53,0.0,0.47,0.9595
很適合聊天喝一杯,Very suitable for chatting and drinking a drink,0.0,0.0,1.0,0.0
氣氛非常好，肉串很好吃，店員老闆服務很好，上菜迅速，味道比一般串燒店好吃很多！,"The atmosphere is very good, the meat skewers are delicious, the clerk and boss service is very good, the food is fast, and the taste is much better than the general skewers!",0.322,0.0,0.678,0.9228
另一間（金湖店）半夜也常常很吵，而且有時連半夜關店了，一群人還在唱卡啦ok或放音樂到3、4點，而且每次經過騎樓一堆人抽菸超臭，所以特地來文德店看看大家的評論，看看老闆是分店沒管好還是老闆的做事風格就是這樣，看到其他住戶的留言，做生意做成這樣，我雖然沒來這間吃過，還是先給最低的一顆星，等到哪天老闆肯把兩間店都改善，我再把一星留言刪除。,"Another (Jinhu Store) is often noisy in the middle of the night, and sometimes it is closed in the middle of the night. A group of people are still singing cards OK or placing music to 3 or 4 o'clock, and each time a bunch of people go through a bunch of people to smoke, they are super smelly. , So come to Wende Store to see everyone's comments, see if the boss is not well or the boss's style of doing things. , Still give the lowest star first. When the boss is willing to improve both stores, I will delete one star with a message.",0.083,0.052,0.864,0.6827
東西還不錯吃，地點也離家裡很近，喝點小酒走路回家還不錯。只是在二樓外場服務的走動頻率有點低，服務跟點餐需求都要特別走到一樓去。另外，當天晚上附近的兩桌的用餐的人，音量已經大到我跟朋友的話對話都有點聽不清楚，所以整體的體驗也有些影響。,"Things are not bad, the location is very close to home, and it is not bad to drink a little wine and walk home.It is only a bit low on the walking frequency of the outside field on the second floor. The service and ordering needs must be particularly walked to the first floor.In addition, the people at the two tables near the two tables near that night were so large that the conversation with my friends was a bit unclear, so the overall experience also had some impact.",0.091,0.042,0.867,0.6908
店員人很好很可愛很熱情，餐點會不定期更新很好吃，很適合小酌，聚會聊天的好地方，大推,"The shopkeeper is very good and cute, very fond, the meal will be unregular updated very good food, very suitable for small teas, gathering chat good place, big push",0.426,0.0,0.574,0.9436
以前很愛來這裡點酒蒸蛤蜊，上一次吃覺得蛤蜊有臭味+沙沒吐乾淨，想說可能是個案，這次再給個機會去，結果還是一樣有微微腥臭+沙🥲🥲🥲 …,I used to love here to order wine and steaming clams. The last time I felt that the clams had odor+sand didn't vomit clean. I wanted to say that it might be a case. This time I gave another chance.,0.136,0.05,0.814,0.6049
"炸雞軟骨必點👍🏻👍🏻👍🏻
已經回訪好多次了，酒蒸蛤蜊、握壽司、生魚片、炒水蓮每樣都很讚，隨便點都不會失望的店！
店員也很親切，很適合下班來喝一杯放鬆心情 …","Fried chicken cartilage must be ordered
It has been visited many times. Steaming clams, holding sushi, sashimi, and fried lotus lotus are all very good.
The clerk is also very kind, it is suitable for drinking a glass of relaxation after get off work ...",0.197,0.0,0.803,0.883
心情不好一個人來時，店員跟老闆都會熱情招待，完全不會冷落客人，招牌一夜干跟牛舌都讓人回味無窮，是一間會推薦給朋友們的店，一樓座位區可以抽菸，與朋友喝酒聊天相當方便。,"When a person is in a bad mood, when a person comes, the clerk and the boss will warmly entertain, and they will not leave the guests at all. The signboards overnight and the beef tongue are all memorable. It is a shop that will be recommended to friends. It is quite convenient to chat with friends.",0.209,0.052,0.739,0.8247
食物普通，串燒缺乏熱度及香氣，候餐時間極長，但價格偏高加上服務費後更高，加上沒有供應茶水，要這個服務費看不出是什麼道理。,"The food is ordinary, the skewers lack the heat and aroma, and the time is very long, but the price is higher and the service fee is higher. In addition, there is no tea, and it is not the reason for this service fee to see.",0.0,0.092,0.908,-0.5346
台北市數一數二好吃又新鮮的生魚片私心推薦一夜乾一定要點（自家店內熟成）肉質細嫩就像剛抹完珍珠在臉上的皮膚吃進去🥰🥰 …,The best of the best and fresh raw fish slices in Taipei City is recommended to dry overnight (cooked in your own store) The flesh is tender like just wiping the skin of pearls on your face.,0.319,0.0,0.681,0.9325
"來n年了
東西好吃，服務超級好
愛店之一❤️","It's come to N years
The stuff is delicious, the service is super good
One of the love shop ❤️",0.464,0.0,0.536,0.9403
