Original,EN,Positive,Negative,Neutral,Compound
優質氛圍，喝酒小酌好去處，食材新鮮，均現點現做，下班後紓壓的好去處。,"High -quality atmosphere, good drinking and drinking, fresh ingredients, all of them are made now, and you can relieve the pressure after get off work.",0.249,0.071,0.68,0.6705
"《美食按個讚》內湖平價生蠔氣氛high
推薦：招牌生蠔、招牌蒜烤生蠔、紹興雞肉串","""Food Praise"" Inner Lake Elastic Oyster atmosphere HIGH
Recommendation: signature oysters, signature garlic grilled oysters, Shaoxing chicken skewers",0.175,0.0,0.825,0.5574
好吃，但價位應該算不便宜，室內空間迴音較大……,"It is delicious, but the price should be cheap, and the indoor space echo is large ...",0.128,0.0,0.872,0.3291
中午有便當，價位約 99~ 130 TWD，座位舒適，飲料好喝,"There is a bento at noon, the price is about 99 ~ 130 TWD, the seats are comfortable and the drinks are delicious",0.25,0.0,0.75,0.7906
老闆說因為是現烤的，出菜時間會比較慢，請見諒,"The boss said that because it was grilled, the dishes will be slower, please forgive me",0.239,0.0,0.761,0.5267
老闆人帥人好，食材新鮮好吃，喜歡炸蛋沙拉、烤蓮藕、烤金針菇～,"The boss is handsome, the ingredients are fresh and delicious.",0.568,0.0,0.432,0.8481
平均來說每道菜都很用心，口味調的很好,"On average, each dish is very careful, and the taste is very good",0.316,0.0,0.684,0.6232
好吃是王道，老闆親切 ，環境Fu超讚,"The delicious is the king, the boss is kind, the environment is super happy",0.595,0.0,0.405,0.9403
前些日子去邊吃邊直播，老闆不嫌棄我講話大聲，而且蠻客氣的，很喜歡,"A few days ago, I went to live and live, and the boss did not dislike my speech loudly, and very polite, I like it very much",0.165,0.0,0.835,0.6056
好吃，價格合理，適合朋友小聚的好地方。,"It is delicious, the price is reasonable, and it is suitable for a good place for friends to gather.",0.377,0.0,0.623,0.8658
餐點不錯，但價位偏高，所以cp值一般,"The meal is good, but the price is high, so the CP value is average",0.295,0.0,0.705,0.6647
好吃的創意燒烤,Delicious creative barbecue,0.868,0.0,0.132,0.765
手工雞油飯、節瓜串超好吃！服務人員很認真親切！,Handmade chicken oil rice and skewers are delicious!The service staff is very serious!,0.0,0.154,0.846,-0.2908
價格實在，食物也很美味，是下班小酌的好去處,"The price is real, and the food is also delicious. It is a good place to get off work",0.28,0.0,0.72,0.765
東西好吃～～上餐節奏也很棒～～～推！,It ’s delicious ~~ The rhythm of the meal is also great ~~~ Push!,0.403,0.0,0.597,0.8439
食物好吃，價格也很親民，老闆人也很親切,"The food is delicious and the price is very close, and the boss is very kind",0.346,0.0,0.654,0.8122
"居然有四川麻辣魚鍋耶✌
菜好服務好 對面有地下停車場","Actually there are Sichuan spicy fish pot yes
Good vegetable service, good on the opposite side, there is an underground parking lot",0.309,0.0,0.691,0.8176
東西好吃，價格不貴，CP值高。燒烤配啤酒，讚啦,"It is delicious, the price is not expensive, and the CP value is high.Barbecue with beer, like it",0.364,0.0,0.636,0.8225
串烤都很不錯！鐵板烤豬肉很油但吃得很過癮,"Baked skewers are very good!Iron board grilled pork is very oily, but it is very enjoyable",0.234,0.0,0.766,0.6789
東西超好吃，位置有限要早點來哦,"The things are super delicious, the location is limited to come earlier",0.411,0.103,0.486,0.7717
今天點的烤魚鍋，實在是太好吃了，不得不推😂😂😂比水x好吃太多 …,The grilled fish pot I ordered today is really delicious. I have to push it much better than the water x ...,0.256,0.0,0.744,0.7841
謝謝老吳招待，朋友老婆生日很開心，餐點也美味,"Thank you Lao Wu for your hospitality, my friend's wife is very happy, and the meals are delicious",0.405,0.0,0.595,0.8805
串燒好吃又不貴，但等了好久才上ㄧ道,"The skewers are delicious and not expensive, but I have waited for a long time to go to the way",0.11,0.0,0.89,0.3291
"變難吃了，炸蛋沙拉沒以前好吃｡
烤蔬菜很油｡","It's hard to eat, fried egg salad is not delicious before
Baked vegetables are very oily",0.0,0.239,0.761,-0.5264
肉串不ok又貴…生蠔小顆不鮮…被雷了…,The meat skewers are not ok and expensive ... oysters are small ... I have been thundered ...,0.0,0.1,0.9,-0.2235
"燒烤好吃，朋友相聚喝酒的好地方。
2015.10.17 星期六晚上","Barbecue is delicious, friends gather together to drink.
2015.10.17 Saturday night",0.43,0.0,0.57,0.7783
朋友介紹去食物超好吃，聚餐好去處,"Friends introduce food to food and delicious food, go for a good place for meals",0.447,0.0,0.553,0.8658
下班後聚餐好地點，有空車可到，但無捷運,"After getting off work, a good place for meals, there is a vacant car to get, but there is no MRT",0.082,0.118,0.8,-0.2144
氣氛佳 能抽煙 看球賽,Atmosphere Jianeng smoking watching,0.0,0.0,1.0,0.0
食物還行，室外吵雜難忍，還是選室內好,"The food is okay, the outdoor noise is unbearable, it is better to choose the room",0.255,0.0,0.745,0.5859
超級無敵好吃,Super invincible delicious,1.0,0.0,0.0,0.8957
室內位置不多、很快被訂滿，其實也不便宜。,"The indoor position is not much and it is quickly full, but it is not cheap.",0.0,0.0,1.0,0.0
烤魚新鮮美味CP值也高 推👍🏻👍🏻 …,Baked fish fresh and delicious CP value is also high ...,0.512,0.0,0.488,0.8126
不是只有串燒好吃，麻辣魚鍋也很棒,"It's not just skewers and delicious, and the spicy fish pot is also great",0.394,0.0,0.606,0.8316
推薦的菜色都蠻好吃的很適合下酒,The recommended dishes are pretty delicious and suitable for wine,0.554,0.0,0.446,0.8271
下班喝酒聚會的好地方，喝酒建議不要開車 附近容易臨檢,"A good place for drinking party off work, it is recommended not to drive nearby for drinking",0.346,0.0,0.654,0.7506
烤鯖魚爆幹好吃，吃N次啦～～～,"Baked fish is delicious and delicious, eat it N times ~~~",0.451,0.0,0.549,0.8126
烤肉功夫很厲害，烤出來的肉熟度恰好,"The barbecue kung fu is very powerful, the roasted meat maturity is just right",0.156,0.237,0.606,-0.3832
東西不錯吃，老闆娘熱情！,"Good things, the boss is enthusiastic!",0.615,0.0,0.385,0.75
"ㄧ直漲價……………
好吃，但越來越貴惹
哭哭","Always rising price ................
It's delicious, but getting more and more expensive
Cry",0.131,0.255,0.614,-0.4969
"東西好吃 上菜快速
希望桌子大點","Good food is delicious and fast
Hope the table is big",0.543,0.0,0.457,0.8591
烤魚真的好好吃😋很好吃的食物很貼心的服務👍 …,The grilled fish is really delicious.,0.444,0.0,0.556,0.6115
服務好，菜色好吃，酒好喝。,"The service is good, the dishes are delicious, and the wine is delicious.",0.507,0.0,0.493,0.8834
不錯的餐廳，都值得推！,Good restaurants are worth pushing!,0.629,0.0,0.371,0.6239
超好吃！服務生很棒！敲棒der,Super delicious!The waiter is great!Knock Der,0.473,0.0,0.527,0.6688
好吃，想再吃櫻花蝦高麗菜,"It's delicious, I want to eat cherry shrimp cabbage Korean cabbage",0.357,0.0,0.643,0.6124
環境讓人放鬆 很棒的一間餐廳,A restaurant with a great environment,0.451,0.0,0.549,0.6249
鍋物很好吃，蠻有特色,"The pot is delicious, and it is quite distinctive",0.316,0.0,0.684,0.5719
這裡東西好吃服務人員有好棒,The delicious service staff here is great,0.609,0.0,0.391,0.8316
好好 但 價格偏高，冷氣不冷,"Good but the price is high, air -conditioning is not cold",0.163,0.0,0.837,0.2382
服務親切👍 …,Careful service 👍 ...,0.286,0.0,0.714,0.1531
好吃的店、值得再度光臨,"A delicious store, worth visiting again",0.583,0.0,0.417,0.6808
服務生茶倒的很好  只是不喝酒,The waiter tea is very good just not drinking,0.285,0.0,0.715,0.4927
蛤蜊鍋+豬肉片+鴨肉丸，好吃！,"Clam pot+pork slices+duck meatballs, delicious!",0.499,0.0,0.501,0.6114
服務很好，菜色也很棒,"The service is very good, and the dishes are also great",0.448,0.0,0.552,0.807
"環境不錯
但隔天開始拉肚子…","Good environment
But I started diarrhea the next day ...",0.178,0.0,0.822,0.2382
好停車，同事聚餐的話很方便,"Good parking, it is very convenient for colleagues to dinner",0.244,0.0,0.756,0.4404
很開心的聚會場所，服務很貼心,"Very happy party place, the service is very intimate",0.499,0.0,0.501,0.7889
好好吃呀 肉跟麵都好好吃,"It's delicious, the meat is delicious",0.649,0.0,0.351,0.8126
食物好吃，服務生活潑，不錯,"The food is delicious, the service life is splattered, it is good",0.398,0.0,0.602,0.765
杏包菇浸泡奶油後料理，令人驚艷！,"The cream is soaked in cream, which is amazing!",0.338,0.0,0.662,0.6239
店員很熱情:)內用冷氣涼,The clerk is very enthusiastic :) Use air -conditioning cooling inwardly,0.429,0.0,0.571,0.7764
讚讚讚 東西好吃 烤魚超推,Praise praise things delicious grilled fish super push,0.787,0.0,0.213,0.9413
"生蠔便宜好吃,很新鮮,很過癮","The oysters are cheap and delicious, very fresh, very enjoyable",0.582,0.0,0.418,0.8674
東西很好吃 服務人員很好,"Things are very delicious, service staff are good",0.535,0.0,0.465,0.7841
餐點好吃 服務好,"Good meal, good service",0.744,0.0,0.256,0.7003
離公司近，商業午餐好吃,"Near the company, commercial lunch is delicious",0.381,0.0,0.619,0.5719
石板味噌五花豬肉超讚的!!!,Slave miso pork pork is super happy !!!,0.586,0.0,0.414,0.8582
氣氛佳，食物美味~,"Good atmosphere, delicious food ~",0.688,0.0,0.312,0.765
初体驗Good！想再來。,First experience Good!Want to come again.,0.0,0.0,1.0,0.0
服務好，氣氛佳！,Good service and good atmosphere!,0.67,0.0,0.33,0.7263
麻辣烤魚鍋好吃～,The spicy grilled fish pot is delicious ~,0.346,0.0,0.654,0.5719
下班聚會小酌的好地方,A good place to get off work at get off work,0.225,0.0,0.775,0.4404
超級好吃喔！,It's so delicious!,0.682,0.0,0.318,0.6468
食材新鮮，好吃,Fresh and delicious ingredients,0.75,0.0,0.25,0.7184
好吃，適合聊天,"It's delicious, suitable for chatting",0.481,0.0,0.519,0.5719
東西都好吃！！,Everything is delicious!Intersection,0.0,0.0,1.0,0.0
食物美味，氣氛佳,Food delicious and good atmosphere,0.688,0.0,0.312,0.765
蠻精緻的烤肉餐廳,Pretty delicate barbecue restaurant,0.688,0.0,0.312,0.5267
烤肉串新鮮好吃,Baked meat skewers are fresh and delicious,0.545,0.0,0.455,0.7184
讚👍東西好吃 …,Like something delicious ...,0.756,0.0,0.244,0.7351
超新鮮超好吃,Super fresh and delicious,0.908,0.0,0.092,0.872
好吃 店員熱情,Delicious shop clerk enthusiasm,0.767,0.0,0.233,0.765
烤魚比水貨好吃,Baked fish is better than parallel imports,0.326,0.0,0.674,0.4404
闆娘很親切,Ban Niang is very kind,0.359,0.35,0.291,0.024
好吃好吃好舒適,"It's delicious, delicious and comfortable",0.843,0.0,0.157,0.8934
小遊戲很刺激,Mini games are very exciting,0.466,0.0,0.534,0.5413
蛤蜊湯好喝,Clam soup is delicious,0.552,0.0,0.448,0.5719
不錯吃,Good food,0.744,0.0,0.256,0.4404
樂樂服務很好,Lele service is very good,0.444,0.0,0.556,0.4927
員工訓練不足,Insufficient employee training,0.0,0.0,1.0,0.0
讚讚,Praise,1.0,0.0,0.0,0.5574
我和一些當地人一起去了這裡。食物美味得令人難以置信,I went here with some locals.Food delicious is incredible,0.316,0.0,0.684,0.5719
美味的食物，快速的服務，但即使沒有酒精飲料，價格也不貴。不會考慮重訪。他們有特別的冷凍辣醬麵包，非常適合帶回家。,"Delicious food, fast service, but even without alcoholic beverages, the price is not expensive.Do not consider re -visits.They have special frozen hot sauce bread, which is very suitable for taking home.",0.169,0.0,0.831,0.7096
好吃,tasty,0.0,0.0,1.0,0.0
超好吃！酒也好喝,Super delicious!Wine is also delicious,0.725,0.0,0.275,0.8356
"菜單上有來自日本和法國的生牡蠣。
我喜歡這裡炸醬麵的口感。
火鍋無論在哪裡吃，味道都是一樣的。","The menu is raw oysters from Japan and France.
I like the taste of fried noodles here.
No matter where the hot pot is eaten, the taste is the same.",0.079,0.034,0.887,0.3455
喝酒聊天很不錯的地點，印像中週六還會辦一些活動，讓客人能夠參與。價格不高，食物不錯，交通麻煩一些。,"Drinking and chatting is very good, and some activities will be held on Saturday in the impression for guests to participate.The price is not high, the food is good, and the traffic is troublesome.",0.194,0.08,0.727,0.5709
可口的！閒逛的好地方！,Affordable!Good place to wander!,0.0,0.0,1.0,0.0
乾淨的浴室。很好的沙拉。好喝的冰啤酒。友好的工作人員。內部和外部區域。價格合理,Clean bathroom.Very good salad.A delicious ice beer.Friendly staff.Internal and external areas.Reasonable price,0.508,0.0,0.492,0.8519
好吃、cp值高、美味,"Delicate, high CP value, deliciousness",0.762,0.0,0.238,0.6597
好吃！,tasty!,0.0,0.0,1.0,0.0
餐廳不太大，和朋友一起吃很開心。好吃的食物,"The restaurant is not too big, and I am very happy to eat with my friends.Delicious food",0.2,0.0,0.8,0.6115
好吃,tasty,0.0,0.0,1.0,0.0
好吃 快速上菜 每美味,"It's delicious and delicious, every delicious food",0.735,0.0,0.265,0.9022
好吃，cp直高,"It's delicious, CP value is high",0.604,0.0,0.396,0.7269
好吃的不得了~一定要來！,It's so delicious ~ Must come!,0.461,0.0,0.539,0.6468
很好吃，茶好喝,"It's delicious, the tea is delicious",0.649,0.0,0.351,0.8126
與朋友聚會享用食物和飲料的好地方,Enjoy food and drinks with friends,0.612,0.0,0.388,0.743
非常好的地方但是超級貴。,Very good place but super expensive.,0.651,0.0,0.349,0.815
好吃！,tasty!,0.0,0.0,1.0,0.0
好吃，份量多,"Delicate, a lot of portion",0.231,0.0,0.769,0.0516
閒逛、吃喝玩樂的好地方。,"Wandering, eating, drinking and playing a good place.",0.439,0.0,0.561,0.5719
很棒的食物和氛圍。,Great food and atmosphere.,0.577,0.0,0.423,0.6249
烤物都很好吃,Baked objects are delicious,0.552,0.0,0.448,0.5719
內湖最好吃的餐廳~,The best restaurant in Neihu ~,0.457,0.0,0.543,0.6369
真的超好吃！ ！ ！,It's really delicious!IntersectionIntersection,0.0,0.0,1.0,0.0
超好吃😍 …,Super delicious ...,0.884,0.0,0.116,0.8225
好吃好玩,Delicious and fun,0.875,0.0,0.125,0.7906
牛肉，好ㄘ,"Beef, good ㄘ",0.592,0.0,0.408,0.4404
好吃喔,It's delicious,0.787,0.0,0.213,0.5719
好吃唷！,Delicious!,1.0,0.0,0.0,0.6114
味道一般，不上不下,The taste is average.,0.0,0.0,1.0,0.0
大推,Push,0.0,0.0,1.0,0.0
好粗,So rough,0.0,0.0,1.0,0.0
食物不錯,Good food,0.744,0.0,0.256,0.4404
朋友下班喝杯的好地方,A good place for friends to drink a cup from get off work,0.353,0.0,0.647,0.7184
非常好吃！,Very delicious!,0.811,0.0,0.189,0.6468
好ㄘ,Good -looking,0.744,0.0,0.256,0.4404
好屌,Nice,1.0,0.0,0.0,0.4215
好吃,tasty,0.0,0.0,1.0,0.0
非常好,very good,0.762,0.0,0.238,0.4927
很好吃,Delicious,1.0,0.0,0.0,0.5719
👍👍👍👍 …,👍👍👍👍 …,0.0,0.0,1.0,0.0
太好吃了,It's so delicious,0.666,0.0,0.334,0.6115
食物很好吃,Food is delicious,0.649,0.0,0.351,0.5719
👍👍👍👍👍👍 …,👍👍👍👍👍👍 …,0.0,0.0,1.0,0.0
聚餐喝點的好地方,Good place to drink dinner,0.42,0.0,0.58,0.4404
好食物 ！,Good food!,0.761,0.0,0.239,0.4926
聚餐好地方,Good place for dinner,0.492,0.0,0.508,0.4404
非常好的地方,Very good place,0.615,0.0,0.385,0.4927
好食物！,Good food!,0.761,0.0,0.239,0.4926
慢,slow,0.0,0.0,1.0,0.0
清爽,Refreshing,0.0,0.0,1.0,0.0
好的,OK,1.0,0.0,0.0,0.296
很棒的服務,Great service,0.804,0.0,0.196,0.6249
很棒棒！,Very great!,0.824,0.0,0.176,0.6893
好地方！,Good place!,0.761,0.0,0.239,0.4926
一般,generally,0.0,0.0,1.0,0.0
牡蠣與蜜蜂！,Oyster and bee!,0.0,0.0,1.0,0.0
還可以,Well enough,0.677,0.0,0.323,0.2732
好地方,Good place,0.744,0.0,0.256,0.4404
非常好吃,Very delicious,0.8,0.0,0.2,0.6115
便宜美味,Cheap and delicious,0.649,0.0,0.351,0.5719
好吃,tasty,0.0,0.0,1.0,0.0
✌️✌️✌️✌️,✌️✌️✌️✌️,0.0,0.0,1.0,0.0
太好吃了,It's so delicious,0.666,0.0,0.334,0.6115
好吃,tasty,0.0,0.0,1.0,0.0
好吃,tasty,0.0,0.0,1.0,0.0
好吃！,tasty!,0.0,0.0,1.0,0.0
好吃～～～,Delicious ~~~,0.787,0.0,0.213,0.5719
好吃😋 …,Delicious 😋 ...,0.481,0.0,0.519,0.5719
好好吃,Delicious,1.0,0.0,0.0,0.5719
好吃,tasty,0.0,0.0,1.0,0.0
好吃,tasty,0.0,0.0,1.0,0.0
好吃！,tasty!,0.0,0.0,1.0,0.0
好吃,tasty,0.0,0.0,1.0,0.0
好吃,tasty,0.0,0.0,1.0,0.0
