Original,EN,Positive,Negative,Neutral,Compound
"意外發現一間很適合帶長輩、請客的質感中菜餐廳✌🏻
但份量有稍微偏少，建議同行友人有男生或胃口比較好的朋友，要多點幾道，最推東坡肉、鍋燒餅、炸蝦👍","An accident found that a very suitable Chinese restaurant is suitable for elders and petitioners ✌🏻
However, there are a little bit of weight. It is recommended to have friends with friends or friends who have a better appetite. A few more ways to push Dongpo meat, pot cakes, fried shrimp 👍",0.245,0.044,0.711,0.9201
"用餐環境明亮而寬敞，無論人潮多寡都有舒適的一方座席；外場服務人員親切專業有效率，儘管在尖峰時間前來，也簡要的提醒餐點口味與特色，亦徵詢飲品甜點的出餐順序，偶稍有餐點漏上，也能在回饋後儘速出餐。

餐點大致美味，份量適中，少部分份量較精巧的，那就...多點一些品項吧；本次用餐均以單點為主，價格依菜式性質各有高低，但整體而言在附近地段算是能有飽足感、cp值不虧的。

想回饋的部分，唯獨白飯以碗計價$25/碗，若能推出以人數盛裝一鍋，更有中式菜點的彈性與熱絡；另當中的精力蚌蚌湯，雖然人員有介紹特別是老母雞慢燉熬煮的白湯，但同行友人均對於湯底稍有肉腥燥味的特色不甚習慣到有點怕的程度，若對於肉味敏感的食客可再考慮。","The dining environment is bright and spacious, and there is a comfortable seat seat regardless of the crowds; the service staff of the outside field is intimate and professional. Although the peak time comes, it also briefly reminds the taste and characteristics of the meals. There is a little meal leaking, and you can also go out as soon as possible after the feedback.

The meal is roughly delicious, the portion is moderate, and the amount of a small part is more exquisite, then ... more items; this meal is mainly a single point, the price is based on the nature of the dishes, but overall In the nearby area, it can be satisfactory and CP value is not lost.

The part you want to give back is only a vain rice for a bowl of $ 25/bowl. If you can launch a pot with a number of people, there is more flexibility and warmth of Chinese dishes; Slowly stewed and boiled white soup, but fellows are not very accustomed to a bit of fear of the soup base with a slightly fleshy flavor. If you can consider it for sensitive meat, you can consider it.",0.12,0.037,0.844,0.9334
每道菜都很好吃，對重口味的我來說很對味，6個人吃下來每人約八百元，還吃不太完，店面很乾淨明亮,"Each dish is delicious, and I am very right for the heavy taste. The 6 people eat about 800 yuan per person.",0.15,0.0,0.85,0.5719
幫家人慶生，服務人員態度親切且非常客氣！我們5人點了四人套餐另單點三樣菜，每一道都很符合家人胃口，且店家很貼心，特別多招待一份甜點。另外，沒想到中餐廳也可以帶寵物，推推寵物友善餐廳好選擇！,"Help your family to celebrate your birthday, the service staff attitude is kind and very polite!We ordered the four -person set meal for another three dishes. Each was in line with the appetite of the family, and the store was very intimate.In addition, I did not expect that Chinese restaurants can also bring pets to push pet friends good restaurants!",0.23,0.0,0.77,0.9467
"餐點、服務、氣氛、店內裝潢都非常不錯的一間店。
餐點風格算是川菜搭配西式風格，所以有些餐點的外觀看起來和以往的川菜風格有相當大的落差。
特別是那個鞦韆晾肉架(蒜泥白肉)非常明顯XD
本次點了十八彎肥腸阿干鍋、鞦韆晾肉架、經典菜飯、菌菇青花菜、嬤嬤的老皮嫩肉、手作白蘭地提拉米蘇。
每道菜的印象都很不錯，老皮嫩肉的味道倒是有點柴魚味較濃郁偏甜香，醬料讓我想到開飯，挺棒的。
肥腸的部分建議還是配飯，較油膩與鹹些，但相當下飯。
提拉米蘇的部份算是很有趣的體驗，會來桌邊現場做提拉米蘇給你吃，味道也是很不錯，甜香咖啡香濃郁不會死甜，很棒的飯後甜點。
滿適合聚餐、約會、單純吃飯......等行程，不管哪一種面相都能夠得到滿足。

2024/08/16 更新，後續又再訪了兩、三趟，但是吃到的食物都比不上第一次點的餐點。所以直接調降評價XD","A shop with a very good meal, service, atmosphere, and interior decoration.
The meal style is considered to be a Western style, so the appearance of some meals seems to have a considerable gap with the previous Sichuan cuisine style.
Especially the autumn thousand drying meat rack (garlic white meat) is very obvious XD
This time, I ordered eighteen bending fat intestines Agan pot, autumn thousand drying meat racks, classic vegetable rice, mushroom mushrooms, green cauliflower, old skin tender meat, hand -made Bailan Diramisu.
The impression of each dish is very good. The flavor of the old skin tender meat is a bit of the flavor of the firewood. The sauce makes me think of the meal, which is great.
Part of the recommendation of the fat intestines is to match rice, which is more greasy and salty, but it is quite meal.
The part of the Tiramisu is a very interesting experience. I will come to the table to do Tiramisu to eat it. The taste is also very good. The sweet fragrant coffee is strong and will not be dead. It will be great after meals.
It is suitable for dinner, dating, simple meal ...... and other itinerary, no matter what kind of appearance can be satisfied.

2024/08/16 was updated, and I visited two or three trips in the future, but the food it was eaten was not as good as the first order.So directly reduce the evaluation XD",0.181,0.015,0.804,0.9937
"我們跟很久沒聚的朋友一起點了6人套餐,份量很足,味道很好,鱸魚蒸的很滑嫩.整體來說都是很不錯的","We ordered 6 people set meals with friends who have not gathered for a long time. We have a good amount and good taste. The sea bass is smooth and tender. Overall, it is very good.",0.274,0.0,0.726,0.902
"餐點精緻美味，氣氛也很好。也適合十人以上的聚會！
後記：第三次來訪，因為等人我就照了一下菜單想紀念一下，結果男服務生馬上過來說不可以照菜單！說網站都有菜單可以查。
我覺得好笑，什麼叫不能照菜單？？ 請問Google 這麼多分享的相片，你們是不是也要撤下？如果不能照菜單，你們要不要直接在菜單上註明“不可照相”！？
口氣這麼差！
今天原來是老闆不在，所以真是不好的經驗~","The meal is delicate and delicious, and the atmosphere is also very good.It is also suitable for more than ten people!
Postscript: The third visit, because I took a look at the menu and wanted to commemorate it. As a result, the male waiter came to say that he could not follow the menu!It is said that the website has menu to check.
I think it's funny, what is the menu that can't be based on the menu?IntersectionDo you have to withdraw so many photos that google shared?If you can't follow the menu, do you want to indicate ""not to take pictures"" directly on the menu!Intersection
It's so bad!
Today it turned out that the boss was not there, so it was really bad experience ~",0.077,0.06,0.864,-0.5736
"再再次來吃飯BAR，有新菜！味道更是美味！我喜歡吃這家。
再次光臨，好吃的餐廳就是值得一吃再吃。
服務人員態度親切，食材新鮮，味道鮮美，講究吃的朋友可以來嚐嚐，真的很好吃，下次還會再來。
飯BAR位於內湖科學園區精華地段，在內科上班的人每天都會經過這裡，他們的右邊是星巴克，左邊是台新銀行，這裡唯一不方便就是停車，必須停到別棟的大樓停車場。
推薦他們的東坡肉，這是來這的朋友必點的菜色之一，入口不油、不膩，會一口接著一口的咬下肚！
飯BAR的特色就是在於菜色的美味，我前前後後吃了兩次，每當與朋友約吃飯的時候，飯BAR都會是我選擇的其中之一，真的只是因為好吃。
還有，還要推薦五花肉和娃娃菜，雖然感覺都是普通的菜色，但是吃過以後會讓你還想再來吃，他們的所用的食材新鮮、佐料恰當適量、火候作功掌握細膩。","Come again to eat again, there are new dishes!The taste is even more delicious!I like to eat this house.
Come again, delicious restaurants are worth eating again.
The service staff has a kind attitude, the ingredients are fresh, and the taste is delicious. Friends who are particular about eating can taste it. It is really delicious and will come again next time.
Fan Bar is located in the essence of the Neihu Science Park. People who work in the Department of Medicine pass through here every day. On the right is Starbucks and the New Bank on the left. The only inconvenience here is parking, and it must be parked to other building parking lots.
Recommend their Dongpo meat. This is one of the dishes that friends who come here. The entrance is not oily or greasy.
The characteristic of the rice is the deliciousness of the dishes. I ate twice before and after. Whenever I have an appointment with my friends, the rice BAR will be one of me. It is really just delicious.
In addition, it is recommended to be pork belly and doll vegetables. Although it feels like ordinary dishes, it will make you still want to eat after eating. Their ingredients they use are fresh, appropriate and appropriate, and delicate work.",0.209,0.01,0.781,0.9927
在上海待了5年 屬於台式口味 蟹黃醬太淡了 其它三道都ok 有紅燒肉沒油爆蝦 就不是很正宗。,"After 5 years in Shanghai, it belongs to the desktop flavor crab and yellow sauce. The other three are all OK. It is not very authentic.",0.0,0.0,1.0,0.0
"菜餚精緻美味
每道菜都別具特色
帶著家人享用得很開心
期待下次再來訪！","Exquisite and delicious dishes
Each dish is unique
I enjoy it with my family
Looking forward to visiting next time!",0.285,0.0,0.715,0.8016
每樣菜都不錯,Every dish is good,0.492,0.0,0.508,0.4404
西式的用餐氛圍，吃著道地的中式料理，每道菜吃起來都是極佳的美味，是聚會用餐的最佳選擇。,"Western -style dining atmosphere, eating authentic Chinese cuisine, each dish is very delicious, and is the best choice for dining together.",0.301,0.0,0.699,0.8479
"加了一些巧思的中式料理，菜色豐富口味大致上都很好，這次一行八人點了六人套餐，店家貼心的將部分菜做加量(是需要加價的），但這樣的分量已經可以吃的很飽。
價格中上，點套餐的話會比較划算，套餐的菜也都是招牌菜。
擺盤很講究，環境也很舒服，人多的話2樓有包廂，不會吵雜，服務人員也相當親切，很適合聚餐的好地方。
提拉米蘇是現做的(醬汁），味道還不錯，份量不多。芝麻豆花的豆腐味太濃，對於不太敢吃豆腐的我。。。
整體來說是值得再訪的餐廳。","With some ingenious Chinese cuisine, the rich taste of the dishes is roughly good. This time, eight people ordered the six -person package. You can eat very full.
In terms of price, it will be more cost -effective if you order the package, and the package of food is also a signature dish.
Playing is very particular, and the environment is very comfortable. If there are many people, there are boxes on the second floor. They will not be noisy. The service staff is quite kind. It is very suitable for a good place for dinner.
Tiramisu is now made (sauce). The taste is not bad and the portion is not much.The tofu of sesame bean flower is too strong, and for me who doesn't dare to eat tofu too much.EssenceEssence
Overall is a restaurant worth visiting.",0.2,0.0,0.8,0.9825
"實驗室聚餐選在內湖的時候，其實不是很想來，而且又是中式料理，真的大大的限制想來的慾望，但因為很想念散落各地的大家，只好逼著自己來，一路轉車過來，真的有種顛沛流離之感⋯⋯

從西湖捷運站二號出口走幾分鐘就到了，建議訂位有包廂，才能跟朋友暢聊，只是包廂有低消必須注意一下。我們一共14個大人加一個小寶寶，享用了最大間的包廂，冷氣像不用錢一樣，好冷><

我們點了花雕雞 肥腸 東坡肉 娃娃菜 海鮮湯 豆腐 高麗菜 甜點：銀絲卷 芝麻流沙包（香菇造型）跟巧克力布朗尼。不囉嗦，甜點都很推，肥腸好吃到我這個不愛大腸的，都口齒留香，讚不絕口，歐囉到欸大幾。豆腐就下飯，東坡肉配芝麻餐包也不錯，我就愛肥肉，吃完還有茶解膩，484 hen 貼心，湯裡面的料很豐富。整個吃下來就是滿足，甜點的布朗尼真的好吃，至於銀絲卷配上煉乳，甜甜的滋味，讓我品嚐到人生的幸福。希望以後還能跟大家一起發掘更多美食餐廳","When the laboratory dinner was selected in Neihu, I didn't really want to come, and it was a Chinese cuisine. It really limited the desire to come, but because I missed everyone who was scattered all over the world, I had to force myself to come and transfer all the way. Really, it ’s really. There is a sense of flowing away ...

It takes a few minutes from the No. 2 exit of the West Lake MRT Station. It is recommended to have a box to have a box to chat with friends. However, the box must pay attention to it.We have a total of 14 adults and add a little baby to enjoy the largest box.

We ordered the flower carving chicken fat intestine Dongpo meat dolls and seafood soup Tofu Gaolica dessert: Silver silk roll sesame sandbag (shiitake mushroom shape) and chocolate Browni.No, the desserts are very pushed, and the fat intestines are delicious than those who do n’t love the large intestine.Tofu is meals. Dongpo meat with sesame meal is also good. I love fat. After eating, I have tea and greasy. 484 Hen is intimate. The soup is rich in ingredients.The whole eat is satisfied. The dessert's Browni is really delicious. As for the silver silk rolls with refining milk, the sweet taste makes me taste the happiness of life.I hope to discover more food restaurants with you in the future",0.209,0.025,0.765,0.9958
"用餐環境佳，也有無障礙斜坡（店員會拿出來），菜色不錯，服務人員也很nice, 也協助拍大合照！ 照相技術佳👍 推","The dining environment is good, there are also barrier -oriented slope (the clerk will take it out), the dishes are good, and the service staff is very nice. It also helps take a photo!Photographic technology is good push",0.305,0.031,0.664,0.9214
東西分量稍微小，一份都大概2~3人份，都很美味好吃，服務也很好，花雕雞據說是有得過獎的，但我最愛的是現煮的肉骨茶跟肥腸，肉骨茶微辣非常好喝,"The content of things is slightly smaller, all of which are about 2 to 3 people. They are all delicious and delicious, and the service is also very good. The flower carving chicken is said to have won awards, but my favorite is the cooked meat and bone tea and the fat intestines. Persis tea is slightly spicy and very delicious",0.276,0.0,0.724,0.962
"食物都非常的重口味，
可以吃好幾碗白飯，
和三五好友聚餐還不錯👍🏻
餐點有點小份，人多要多點一點。","The food is very heavy,
You can eat several bowls of white rice,
It's not bad to dinner with three or five friends 👍🏻
The meal is a bit small, and more people need to be a little more.",0.127,0.0,0.873,0.714
菜色都蠻好吃的，口味偏重，若是魚丸湯味道可以再淡一點就完美了，很喜歡新出的冰風拿鐵飲料😊，目前想吃飯BAR只能來這了 …,"The dishes are quite delicious and the taste is heavy. If the fish ball soup tastes a little lighter, it will be perfect. I like the new ice wind latte drink.",0.267,0.0,0.733,0.8805
算網美店吧⋯⋯價位不低…嚐嚐鮮不錯,"Calculate the online beauty shop, the price is not low ... try early taste",0.319,0.0,0.681,0.6822
平時經過時人就不少，平時只有晚上會經過這裏，因為附近是上班區，平日晚上看到多數是上班族聚餐為主，所以人一多就比較熱鬧。服務人員態度很好，人都很客氣。餐點有的真的很不錯，例如老皮嫩肉，還有照片中的蝦(一時忘了菜名)。菜飯也可以，如果需要主食的人可考慮。餐廳有點中式用西式包裝的感覺，很特別。,"There are many people who usually pass it. They usually pass here at night. Because there are work areas nearby, most of them see that most of the office workers are dinner, so one person is more lively.The service staff attitude is very good, and everyone is very polite.Some meals are really good, such as old skin tender meat, and shrimp in the photo (forgot the name of the dish).The rice and rice can also be considered if you need a staple food.The restaurant is a bit Chinese -style packaging, which is very special.",0.093,0.0,0.907,0.8548
"環境很舒適～很喜歡貴店的氣氛😍
平日中餐初訪，今天是五人用餐，同事之前有吃過,印象很不錯，有突然加一位加一位是坐走道比較可惜。總共2男3女點了6道菜，每位各點一杯飲料跟白飯，😐是吃不夠的～一定要記得～大概還要再加3道菜我覺得才剛好～^_^服務員說6道菜夠夠😂我還特別詢問是不是你們的菜比較小因為我看評論大家都這麼說，但服務員說不會這樣應該會夠，吃完覺得蠻空的。 食物是真的很好吃，豆腐煲、水煮牛、白菜（真的很少），豆腐煲真的很好吃，飲料都蠻特別的但不建議點，我點蝶豆花，非常的甜，本來是期望喝到晶球果凍的感覺，但比較像糊糊的果凍渣，但照片好看（menu)但不會建議特別點來喝，同事還蠻愛喝莓果的飲料！上次來也是點這個，本次消費大概2800左右。 結論：料理都是功夫菜！我隨意挑幾個都還不錯👍只是要留意菜量偏少，要再多點幾道才能吃得飽，提拉米穌大家都蠻推的，有機會再嘗試看看。","The environment is very comfortable ~ I like the atmosphere of Guidian very much 😍
The first visit to Chinese food on weekdays, today is a five -person meal. My colleagues have eaten it before. I was very impressed. It is a pity that it is a pity that it is a pity that it is added to the sitting road.A total of 2 men and 3 women ordered 6 dishes. Each point of each order of one drink and white rice, 😐 😐 😐 总 总 总 总 总 总 总 总 总 总 总 总 总 总 总 总 总 总^I think it ’s just right ~^_^The waiter said 6 The dishes are enough. I also ask if your dish is relatively small because I read the comments, but everyone said that it would not be enough.The food is really delicious, tofu pot, boiled beef, cabbage (very few), tofu pot is really delicious, the drinks are quite special but not recommended, I order butterfly bean flower, very sweet, very sweet, very sweet, very sweet, very sweet, it is very sweet, it is very sweet, it is very sweet. Originally I expected the feeling of drinking the crystal ball, but it was more like a confused jelly residue, but the photos were good -looking (Menu) but it would not be recommended to drink it specially. Colleagues still love to drink berry drinks!Last time, I also ordered this. The consumption is about 2800.Conclusion: cooking is a kung fu dish!I can pick a few of them at will. I have to pay attention to the amount of dishes, and I have to eat a few more to eat. Everyone pushes it to everyone, and I have the opportunity to try it again.",0.216,0.054,0.729,0.9967
吃飯喝酒聊天的好地方，場地不會很讓人有擁擠感覺，明亮又乾淨，菜色看起來好吃又好看，服務人員親切，讓我來一次下次還會再來的餐廳，,"A good place to eat, drink, and chat, the venue is not very crowded, bright and clean, the dishes look delicious and beautiful, the service staff is kind, let me come again next time the restaurant will come again,",0.318,0.05,0.632,0.9324
"🔸餐廳裝潢富麗，menu很大一本，需花些時間仔細看一下餐點，菜單滿用心製作，寫得內容每一道都會想點。
🔸開車旁邊有停車場，一小時30元。
🔸餐點吃起來沒有到非常驚艷
2人吃，共點3菜1湯1杯飲料，共1903元:
1. 東坡肉瘦肉的部位滿柴的，咬不爛
2. 金沙軟殼蟹，建議趁熱吃，第一口吃進嘴裡吃好吃的，滿嘴金沙鹹蛋黃味道，但軟殼蟹襯托不出味道來，冷掉吃起來口感會軟，就不好吃了。
3.花雕遇到雞，花雕酒味滿重的，個人是還可接受。
4.蛤蠣湯：蛤蠣精力湯，湯中的蛤蠣都掉光了，需要慢慢撈，蛤蠣偏小。
5.飲料顏色調得滿美的，喝起來未非常驚艷～
餐點Cp值與價格沒有正比
吃過一次即可～","丽 The restaurant is rich in decoration. Menu is very large. It takes some time to take a closer look at the meal. The menu is full of heart. Every time you write the content, you will think about it.
停 There is a parking lot next to the car, 30 yuan an hour.
到 The meal is not very amazing to eat
2 people eat, order 3 dishes, 1 soup, 1 cup, a total of 1903 yuan:
1. Dongpo meat is full of firewood and can not bite badly
2. Sands soft shell crab, it is recommended to eat while it is hot. The first mouth is delicious in the mouth to eat delicious, and the mouth is full of golden sand salted egg yolk flavor, but the soft shell crab does not set off the taste. It's delicious.
3. Flower carving encounters chicken, the flower carving wine is full of taste, and individual is acceptable.
4. Clade soup: Clade Energy Soup, the oysters in the soup are all gone, and you need to fish slowly. The oysters are small.
5. The color of the beverage is full of beauty, it is not very amazing when it is drinking ~
The CP value of meals is not proportional to the price
Just eat it once ~",0.126,0.027,0.846,0.9676
"論餐點本身，中間偏好吃，會給3.5-4顆星之間

不過以聚餐來說蠻滿意，所以給四星好評！主要是空間跟服務都在水準之上。帶長輩去不失禮，長輩也喜歡、並享受桌邊甜點服務👍","On the meal itself, the middle preferences are delicious, and it will give 3.5-4 stars.

However, it is quite satisfactory for dinner, so give the four stars and praise it!Mainly space and services are above the standard.Leading the elders is not rude, the elders also like and enjoy the dessert service at the table 👍",0.271,0.0,0.729,0.9556
"很棒的用餐體驗！已經是飯吧的忠實客人。
尤其要給男生的主管（高高戴眼鏡）一個很大的讚👍🏼點菜時知道爸爸不能吃白菜還特地問廚房能不能不要放，讓我們有一鍋全家人都可以喝的超好喝暖心雞湯💕非常貼心。謝謝你們暖心的服務！

推薦大家一定要來吃看看！！東西都超下飯好吃！！","Great dining experience!Already a loyal guest of rice.
Especially for the boys' supervisors (wearing glasses) a big praise. When you order food, you know that Dad can not eat cabbage and also ask if the kitchen can be put. Heart chicken soup is very intimate.Thank you for your warm -hearted service!

Recommend everyone must come and see!IntersectionEverything is so delicious!Intersection",0.276,0.0,0.724,0.9664
"離捷運西湖捷運站蠻近的，附近也有停車場交通蠻方便的。
餐廳裝潢的很用心，座位安排餐廳高度和整片玻璃營造很有質感，二樓還有類似包廂設計的位子可，蠻適合家庭，部門甚至帶客人來都是很棒的選擇。
選了三人套餐外加一個大腸，每一道真的色香味俱全，香氣和口感都很棒，尤其那一道老妹燒肉滾鳥蛋，入口的香氣和滋味太棒了，肉質也軟嫩。
鱈魚也是食材新鮮就是王道，份量也多。，這兩道會是想再回來的主因。
唯一不優的加點的辣椒大腸，辣椒香氣很夠，大腸很紮實，但卻大腸味偏重。
甜點是紅豆豆花，很好吃，紅豆的味道和豆花的口感吃到覺得份量太少，好吃。","It is quite close to the MRT West Lake MRT station, and there are also parking lot traffic nearby.
The restaurant is decorated with intentions. The seat arrangement of the restaurant and the whole glass of glass are very textured. The second floor also has a seat -like seat design. It is quite suitable for families. The department and even bring guests are great choices.
The three -person package and a large intestine were selected. Each of each of them was full of color and fragrance, and the aroma and taste were great. Especially the old girl burned the meat and the birds were so good.
The cod is also fresh and the ingredients are king, and there are many portions.These two can be the main reason to come back.
The only unsuccessful pepper large intestine, the pepper has enough aroma, the large intestine is solid, but the large intestine taste is heavy.
The dessert is red bean flower, which is delicious. The taste of red beans and the taste of bean flowers feel that the portion is too small and delicious.",0.113,0.009,0.878,0.9613
"飯Bar
標榜創意中菜，第二次吃這間餐廳，總的來說每道菜都有他獨到之處，裝潢也非常現代簡練風。這次是三個人吃，所以點了他的食髦客飯3人套餐。以下針對我個人口味給星星，僅供參考。【麻醬大鍋菜】★★★★，不要看他名字這樣，其實他是沙拉，非常喜歡他的麻醬調味，不會太油膩或死鹹，他這道沙拉有幾個外面沙拉比較少見的元素，放了白山藥還有白木耳，增加不同層次的口感。【ㄚ香雞嫩片】★★★★，雞肉片用切片的方式處理，剛上桌我還以為是豬肉咧，肉片非常之軟嫩，吸飽了調味的醬汁，搭配黑木耳和菇類，即使冷掉還是好吃啊。【千秒桑拿海鱈魚】★★★，做過桑拿的鱈魚就是好吃，沒有做多餘的調味，直接用清蒸的方式逼出魚的鮮甜。【老妹燒肉滾鳥蛋】★★★★，滷肉就是香濃好吃，不多說。【干貝魚丸湯】★★，用干貝燉出湯頭的甜味，不過我個人是比較不太喜歡有羹口感的湯頭，重點是喝完他後胃沒空間放其他食物了(哭著跑走)。每人一碗【鴨間稻白米飯】讓你去搭配前面的菜色。【Bar味甜點兒】★★★，不一定是固定的看當天的搭配，這次我吃到的是紅豆豆花，本來想說蛤怎麼這麼boring，吃下去覺得真的好優喔，豆花軟嫩不說，紅豆甜度搭配得剛剛好。","Meal Bar
It is advertised as creative food. For the second time to eat this restaurant, in general, each dish has his uniqueness, and the decoration is also very modern and concise.This time, three people ate it, so I ordered his food and food meal.The following is for my personal taste for the stars, for reference only.[Hemp sauce big pot vegetables] ★★★★, don't look at his name like this. In fact, he is a salad. He likes his hemp sauce seasoning. It will not be too greasy or dead. He has a few rare elements that are more rare in the outside salad outside Put white yam and white fungus to add different levels of taste.[ㄚ】 chicken tender tablets] ★★★★, the chicken slices are processed by slices. I just thought it was pork. The meat slices were very soft and tender. Even if it is cold, it is delicious.[Thousands of seconds sauna cod] ★★★, the cod that has been made in sauna is delicious, without excess seasoning, and directly use steaming the sweetness of the fish.[The old girl roasted meat and bird eggs] ★★★★, braised meat is delicious and delicious, not much to say.[Dry scallop fish ball soup] ★★, stew the sweetness of the soup with scallops, but I personally do not like the soup with a taste of mouth. The point is that after drinking him, there is no room for putting other foods (crying and running away. .One bowl of each person [duck room rice white rice] for you to match the previous dishes.[BAR flavored dessert] ★★★, it is not necessarily a fixed look at the matching day. This time I have eaten red bean flower. I originally wanted to say how the clams are so boring. Not to mention, the sweetness of red beans is just right.",0.065,0.05,0.884,0.2259
"很好吃的一家中菜館，相比傳統館子環境跟食物都更乾淨明亮

服務團隊服務積極貼心，遠比很多連鎖集團餐廳都好，很關注客人的盤子有沒有被一些蝦殼、骨頭站著空間，很積極幫忙換

食物都很好吃，甜點還有現場煮咖啡的提拉米蘇，好看又好吃～","A delicious Chinese restaurant is cleaner and brighter than the traditional museum environment and food

The service team's service is active and intimate, far better than many chain group restaurants. Pay attention to the guest's plates have room to stand in space and bones.

The food is delicious, and the desserts and Tiramisu who cook coffee on the spot, beautiful and delicious ~",0.31,0.017,0.672,0.9735
"20230322
吃中餐，人很多
菜單上的圖片跟他呈現的方式不太一樣
口感上中規中矩
海鮮豆腐煲略有腥味
菜飯好吃
豆酥鱈魚好吃
東坡肉好吃，但瘦肉有點柴
CP值見仁見智","20230322
There are many people ate Chinese food
The picture on the menu is not the same as the way he presented
Troubleshooting
Seafood tofu pot has slightly fishy smell
Food and rice delicious
Bean crispy cod is delicious
Dongpo meat is delicious, but lean meat is a bit firewood
CP is dedicated to wisdom",0.258,0.0,0.742,0.9432
今天點手作客飯6人套餐，總共11道菜（其中2道為甜點）。1.飯bar菜菜盤： 香腸很好吃，雞肉很鮮嫩，海蜇皮還不錯。2. 鞦韆晾肉架 3. 水煮海鮮撈到寶： 海鮮料非常多，湯頭非常辣，但蝦子不新鮮，有個臭味。。4.美人茶遇到東坡肉： 肉盧到蠻軟，醬汁不會過鹹過甜。5. 冬菜蓋蒸海鱈魚： 鱈魚很嫩但味道偏淡。6.金銀蒜佐明蝦蒸： 蝦子沒有很新鮮，有吃到一點藥水味。7.淮山翻爆菲力牛： 菲力不會太老，好吃。8.山藥蛤蠣燉雞湯：雞湯有股濃濃都肉味，感覺雞肉不大新鮮，但山藥蛤蠣不錯，可惜！9.胡同經典菜飯：飯沒有糊在一起，還保有部分粒粒分明，不會太油也不會太溼。10.菇菇包仔包： 芝麻整個爆漿，很好吃。11.手作白蘭地提拉米蘇：桌邊服務，直接示範手作，蠻值得點，而且非常好吃。總體看來，海鮮類似乎新鮮度不優，但其他肉類表現不錯。,"Today, I ordered a packet of 6 -person meals for a total of 11 dishes (2 of which are desserts).1. Rice Bar vegetable dish: The sausage is delicious, the chicken is very tender, and the seafood skin is pretty good.2. Qiuqian dry meat rack 3. Boil seafood gets treasure: There are many seafood materials, the soup is very spicy, but the shrimp is not fresh and has a smell.Essence4. Beauty tea meets Dongpo meat: the meat is so soft that the sauce will not be too salty and sweet.5. Winter vegetables cover steamed cod: The cod is very tender but the taste is light.6. Gold and silver and garlic steaming: Shrimp is not very fresh, and it tastes a little potion.7. Huaishan exploded Fili Niu: Fili will not be too old, delicious.8. Yam Clam Oyster Stewed Chicken Soup: Chicken Soup has a strong flavor of meat. It feels that chicken is not fresh, but yam clams oysters are good, unfortunately!9. Hutong classic vegetable rice: The rice is not passed together, and some grains are clear. It will not be too oily or too wet.10. Mushroom Baozi bag: The whole slurry of Sesame is delicious.11. Hand -made Bailan Diramisu: The service on the table, direct demonstration of hand work, is quite worthy, and very delicious.Overall, seafood is similar to the freshness, but other meats perform well.",0.153,0.03,0.817,0.9857
"服務人員服務態度佳，有預約，在門口等朋友時主動上前問候並先安排座位，也會義務性轉告協助處理客人的對用餐環境的反應。

我們晚餐時間去，約4-5道菜，菜色很下飯，用餐空間明亮，有折價券的使用後覺價位尚可。","The service staff has a good service attitude, and has an appointment. When waiting for friends at the door to take the initiative to greet and arrange the seats first, it will also obligently tell the guests' response to the guest's response to the dining environment.

Our dinner time, about 4-5 dishes, the dishes are very good, the room is bright, and the price of the discount coupon is available.",0.181,0.0,0.819,0.9245
我們是中午去吃的，人還不少，整間店裝潢的蠻有設計感。我們點了六道菜，比較好吃的就是他們的水煮牛跟大腸，很夠味而且牛肉還很嫩，大腸頭的部分不會咬不爛，非常下飯。上湯白菜底下的比較入味，不過整體的價格算是偏高。,"We went to eat at noon, and there were many people. The whole shop was decorated with a sense of design.We ordered six dishes. The more delicious is their boiled beef and the large intestine. It is very delicious and the beef is still tender.The soup is relatively delicious under the cabbage, but the overall price is considered high.",0.116,0.0,0.884,0.7463
"雖然是旗艦店但是上次吃信義微風店覺得比較好吃，旗艦店明顯的是服務態度比較好（雖然覺得員工辛苦人手有點不足）

東坡肉說實話本來就知道會有點膩、也有附茶但還是覺得膩，而且肉味有點重吃不太下去～

豆酥鱈魚是我本人很愛的一道菜，看到照片很興奮，但是很失望豆酥和鱈魚是分開的，單吃鱈魚沒有一點點鹹味

送東坡肉的店員很熱情哈哈哈哈哈哈蠻可愛的充滿活力剪我們的東坡肉

但我覺得烹飪跟菜色上可能要再加油","Although it is a flagship store, the last time I eat the Shinyi Breeze Store feels more delicious, the flagship store is obviously a good service attitude (although I feel that the employees have worked hard to be a bit insufficient)

To be honest, Dongpo Meat knew that it would be a bit tired, but also attached tea, but still felt greasy, and the meat taste was a bit heavy ~

Bean crispy cod is a dish I love. I was excited to see the photos, but I was disappointed that the beancis was separated and the cod was separated.

The clerk to send Dongpo meat is very enthusiastic hahahahahahaha haha ​​ha ha ha ha ha ha ha ha ha ha ha ha is cute and dynamic to cut our Dongpo meat

But I think cooking and dishes may be refueling",0.355,0.051,0.594,0.9955
